TrackID,IsValid,Reason,FirstFrame,FirstTime(s),LastFrame,LastTime(s),Duration(s),ZoneHistory,StateChanges
1,True,Valid Sequence,22,0.73,144,4.80,4.07,ENTRY->WAIT->OUT,2.20s: ENTRY->WAIT; 3.03s: WAIT->OUT
2,True,Valid Sequence,28,0.93,153,5.10,4.17,ENTRY->WAIT->OUT,2.57s: ENTRY->WAIT; 3.50s: WAIT->OUT
3,True,Valid Sequence,43,1.43,189,6.30,4.87,ENTRY->WAIT->OUT,3.70s: ENTRY->WAIT; 4.33s: WAIT->OUT
4,True,Valid Sequence,43,1.43,198,6.60,5.17,ENTRY->WAIT->OUT,3.43s: ENTRY->WAIT; 3.90s: WAIT->OUT
5,True,Valid Sequence,45,1.50,177,5.90,4.40,ENTRY->WAIT->OUT,3.23s: ENTRY->WAIT; 4.20s: WAIT->OUT
6,True,Valid Sequence,47,1.57,187,6.23,4.67,ENTRY->WAIT->OUT,3.37s: ENTRY->WAIT; 4.53s: WAIT->OUT
7,True,Valid Sequence,57,1.90,183,6.10,4.20,ENTRY->WAIT->OUT,3.53s: ENTRY->WAIT; 4.37s: WAIT->OUT
8,True,Valid Sequence,59,1.97,185,6.17,4.20,ENTRY->WAIT->OUT,3.00s: ENTRY->WAIT; 3.83s: WAIT->OUT
9,True,Valid Sequence,71,2.37,198,6.60,4.23,ENTRY->WAIT->OUT,4.17s: ENTRY->WAIT; 4.80s: WAIT->OUT
10,True,Valid Sequence,75,2.50,201,6.70,4.20,ENTRY->WAIT->OUT,4.03s: ENTRY->WAIT; 5.00s: WAIT->OUT
11,True,Valid Sequence,87,2.90,202,6.73,3.83,ENTRY->WAIT->OUT,4.33s: ENTRY->WAIT; 5.13s: WAIT->OUT
12,True,Valid (Retried),103,3.43,308,10.27,6.83,ENTRY->WAIT->ENTRY->WAIT->OUT,5.57s: ENTRY->WAIT; 5.93s: WAIT->ENTRY; 6.10s: ENTRY->WAIT; 7.13s: WAIT->OUT
13,True,Valid Sequence,107,3.57,315,10.50,6.93,ENTRY->WAIT->OUT,6.73s: ENTRY->WAIT; 7.40s: WAIT->OUT
14,True,Valid Sequence,115,3.83,312,10.40,6.57,ENTRY->WAIT->OUT,5.17s: ENTRY->WAIT; 6.50s: WAIT->OUT
16,True,Valid Sequence,119,3.97,297,9.90,5.93,ENTRY->WAIT->OUT,5.60s: ENTRY->WAIT; 6.47s: WAIT->OUT
17,True,Valid Sequence,119,3.97,308,10.27,6.30,ENTRY->WAIT->OUT,5.67s: ENTRY->WAIT; 6.67s: WAIT->OUT
18,True,Valid Sequence,120,4.00,297,9.90,5.90,ENTRY->WAIT->OUT,5.77s: ENTRY->WAIT; 6.57s: WAIT->OUT
