TrackID,IsValid,Reason,FirstFrame,FirstTime(s),LastFrame,LastTime(s),Duration(s),ZoneHistory,StateChanges
1,True,Valid Sequence,76,2.53,187,6.23,3.70,ENTRY->WAIT->OUT,4.13s: ENTRY->WAIT; 4.77s: WAIT->OUT
2,True,Valid Sequence,97,3.23,721,24.03,20.80,ENTRY->WAIT->OUT,5.43s: ENTRY->WAIT; 6.03s: WAIT->OUT
3,True,Valid Sequence,184,6.13,359,11.97,5.83,ENTRY->WAIT->OUT,8.53s: ENTRY->WAIT; 9.57s: WAIT->OUT
4,True,Valid Sequence,187,6.23,323,10.77,4.53,ENTRY->WAIT->OUT,7.53s: ENTRY->WAIT; 8.53s: WAIT->OUT
5,True,Valid Sequence,187,6.23,315,10.50,4.27,ENTRY->WAIT->OUT,7.50s: ENTRY->WAIT; 8.53s: WAIT->OUT
6,True,Valid Sequence,189,6.30,338,11.27,4.97,ENTRY->WAIT->OUT,7.93s: ENTRY->WAIT; 9.13s: WAIT->OUT
7,True,Valid Sequence,189,6.30,372,12.40,6.10,ENTRY->WAIT->OUT,8.60s: ENTRY->WAIT; 9.73s: WAIT->OUT
8,True,Valid Sequence,190,6.33,342,11.40,5.07,ENTRY->WAIT->OUT,8.20s: ENTRY->WAIT; 9.20s: WAIT->OUT
9,True,Valid Sequence,192,6.40,328,10.93,4.53,ENTRY->WAIT->OUT,7.93s: ENTRY->WAIT; 8.80s: WAIT->OUT
10,True,Valid Sequence,203,6.77,347,11.57,4.80,ENTRY->WAIT->OUT,7.93s: ENTRY->WAIT; 8.93s: WAIT->OUT
11,True,Valid Sequence,216,7.20,326,10.87,3.67,ENTRY->WAIT->OUT,8.40s: ENTRY->WAIT; 9.33s: WAIT->OUT
12,True,Valid Sequence,218,7.27,371,12.37,5.10,ENTRY->WAIT->OUT,9.40s: ENTRY->WAIT; 10.47s: WAIT->OUT
13,False,Ghost (Started in OUT),223,7.43,318,10.60,3.17,OUT,
14,True,Valid Sequence,223,7.43,335,11.17,3.73,ENTRY->WAIT->OUT,8.33s: ENTRY->WAIT; 9.00s: WAIT->OUT
15,True,Valid Sequence,228,7.60,330,11.00,3.40,ENTRY->WAIT->OUT,8.33s: ENTRY->WAIT; 8.87s: WAIT->OUT
16,True,Valid Sequence,230,7.67,388,12.93,5.27,ENTRY->WAIT->OUT,8.60s: ENTRY->WAIT; 9.33s: WAIT->OUT
17,True,Valid Sequence,231,7.70,392,13.07,5.37,ENTRY->WAIT->OUT,8.47s: ENTRY->WAIT; 9.30s: WAIT->OUT
18,True,Valid Sequence,233,7.77,370,12.33,4.57,ENTRY->WAIT->OUT,8.73s: ENTRY->WAIT; 10.00s: WAIT->OUT
19,True,Valid Sequence,234,7.80,395,13.17,5.37,ENTRY->WAIT->OUT,9.47s: ENTRY->WAIT; 10.27s: WAIT->OUT
20,True,Valid (Retried),235,7.83,437,14.57,6.73,ENTRY->WAIT->ENTRY->WAIT->OUT,9.60s: ENTRY->WAIT; 10.73s: WAIT->ENTRY; 10.87s: ENTRY->WAIT; 12.63s: WAIT->OUT
21,True,Valid Sequence,237,7.90,326,10.87,2.97,ENTRY->WAIT->OUT,8.70s: ENTRY->WAIT; 9.27s: WAIT->OUT
22,True,Valid Sequence,237,7.90,340,11.33,3.43,ENTRY->WAIT->OUT,8.77s: ENTRY->WAIT; 9.60s: WAIT->OUT
23,True,Valid Sequence,239,7.97,444,14.80,6.83,ENTRY->WAIT->OUT,9.10s: ENTRY->WAIT; 11.03s: WAIT->OUT
24,True,Valid Sequence,239,7.97,347,11.57,3.60,ENTRY->WAIT->OUT,8.83s: ENTRY->WAIT; 9.53s: WAIT->OUT
25,True,Valid Sequence,241,8.03,346,11.53,3.50,ENTRY->WAIT->OUT,8.93s: ENTRY->WAIT; 9.63s: WAIT->OUT
26,True,Valid Sequence,243,8.10,340,11.33,3.23,ENTRY->WAIT->OUT,9.00s: ENTRY->WAIT; 9.70s: WAIT->OUT
27,True,Valid Sequence,244,8.13,376,12.53,4.40,ENTRY->WAIT->OUT,9.97s: ENTRY->WAIT; 10.67s: WAIT->OUT
28,True,Valid Sequence,245,8.17,351,11.70,3.53,ENTRY->WAIT->OUT,9.57s: ENTRY->WAIT; 10.23s: WAIT->OUT
29,True,Valid Sequence,254,8.47,340,11.33,2.87,ENTRY->WAIT->OUT,9.37s: ENTRY->WAIT; 9.83s: WAIT->OUT
30,True,Valid Sequence,257,8.57,362,12.07,3.50,ENTRY->WAIT->OUT,9.47s: ENTRY->WAIT; 10.07s: WAIT->OUT
31,True,Valid Sequence,259,8.63,363,12.10,3.47,ENTRY->WAIT->OUT,9.50s: ENTRY->WAIT; 10.00s: WAIT->OUT
32,True,Valid Sequence,271,9.03,370,12.33,3.30,ENTRY->WAIT->OUT,9.87s: ENTRY->WAIT; 10.50s: WAIT->OUT
33,True,Valid Sequence,271,9.03,397,13.23,4.20,ENTRY->WAIT->OUT,9.97s: ENTRY->WAIT; 10.50s: WAIT->OUT
34,True,Valid Sequence,277,9.23,411,13.70,4.47,ENTRY->WAIT->OUT,10.57s: ENTRY->WAIT; 11.83s: WAIT->OUT
35,True,Valid Sequence,281,9.37,419,13.97,4.60,ENTRY->WAIT->OUT,10.87s: ENTRY->WAIT; 11.67s: WAIT->OUT
36,True,Valid Sequence,281,9.37,388,12.93,3.57,ENTRY->WAIT->OUT,10.20s: ENTRY->WAIT; 10.73s: WAIT->OUT
37,True,Valid Sequence,284,9.47,396,13.20,3.73,ENTRY->WAIT->OUT,10.50s: ENTRY->WAIT; 11.00s: WAIT->OUT
38,True,Valid Sequence,294,9.80,413,13.77,3.97,ENTRY->WAIT->OUT,10.87s: ENTRY->WAIT; 11.77s: WAIT->OUT
39,True,Valid Sequence,295,9.83,431,14.37,4.53,ENTRY->WAIT->OUT,11.30s: ENTRY->WAIT; 12.33s: WAIT->OUT
