TrackID,IsValid,Reason,FirstFrame,FirstTime(s),LastFrame,LastTime(s),Duration(s),ZoneHistory,StateChanges
1,True,Valid Sequence,0,0.00,179,5.97,5.97,ENTRY->WAIT->OUT,2.53s: ENTRY->WAIT; 3.27s: WAIT->OUT
2,True,Valid Sequence,0,0.00,183,6.10,6.10,ENTRY->WAIT->OUT,2.37s: ENTRY->WAIT; 3.33s: WAIT->OUT
3,True,Valid Sequence,2,0.07,268,8.93,8.87,ENTRY->WAIT->OUT,3.50s: ENTRY->WAIT; 4.77s: WAIT->OUT
4,True,Valid Sequence,3,0.10,187,6.23,6.13,ENTRY->WAIT->OUT,2.33s: ENTRY->WAIT; 3.43s: WAIT->OUT
5,True,Valid Sequence,7,0.23,208,6.93,6.70,ENTRY->WAIT->OUT,2.77s: ENTRY->WAIT; 3.77s: WAIT->OUT
6,True,Valid Sequence,8,0.27,271,9.03,8.77,ENTRY->WAIT->OUT,3.07s: ENTRY->WAIT; 3.90s: WAIT->OUT
7,True,Valid Sequence,12,0.40,204,6.80,6.40,ENTRY->WAIT->OUT,3.70s: ENTRY->WAIT; 4.57s: WAIT->OUT
8,True,Valid Sequence,16,0.53,191,6.37,5.83,ENTRY->WAIT->OUT,2.47s: ENTRY->WAIT; 3.50s: WAIT->OUT
9,True,Valid Sequence,19,0.63,217,7.23,6.60,ENTRY->WAIT->OUT,2.67s: ENTRY->WAIT; 4.10s: WAIT->OUT
10,True,Valid Sequence,20,0.67,227,7.57,6.90,ENTRY->WAIT->OUT,4.90s: ENTRY->WAIT; 5.70s: WAIT->OUT
11,True,Valid Sequence,21,0.70,208,6.93,6.23,ENTRY->WAIT->OUT,3.33s: ENTRY->WAIT; 4.23s: WAIT->OUT
12,True,Valid Sequence,21,0.70,184,6.13,5.43,ENTRY->WAIT->OUT,2.90s: ENTRY->WAIT; 3.63s: WAIT->OUT
13,True,Valid Sequence,24,0.80,192,6.40,5.60,ENTRY->WAIT->OUT,2.53s: ENTRY->WAIT; 3.73s: WAIT->OUT
14,True,Valid Sequence,24,0.80,200,6.67,5.87,ENTRY->WAIT->OUT,2.77s: ENTRY->WAIT; 3.73s: WAIT->OUT
15,True,Valid Sequence,27,0.90,219,7.30,6.40,ENTRY->WAIT->OUT,3.40s: ENTRY->WAIT; 4.17s: WAIT->OUT
16,True,Valid Sequence,28,0.93,249,8.30,7.37,ENTRY->WAIT->OUT,3.33s: ENTRY->WAIT; 5.30s: WAIT->OUT
17,True,Valid Sequence,31,1.03,188,6.27,5.23,ENTRY->WAIT->OUT,2.93s: ENTRY->WAIT; 3.83s: WAIT->OUT
18,True,Valid Sequence,31,1.03,224,7.47,6.43,ENTRY->WAIT->OUT,4.13s: ENTRY->WAIT; 5.93s: WAIT->OUT
19,True,Valid Sequence,33,1.10,249,8.30,7.20,ENTRY->WAIT->OUT,3.10s: ENTRY->WAIT; 4.33s: WAIT->OUT
