frame,timestamp,event,track_id,zone,details
60,2.61s,NEW_ID,1,ENTRY,ID 1 appeared in ENTRY
61,2.65s,NEW_ID,2,ENTRY,ID 2 appeared in ENTRY
62,2.70s,NEW_ID,3,ENTRY,ID 3 appeared in ENTRY
65,2.83s,NEW_ID,4,ENTRY,ID 4 appeared in ENTRY
66,2.87s,NEW_ID,5,ENTRY,ID 5 appeared in ENTRY
66,2.87s,NEW_ID,6,ENTRY,ID 6 appeared in ENTRY
67,2.91s,NEW_ID,7,ENTRY,ID 7 appeared in ENTRY
75,3.26s,NEW_ID,8,ENTRY,ID 8 appeared in ENTRY
75,3.26s,NEW_ID,9,ENTRY,ID 9 appeared in ENTRY
75,3.26s,NEW_ID,10,ENTRY,ID 10 appeared in ENTRY
79,3.43s,NEW_ID,11,ENTRY,ID 11 appeared in ENTRY
83,3.61s,NEW_ID,12,ENTRY,ID 12 appeared in ENTRY
85,3.70s,NEW_ID,13,ENTRY,ID 13 appeared in ENTRY
88,3.83s,ZONE_CHANGE,2,WAIT,ID 2: ENTRY -> WAIT
88,3.83s,NEW_ID,14,ENTRY,ID 14 appeared in ENTRY
91,3.96s,ZONE_CHANGE,5,WAIT,ID 5: ENTRY -> WAIT
91,3.96s,NEW_ID,15,ENTRY,ID 15 appeared in ENTRY
95,4.13s,NEW_ID,16,ENTRY,ID 16 appeared in ENTRY
96,4.17s,NEW_ID,17,ENTRY,ID 17 appeared in ENTRY
100,4.35s,ZONE_CHANGE,1,WAIT,ID 1: ENTRY -> WAIT
101,4.39s,NEW_ID,18,ENTRY,ID 18 appeared in ENTRY
104,4.52s,ZONE_CHANGE,6,WAIT,ID 6: ENTRY -> WAIT
107,4.65s,ZONE_CHANGE,9,WAIT,ID 9: ENTRY -> WAIT
110,4.78s,ZONE_CHANGE,9,ENTRY,ID 9: WAIT -> ENTRY
111,4.83s,ZONE_CHANGE,8,WAIT,ID 8: ENTRY -> WAIT
113,4.91s,ZONE_CHANGE,7,WAIT,ID 7: ENTRY -> WAIT
113,4.91s,NEW_ID,19,ENTRY,ID 19 appeared in ENTRY
113,4.91s,NEW_ID,20,ENTRY,ID 20 appeared in ENTRY
115,5.00s,NEW_ID,22,ENTRY,ID 22 appeared in ENTRY
115,5.00s,NEW_ID,23,ENTRY,ID 23 appeared in ENTRY
116,5.04s,NEW_ID,24,ENTRY,ID 24 appeared in ENTRY
117,5.09s,ZONE_CHANGE,4,WAIT,ID 4: ENTRY -> WAIT
117,5.09s,ZONE_CHANGE,10,WAIT,ID 10: ENTRY -> WAIT
118,5.13s,ZONE_CHANGE,9,WAIT,ID 9: ENTRY -> WAIT
118,5.13s,ZONE_CHANGE,11,WAIT,ID 11: ENTRY -> WAIT
118,5.13s,ZONE_CHANGE,13,WAIT,ID 13: ENTRY -> WAIT
118,5.13s,ZONE_CHANGE,16,WAIT,ID 16: ENTRY -> WAIT
121,5.26s,NEW_ID,25,ENTRY,ID 25 appeared in ENTRY
121,5.26s,NEW_ID,26,ENTRY,ID 26 appeared in ENTRY
122,5.30s,ZONE_CHANGE,2,OUT,ID 2: WAIT -> OUT
