TrackID,IsValid,Reason,FirstFrame,FirstTime(s),LastFrame,LastTime(s),Duration(s),ZoneHistory,StateChanges
1,True,Valid Sequence,60,2.00,212,7.07,5.07,ENTRY->WAIT->OUT,4.00s: ENTRY->WAIT; 4.93s: WAIT->OUT
2,True,Valid Sequence,68,2.27,220,7.33,5.07,ENTRY->WAIT->OUT,4.20s: ENTRY->WAIT; 5.13s: WAIT->OUT
3,True,Valid Sequence,68,2.27,227,7.57,5.30,ENTRY->WAIT->OUT,4.33s: ENTRY->WAIT; 5.13s: WAIT->OUT
4,True,Valid Sequence,74,2.47,252,8.40,5.93,ENTRY->WAIT->OUT,4.47s: ENTRY->WAIT; 5.53s: WAIT->OUT
5,True,Valid Sequence,76,2.53,222,7.40,4.87,ENTRY->WAIT->OUT,4.40s: ENTRY->WAIT; 5.23s: WAIT->OUT
6,True,Valid Sequence,80,2.67,272,9.07,6.40,ENTRY->WAIT->OUT,4.33s: ENTRY->WAIT; 5.60s: WAIT->OUT
7,True,Valid Sequence,80,2.67,233,7.77,5.10,ENTRY->WAIT->OUT,4.40s: ENTRY->WAIT; 5.30s: WAIT->OUT
8,True,Valid Sequence,87,2.90,282,9.40,6.50,ENTRY->WAIT->OUT,4.43s: ENTRY->WAIT; 5.60s: WAIT->OUT
9,True,Valid Sequence,88,2.93,232,7.73,4.80,ENTRY->WAIT->OUT,4.83s: ENTRY->WAIT; 5.43s: WAIT->OUT
10,True,Valid Sequence,89,2.97,258,8.60,5.63,ENTRY->WAIT->OUT,4.77s: ENTRY->WAIT; 6.13s: WAIT->OUT
11,True,Valid Sequence,91,3.03,240,8.00,4.97,ENTRY->WAIT->OUT,4.03s: ENTRY->WAIT; 5.60s: WAIT->OUT
12,True,Valid Sequence,95,3.17,268,8.93,5.77,ENTRY->WAIT->OUT,6.23s: ENTRY->WAIT; 6.87s: WAIT->OUT
13,True,Valid Sequence,96,3.20,242,8.07,4.87,ENTRY->WAIT->OUT,4.67s: ENTRY->WAIT; 5.63s: WAIT->OUT
14,True,Valid Sequence,105,3.50,252,8.40,4.90,ENTRY->WAIT->OUT,4.83s: ENTRY->WAIT; 5.80s: WAIT->OUT
15,True,Valid Sequence,106,3.53,260,8.67,5.13,ENTRY->WAIT->OUT,5.53s: ENTRY->WAIT; 6.40s: WAIT->OUT
16,True,Valid Sequence,109,3.63,259,8.63,5.00,ENTRY->WAIT->OUT,5.27s: ENTRY->WAIT; 6.27s: WAIT->OUT
17,True,Valid Sequence,112,3.73,246,8.20,4.47,ENTRY->WAIT->OUT,4.93s: ENTRY->WAIT; 5.80s: WAIT->OUT
18,True,Valid Sequence,112,3.73,222,7.40,3.67,ENTRY->WAIT->OUT,4.57s: ENTRY->WAIT; 5.43s: WAIT->OUT
19,True,Valid Sequence,130,4.33,313,10.43,6.10,ENTRY->WAIT->OUT,7.23s: ENTRY->WAIT; 8.57s: WAIT->OUT
20,True,Valid Sequence,134,4.47,282,9.40,4.93,ENTRY->WAIT->OUT,6.50s: ENTRY->WAIT; 7.37s: WAIT->OUT
21,True,Valid Sequence,139,4.63,278,9.27,4.63,ENTRY->WAIT->OUT,5.10s: ENTRY->WAIT; 5.83s: WAIT->OUT
22,False,Turned Back,144,4.80,146,4.87,0.07,ENTRY,
23,True,Valid Sequence,146,4.87,269,8.97,4.10,ENTRY->WAIT->OUT,5.83s: ENTRY->WAIT; 6.57s: WAIT->OUT
24,True,Valid Sequence,150,5.00,257,8.57,3.57,ENTRY->WAIT->OUT,5.67s: ENTRY->WAIT; 6.20s: WAIT->OUT
25,True,Valid Sequence,155,5.17,305,10.17,5.00,ENTRY->WAIT->OUT,6.93s: ENTRY->WAIT; 7.87s: WAIT->OUT
26,True,Valid Sequence,158,5.27,277,9.23,3.97,ENTRY->WAIT->OUT,6.47s: ENTRY->WAIT; 7.23s: WAIT->OUT
27,True,Valid Sequence,159,5.30,264,8.80,3.50,ENTRY->WAIT->OUT,6.23s: ENTRY->WAIT; 6.83s: WAIT->OUT
28,True,Valid Sequence,165,5.50,297,9.90,4.40,ENTRY->WAIT->OUT,7.77s: ENTRY->WAIT; 8.23s: WAIT->OUT
29,True,Valid Sequence,184,6.13,294,9.80,3.67,ENTRY->WAIT->OUT,6.97s: ENTRY->WAIT; 7.67s: WAIT->OUT
30,True,Valid Sequence,229,7.63,296,9.87,2.23,ENTRY->WAIT->OUT,8.80s: ENTRY->WAIT; 9.07s: WAIT->OUT
