TrackID,IsValid,Reason,FirstFrame,FirstTime(s),LastFrame,LastTime(s),Duration(s),ZoneHistory,StateChanges
1,True,Valid Sequence,0,0.00,142,4.73,4.73,ENTRY->WAIT->OUT,0.60s: ENTRY->WAIT; 1.40s: WAIT->OUT
2,False,Ghost (Started in OUT),0,0.00,40,1.33,1.33,OUT,
3,False,Ghost (Started in OUT),0,0.00,13,0.43,0.43,OUT,
4,False,Ghost (Started in OUT),0,0.00,1,0.03,0.03,OUT,
5,True,Valid Sequence,28,0.93,313,10.43,9.50,ENTRY->WAIT->OUT,3.97s: ENTRY->WAIT; 5.30s: WAIT->OUT
6,True,Valid Sequence,34,1.13,198,6.60,5.47,ENTRY->WAIT->OUT,3.97s: ENTRY->WAIT; 5.07s: WAIT->OUT
7,True,Valid Sequence,36,1.20,200,6.67,5.47,ENTRY->WAIT->OUT,4.10s: ENTRY->WAIT; 5.17s: WAIT->OUT
8,True,Valid Sequence,42,1.40,256,8.53,7.13,ENTRY->WAIT->OUT,4.27s: ENTRY->WAIT; 5.40s: WAIT->OUT
9,True,Valid Sequence,43,1.43,207,6.90,5.47,ENTRY->WAIT->OUT,4.10s: ENTRY->WAIT; 5.20s: WAIT->OUT
10,True,Valid Sequence,58,1.93,261,8.70,6.77,ENTRY->WAIT->OUT,4.57s: ENTRY->WAIT; 5.73s: WAIT->OUT
11,True,Valid Sequence,60,2.00,233,7.77,5.77,ENTRY->WAIT->OUT,4.93s: ENTRY->WAIT; 6.10s: WAIT->OUT
12,True,Valid Sequence,76,2.53,260,8.67,6.13,ENTRY->WAIT->OUT,5.03s: ENTRY->WAIT; 6.20s: WAIT->OUT
13,True,Valid Sequence,85,2.83,191,6.37,3.53,ENTRY->WAIT->OUT,4.47s: ENTRY->WAIT; 5.07s: WAIT->OUT
14,True,Valid Sequence,90,3.00,199,6.63,3.63,ENTRY->WAIT->OUT,4.67s: ENTRY->WAIT; 5.27s: WAIT->OUT
15,True,Valid Sequence,90,3.00,255,8.50,5.50,ENTRY->WAIT->OUT,5.27s: ENTRY->WAIT; 6.20s: WAIT->OUT
16,True,Valid Sequence,93,3.10,283,9.43,6.33,ENTRY->WAIT->OUT,5.37s: ENTRY->WAIT; 6.50s: WAIT->OUT
17,True,Valid Sequence,94,3.13,220,7.33,4.20,ENTRY->WAIT->OUT,4.77s: ENTRY->WAIT; 5.60s: WAIT->OUT
18,True,Valid Sequence,97,3.23,300,10.00,6.77,ENTRY->WAIT->OUT,6.07s: ENTRY->WAIT; 7.17s: WAIT->OUT
19,True,Valid Sequence,98,3.27,274,9.13,5.87,ENTRY->WAIT->OUT,5.63s: ENTRY->WAIT; 6.93s: WAIT->OUT
20,True,Valid Sequence,100,3.33,215,7.17,3.83,ENTRY->WAIT->OUT,5.10s: ENTRY->WAIT; 5.60s: WAIT->OUT
21,True,Valid Sequence,107,3.57,298,9.93,6.37,ENTRY->WAIT->OUT,6.50s: ENTRY->WAIT; 7.83s: WAIT->OUT
22,True,Valid Sequence,109,3.63,202,6.73,3.10,ENTRY->WAIT->OUT,5.17s: ENTRY->WAIT; 5.60s: WAIT->OUT
