TrackID,IsValid,Reason,FirstFrame,FirstTime(s),LastFrame,LastTime(s),Duration(s),ZoneHistory,StateChanges
1,True,Valid Sequence,294,9.80,544,18.13,8.33,ENTRY->WAIT->OUT,12.07s: ENTRY->WAIT; 13.83s: WAIT->OUT
2,True,Valid Sequence,298,9.93,538,17.93,8.00,ENTRY->WAIT->OUT,12.10s: ENTRY->WAIT; 14.13s: WAIT->OUT
3,True,Valid Sequence,299,9.97,578,19.27,9.30,ENTRY->WAIT->OUT,12.00s: ENTRY->WAIT; 14.93s: WAIT->OUT
4,True,Valid Sequence,300,10.00,557,18.57,8.57,ENTRY->WAIT->OUT,15.40s: ENTRY->WAIT; 16.40s: WAIT->OUT
5,True,Valid Sequence,302,10.07,579,19.30,9.23,ENTRY->WAIT->OUT,13.60s: ENTRY->WAIT; 15.90s: WAIT->OUT
6,True,Valid Sequence,304,10.13,562,18.73,8.60,ENTRY->WAIT->OUT,12.53s: ENTRY->WAIT; 16.13s: WAIT->OUT
7,True,Valid Sequence,311,10.37,559,18.63,8.27,ENTRY->WAIT->OUT,13.33s: ENTRY->WAIT; 15.93s: WAIT->OUT
8,True,Valid Sequence,312,10.40,645,21.50,11.10,ENTRY->WAIT->OUT,13.37s: ENTRY->WAIT; 17.20s: WAIT->OUT
9,True,Valid Sequence,313,10.43,604,20.13,9.70,ENTRY->WAIT->OUT,12.50s: ENTRY->WAIT; 16.73s: WAIT->OUT
10,True,Valid Sequence,315,10.50,553,18.43,7.93,ENTRY->WAIT->OUT,12.37s: ENTRY->WAIT; 15.20s: WAIT->OUT
11,True,Valid Sequence,315,10.50,760,25.33,14.83,ENTRY->WAIT->OUT,17.07s: ENTRY->WAIT; 18.40s: WAIT->OUT
12,True,Valid Sequence,318,10.60,544,18.13,7.53,ENTRY->WAIT->OUT,13.50s: ENTRY->WAIT; 14.60s: WAIT->OUT
13,True,Valid Sequence,320,10.67,582,19.40,8.73,ENTRY->WAIT->OUT,16.17s: ENTRY->WAIT; 16.93s: WAIT->OUT
14,True,Valid (Hesitated),324,10.80,603,20.10,9.30,ENTRY->WAIT->OUT->WAIT->OUT,11.97s: ENTRY->WAIT; 16.00s: WAIT->OUT; 16.63s: OUT->WAIT; 18.17s: WAIT->OUT
15,True,Valid Sequence,326,10.87,572,19.07,8.20,ENTRY->WAIT->OUT,13.87s: ENTRY->WAIT; 15.53s: WAIT->OUT
16,True,Valid Sequence,330,11.00,548,18.27,7.27,ENTRY->WAIT->OUT,13.57s: ENTRY->WAIT; 14.93s: WAIT->OUT
17,True,Valid Sequence,331,11.03,616,20.53,9.50,ENTRY->WAIT->OUT,16.97s: ENTRY->WAIT; 17.83s: WAIT->OUT
18,True,Valid (Retried),331,11.03,767,25.57,14.53,ENTRY->WAIT->ENTRY->WAIT->OUT,15.47s: ENTRY->WAIT; 15.70s: WAIT->ENTRY; 16.30s: ENTRY->WAIT; 17.37s: WAIT->OUT
