TrackID,IsValid,Reason,FirstFrame,FirstTime(s),LastFrame,LastTime(s),Duration(s),ZoneHistory,StateChanges
1,True,Valid Sequence,18,0.60,226,7.53,6.93,ENTRY->WAIT->OUT,4.53s: ENTRY->WAIT; 5.53s: WAIT->OUT
2,True,Valid Sequence,28,0.93,221,7.37,6.43,ENTRY->WAIT->OUT,4.40s: ENTRY->WAIT; 5.30s: WAIT->OUT
3,True,Valid Sequence,47,1.57,226,7.53,5.97,ENTRY->WAIT->OUT,3.57s: ENTRY->WAIT; 4.97s: WAIT->OUT
4,True,Valid Sequence,48,1.60,248,8.27,6.67,ENTRY->WAIT->OUT,4.83s: ENTRY->WAIT; 5.93s: WAIT->OUT
5,True,Valid Sequence,49,1.63,220,7.33,5.70,ENTRY->WAIT->OUT,4.30s: ENTRY->WAIT; 5.30s: WAIT->OUT
6,True,Valid Sequence,50,1.67,218,7.27,5.60,ENTRY->WAIT->OUT,4.30s: ENTRY->WAIT; 5.33s: WAIT->OUT
7,True,Valid Sequence,54,1.80,204,6.80,5.00,ENTRY->WAIT->OUT,3.47s: ENTRY->WAIT; 4.33s: WAIT->OUT
8,True,Valid Sequence,55,1.83,229,7.63,5.80,ENTRY->WAIT->OUT,4.63s: ENTRY->WAIT; 5.47s: WAIT->OUT
9,True,Valid Sequence,57,1.90,295,9.83,7.93,ENTRY->WAIT->OUT,5.67s: ENTRY->WAIT; 7.20s: WAIT->OUT
10,True,Valid Sequence,61,2.03,211,7.03,5.00,ENTRY->WAIT->OUT,3.57s: ENTRY->WAIT; 4.77s: WAIT->OUT
11,True,Valid Sequence,62,2.07,253,8.43,6.37,ENTRY->WAIT->OUT,4.20s: ENTRY->WAIT; 5.53s: WAIT->OUT
12,True,Valid Sequence,63,2.10,230,7.67,5.57,ENTRY->WAIT->OUT,5.13s: ENTRY->WAIT; 5.97s: WAIT->OUT
