TrackID,IsValid,Reason,FirstFrame,FirstTime(s),LastFrame,LastTime(s),Duration(s),ZoneHistory,StateChanges
1,True,Valid Sequence,10,0.33,110,3.67,3.33,ENTRY->WAIT->OUT,0.97s: ENTRY->WAIT; 1.37s: WAIT->OUT
2,True,Valid Sequence,11,0.37,102,3.40,3.03,ENTRY->WAIT->OUT,1.10s: ENTRY->WAIT; 1.53s: WAIT->OUT
3,True,Valid Sequence,18,0.60,127,4.23,3.63,ENTRY->WAIT->OUT,1.23s: ENTRY->WAIT; 1.70s: WAIT->OUT
4,True,Valid Sequence,38,1.27,99,3.30,2.03,ENTRY->WAIT->OUT,1.87s: ENTRY->WAIT; 2.20s: WAIT->OUT
5,True,Valid Sequence,48,1.60,119,3.97,2.37,ENTRY->WAIT->OUT,2.47s: ENTRY->WAIT; 2.87s: WAIT->OUT
6,True,Valid Sequence,56,1.87,109,3.63,1.77,ENTRY->WAIT->OUT,2.30s: ENTRY->WAIT; 2.67s: WAIT->OUT
7,True,Valid Sequence,61,2.03,141,4.70,2.67,ENTRY->WAIT->OUT,2.97s: ENTRY->WAIT; 3.63s: WAIT->OUT
8,True,Valid Sequence,68,2.27,189,6.30,4.03,ENTRY->WAIT->OUT,3.73s: ENTRY->WAIT; 4.47s: WAIT->OUT
9,True,Valid Sequence,84,2.80,223,7.43,4.63,ENTRY->WAIT->OUT,4.63s: ENTRY->WAIT; 5.47s: WAIT->OUT
10,True,Valid Sequence,87,2.90,158,5.27,2.37,ENTRY->WAIT->OUT,3.73s: ENTRY->WAIT; 4.17s: WAIT->OUT
11,True,Valid Sequence,88,2.93,139,4.63,1.70,ENTRY->WAIT->OUT,3.43s: ENTRY->WAIT; 3.73s: WAIT->OUT
12,True,Valid Sequence,92,3.07,145,4.83,1.77,ENTRY->WAIT->OUT,3.60s: ENTRY->WAIT; 3.90s: WAIT->OUT
13,True,Valid Sequence,98,3.27,238,7.93,4.67,ENTRY->WAIT->OUT,4.13s: ENTRY->WAIT; 4.70s: WAIT->OUT
14,True,Valid Sequence,99,3.30,189,6.30,3.00,ENTRY->WAIT->OUT,4.10s: ENTRY->WAIT; 4.73s: WAIT->OUT
15,True,Valid Sequence,102,3.40,208,6.93,3.53,ENTRY->WAIT->OUT,4.17s: ENTRY->WAIT; 4.83s: WAIT->OUT
16,True,Valid Sequence,104,3.47,159,5.30,1.83,ENTRY->WAIT->OUT,4.00s: ENTRY->WAIT; 4.37s: WAIT->OUT
17,True,Valid Sequence,105,3.50,179,5.97,2.47,ENTRY->WAIT->OUT,4.13s: ENTRY->WAIT; 4.53s: WAIT->OUT
18,True,Valid Sequence,105,3.50,220,7.33,3.83,ENTRY->WAIT->OUT,4.30s: ENTRY->WAIT; 5.27s: WAIT->OUT
19,True,Valid Sequence,107,3.57,203,6.77,3.20,ENTRY->WAIT->OUT,4.20s: ENTRY->WAIT; 4.73s: WAIT->OUT
20,True,Valid Sequence,109,3.63,178,5.93,2.30,ENTRY->WAIT->OUT,4.17s: ENTRY->WAIT; 4.60s: WAIT->OUT
21,True,Valid Sequence,110,3.67,170,5.67,2.00,ENTRY->WAIT->OUT,4.17s: ENTRY->WAIT; 4.57s: WAIT->OUT
22,True,Valid Sequence,115,3.83,257,8.57,4.73,ENTRY->WAIT->OUT,5.00s: ENTRY->WAIT; 5.87s: WAIT->OUT
23,True,Valid Sequence,120,4.00,196,6.53,2.53,ENTRY->WAIT->OUT,4.60s: ENTRY->WAIT; 5.07s: WAIT->OUT
24,True,Valid Sequence,123,4.10,187,6.23,2.13,ENTRY->WAIT->OUT,4.77s: ENTRY->WAIT; 5.23s: WAIT->OUT
25,True,Valid Sequence,126,4.20,234,7.80,3.60,ENTRY->WAIT->OUT,4.70s: ENTRY->WAIT; 5.13s: WAIT->OUT
26,True,Valid Sequence,127,4.23,263,8.77,4.53,ENTRY->WAIT->OUT,5.47s: ENTRY->WAIT; 6.13s: WAIT->OUT
27,True,Valid Sequence,132,4.40,199,6.63,2.23,ENTRY->WAIT->OUT,5.07s: ENTRY->WAIT; 5.47s: WAIT->OUT
28,True,Valid Sequence,133,4.43,267,8.90,4.47,ENTRY->WAIT->OUT,5.47s: ENTRY->WAIT; 6.33s: WAIT->OUT
29,True,Valid Sequence,135,4.50,243,8.10,3.60,ENTRY->WAIT->OUT,5.30s: ENTRY->WAIT; 5.87s: WAIT->OUT
30,True,Valid Sequence,139,4.63,259,8.63,4.00,ENTRY->WAIT->OUT,5.60s: ENTRY->WAIT; 6.43s: WAIT->OUT
31,True,Valid Sequence,139,4.63,273,9.10,4.47,ENTRY->WAIT->OUT,6.20s: ENTRY->WAIT; 6.87s: WAIT->OUT
32,True,Valid Sequence,149,4.97,305,10.17,5.20,ENTRY->WAIT->OUT,6.83s: ENTRY->WAIT; 7.60s: WAIT->OUT
33,True,Valid Sequence,159,5.30,311,10.37,5.07,ENTRY->WAIT->OUT,6.87s: ENTRY->WAIT; 8.67s: WAIT->OUT
34,True,Valid Sequence,165,5.50,276,9.20,3.70,ENTRY->WAIT->OUT,6.33s: ENTRY->WAIT; 7.20s: WAIT->OUT
35,True,Valid Sequence,169,5.63,298,9.93,4.30,ENTRY->WAIT->OUT,7.10s: ENTRY->WAIT; 8.13s: WAIT->OUT
36,True,Valid Sequence,171,5.70,267,8.90,3.20,ENTRY->WAIT->OUT,6.47s: ENTRY->WAIT; 7.13s: WAIT->OUT
37,True,Valid Sequence,173,5.77,266,8.87,3.10,ENTRY->WAIT->OUT,6.40s: ENTRY->WAIT; 7.07s: WAIT->OUT
38,True,Valid Sequence,174,5.80,259,8.63,2.83,ENTRY->WAIT->OUT,6.67s: ENTRY->WAIT; 7.37s: WAIT->OUT
39,True,Valid Sequence,179,5.97,283,9.43,3.47,ENTRY->WAIT->OUT,7.07s: ENTRY->WAIT; 7.70s: WAIT->OUT
40,True,Valid Sequence,183,6.10,285,9.50,3.40,ENTRY->WAIT->OUT,7.07s: ENTRY->WAIT; 7.87s: WAIT->OUT
41,True,Valid Sequence,183,6.10,310,10.33,4.23,ENTRY->WAIT->OUT,8.13s: ENTRY->WAIT; 8.90s: WAIT->OUT
42,True,Valid Sequence,187,6.23,313,10.43,4.20,ENTRY->WAIT->OUT,7.27s: ENTRY->WAIT; 8.40s: WAIT->OUT
43,True,Valid Sequence,189,6.30,277,9.23,2.93,ENTRY->WAIT->OUT,7.17s: ENTRY->WAIT; 7.83s: WAIT->OUT
44,True,Valid Sequence,193,6.43,289,9.63,3.20,ENTRY->WAIT->OUT,7.40s: ENTRY->WAIT; 8.20s: WAIT->OUT
45,True,Valid Sequence,195,6.50,301,10.03,3.53,ENTRY->WAIT->OUT,7.90s: ENTRY->WAIT; 8.83s: WAIT->OUT
46,True,Valid Sequence,195,6.50,359,11.97,5.47,ENTRY->WAIT->OUT,9.63s: ENTRY->WAIT; 10.30s: WAIT->OUT
47,True,Valid Sequence,195,6.50,317,10.57,4.07,ENTRY->WAIT->OUT,7.83s: ENTRY->WAIT; 9.00s: WAIT->OUT
48,True,Valid Sequence,195,6.50,311,10.37,3.87,ENTRY->WAIT->OUT,8.27s: ENTRY->WAIT; 9.03s: WAIT->OUT
49,True,Valid Sequence,196,6.53,288,9.60,3.07,ENTRY->WAIT->OUT,7.53s: ENTRY->WAIT; 8.23s: WAIT->OUT
50,True,Valid Sequence,196,6.53,313,10.43,3.90,ENTRY->WAIT->OUT,8.57s: ENTRY->WAIT; 9.07s: WAIT->OUT
51,True,Valid Sequence,201,6.70,315,10.50,3.80,ENTRY->WAIT->OUT,8.20s: ENTRY->WAIT; 9.00s: WAIT->OUT
52,True,Valid Sequence,201,6.70,298,9.93,3.23,ENTRY->WAIT->OUT,7.73s: ENTRY->WAIT; 8.53s: WAIT->OUT
53,True,Valid Sequence,206,6.87,302,10.07,3.20,ENTRY->WAIT->OUT,8.40s: ENTRY->WAIT; 9.03s: WAIT->OUT
54,True,Valid Sequence,207,6.90,322,10.73,3.83,ENTRY->WAIT->OUT,8.60s: ENTRY->WAIT; 9.53s: WAIT->OUT
55,True,Valid Sequence,211,7.03,325,10.83,3.80,ENTRY->WAIT->OUT,8.30s: ENTRY->WAIT; 9.30s: WAIT->OUT
56,True,Valid Sequence,214,7.13,358,11.93,4.80,ENTRY->WAIT->OUT,10.60s: ENTRY->WAIT; 11.27s: WAIT->OUT
57,True,Valid Sequence,215,7.17,319,10.63,3.47,ENTRY->WAIT->OUT,8.70s: ENTRY->WAIT; 9.47s: WAIT->OUT
58,True,Valid Sequence,217,7.23,315,10.50,3.27,ENTRY->WAIT->OUT,8.67s: ENTRY->WAIT; 9.43s: WAIT->OUT
59,True,Valid Sequence,223,7.43,319,10.63,3.20,ENTRY->WAIT->OUT,8.93s: ENTRY->WAIT; 9.50s: WAIT->OUT
60,True,Valid Sequence,225,7.50,327,10.90,3.40,ENTRY->WAIT->OUT,8.63s: ENTRY->WAIT; 9.30s: WAIT->OUT
61,True,Valid Sequence,225,7.50,325,10.83,3.33,ENTRY->WAIT->OUT,8.87s: ENTRY->WAIT; 9.57s: WAIT->OUT
62,True,Valid Sequence,228,7.60,329,10.97,3.37,ENTRY->WAIT->OUT,8.67s: ENTRY->WAIT; 9.47s: WAIT->OUT
63,True,Valid Sequence,228,7.60,349,11.63,4.03,ENTRY->WAIT->OUT,9.53s: ENTRY->WAIT; 10.13s: WAIT->OUT
65,True,Valid Sequence,241,8.03,353,11.77,3.73,ENTRY->WAIT->OUT,9.63s: ENTRY->WAIT; 10.27s: WAIT->OUT
66,True,Valid Sequence,243,8.10,367,12.23,4.13,ENTRY->WAIT->OUT,9.77s: ENTRY->WAIT; 10.73s: WAIT->OUT
67,True,Valid Sequence,243,8.10,339,11.30,3.20,ENTRY->WAIT->OUT,9.57s: ENTRY->WAIT; 10.10s: WAIT->OUT
68,True,Valid Sequence,243,8.10,357,11.90,3.80,ENTRY->WAIT->OUT,9.67s: ENTRY->WAIT; 10.37s: WAIT->OUT
69,True,Valid Sequence,249,8.30,360,12.00,3.70,ENTRY->WAIT->OUT,10.10s: ENTRY->WAIT; 10.73s: WAIT->OUT
70,True,Valid Sequence,250,8.33,365,12.17,3.83,ENTRY->WAIT->OUT,9.97s: ENTRY->WAIT; 10.87s: WAIT->OUT
71,True,Valid Sequence,251,8.37,352,11.73,3.37,ENTRY->WAIT->OUT,9.77s: ENTRY->WAIT; 10.43s: WAIT->OUT
72,True,Valid Sequence,260,8.67,346,11.53,2.87,ENTRY->WAIT->OUT,9.67s: ENTRY->WAIT; 10.20s: WAIT->OUT
73,True,Valid Sequence,260,8.67,370,12.33,3.67,ENTRY->WAIT->OUT,10.17s: ENTRY->WAIT; 10.73s: WAIT->OUT
74,True,Valid Sequence,261,8.70,348,11.60,2.90,ENTRY->WAIT->OUT,9.97s: ENTRY->WAIT; 10.47s: WAIT->OUT
75,True,Valid Sequence,265,8.83,368,12.27,3.43,ENTRY->WAIT->OUT,10.17s: ENTRY->WAIT; 10.87s: WAIT->OUT
76,True,Valid Sequence,267,8.90,365,12.17,3.27,ENTRY->WAIT->OUT,10.23s: ENTRY->WAIT; 10.97s: WAIT->OUT
77,True,Valid Sequence,268,8.93,377,12.57,3.63,ENTRY->WAIT->OUT,10.53s: ENTRY->WAIT; 11.37s: WAIT->OUT
78,True,Valid Sequence,268,8.93,361,12.03,3.10,ENTRY->WAIT->OUT,10.10s: ENTRY->WAIT; 10.67s: WAIT->OUT
79,True,Valid Sequence,280,9.33,372,12.40,3.07,ENTRY->WAIT->OUT,10.47s: ENTRY->WAIT; 11.23s: WAIT->OUT
80,True,Valid Sequence,281,9.37,367,12.23,2.87,ENTRY->WAIT->OUT,10.33s: ENTRY->WAIT; 10.90s: WAIT->OUT
81,False,Turned Back,286,9.53,289,9.63,0.10,ENTRY,
83,False,Ghost (Started in OUT),291,9.70,298,9.93,0.23,OUT,
84,True,Valid Sequence,292,9.73,380,12.67,2.93,ENTRY->WAIT->OUT,10.60s: ENTRY->WAIT; 11.33s: WAIT->OUT
85,True,Valid Sequence,300,10.00,380,12.67,2.67,ENTRY->WAIT->OUT,10.93s: ENTRY->WAIT; 11.50s: WAIT->OUT
86,True,Valid Sequence,302,10.07,369,12.30,2.23,ENTRY->WAIT->OUT,11.07s: ENTRY->WAIT; 11.47s: WAIT->OUT
88,False,Ghost (Started in OUT),321,10.70,324,10.80,0.10,OUT,
89,False,Turned Back,329,10.97,329,10.97,0.00,ENTRY,
90,False,Ghost (Started in OUT),355,11.83,371,12.37,0.53,OUT,
92,False,Ghost (Started in OUT),367,12.23,370,12.33,0.10,OUT,

[SUMMARY],,,,,,,,,
Line0,83,,,,,,,,
Line1,82,,,,,,,,
Line2,82,,,,,,,,
AvgRaw,82.33,,,,,,,,
TOTAL COUNT,82,,,,,,,,
TOTAL VALID (轨迹验证),82,,,,,,,,
TOTAL IDs,88,,,,,,,,
