TrackID,IsValid,Reason,FirstFrame,FirstTime(s),LastFrame,LastTime(s),Duration(s),ZoneHistory,StateChanges
1,True,Valid Sequence,0,0.00,98,3.27,3.27,ENTRY->WAIT->OUT,0.30s: ENTRY->WAIT; 1.13s: WAIT->OUT
2,True,Valid Sequence,0,0.00,80,2.67,2.67,ENTRY->WAIT->OUT,1.30s: ENTRY->WAIT; 1.70s: WAIT->OUT
3,True,Valid Sequence,0,0.00,87,2.90,2.90,ENTRY->WAIT->OUT,1.27s: ENTRY->WAIT; 1.90s: WAIT->OUT
4,True,Valid Sequence,0,0.00,64,2.13,2.13,ENTRY->WAIT->OUT,0.87s: ENTRY->WAIT; 1.27s: WAIT->OUT
5,True,Valid Sequence,0,0.00,73,2.43,2.43,ENTRY->WAIT->OUT,0.67s: ENTRY->WAIT; 1.03s: WAIT->OUT
6,True,Valid Sequence,0,0.00,79,2.63,2.63,ENTRY->WAIT->OUT,1.50s: ENTRY->WAIT; 1.90s: WAIT->OUT
7,False,Ghost (Started in OUT),0,0.00,8,0.27,0.27,OUT,
8,False,Turned Back,14,0.47,17,0.57,0.10,ENTRY,
9,True,Valid Sequence,15,0.50,96,3.20,2.70,ENTRY->WAIT->OUT,1.53s: ENTRY->WAIT; 2.07s: WAIT->OUT
10,True,Valid Sequence,35,1.17,158,5.27,4.10,ENTRY->WAIT->OUT,2.57s: ENTRY->WAIT; 3.07s: WAIT->OUT
12,True,Valid Sequence,41,1.37,139,4.63,3.27,ENTRY->WAIT->OUT,2.67s: ENTRY->WAIT; 3.17s: WAIT->OUT
13,True,Valid Sequence,43,1.43,210,7.00,5.57,ENTRY->WAIT->OUT,4.37s: ENTRY->WAIT; 5.40s: WAIT->OUT
14,True,Valid Sequence,60,2.00,191,6.37,4.37,ENTRY->WAIT->OUT,3.93s: ENTRY->WAIT; 4.70s: WAIT->OUT
15,True,Valid Sequence,66,2.20,144,4.80,2.60,ENTRY->WAIT->OUT,3.27s: ENTRY->WAIT; 3.63s: WAIT->OUT
16,True,Valid Sequence,66,2.20,152,5.07,2.87,ENTRY->WAIT->OUT,3.27s: ENTRY->WAIT; 3.70s: WAIT->OUT
17,True,Valid Sequence,75,2.50,203,6.77,4.27,ENTRY->WAIT->OUT,3.73s: ENTRY->WAIT; 4.53s: WAIT->OUT
18,True,Valid Sequence,76,2.53,172,5.73,3.20,ENTRY->WAIT->OUT,3.77s: ENTRY->WAIT; 4.37s: WAIT->OUT
19,True,Valid Sequence,83,2.77,159,5.30,2.53,ENTRY->WAIT->OUT,3.57s: ENTRY->WAIT; 4.27s: WAIT->OUT
20,True,Valid Sequence,93,3.10,187,6.23,3.13,ENTRY->WAIT->OUT,4.23s: ENTRY->WAIT; 4.93s: WAIT->OUT
21,True,Valid Sequence,95,3.17,215,7.17,4.00,ENTRY->WAIT->OUT,4.43s: ENTRY->WAIT; 5.17s: WAIT->OUT
22,True,Valid Sequence,96,3.20,195,6.50,3.30,ENTRY->WAIT->OUT,4.10s: ENTRY->WAIT; 4.73s: WAIT->OUT
23,True,Valid Sequence,104,3.47,175,5.83,2.37,ENTRY->WAIT->OUT,4.10s: ENTRY->WAIT; 4.63s: WAIT->OUT
24,True,Valid Sequence,114,3.80,220,7.33,3.53,ENTRY->WAIT->OUT,4.80s: ENTRY->WAIT; 5.53s: WAIT->OUT
25,True,Valid Sequence,118,3.93,207,6.90,2.97,ENTRY->WAIT->OUT,5.37s: ENTRY->WAIT; 5.80s: WAIT->OUT
26,True,Valid Sequence,119,3.97,233,7.77,3.80,ENTRY->WAIT->OUT,4.90s: ENTRY->WAIT; 6.03s: WAIT->OUT
27,True,Valid Sequence,129,4.30,210,7.00,2.70,ENTRY->WAIT->OUT,5.13s: ENTRY->WAIT; 5.67s: WAIT->OUT
28,True,Valid Sequence,132,4.40,243,8.10,3.70,ENTRY->WAIT->OUT,5.63s: ENTRY->WAIT; 6.47s: WAIT->OUT
29,True,Valid Sequence,139,4.63,239,7.97,3.33,ENTRY->WAIT->OUT,6.03s: ENTRY->WAIT; 6.67s: WAIT->OUT
30,False,Turned Back,139,4.63,141,4.70,0.07,ENTRY,
31,True,Valid Sequence,140,4.67,248,8.27,3.60,ENTRY->WAIT->OUT,6.13s: ENTRY->WAIT; 6.80s: WAIT->OUT
32,True,Valid Sequence,142,4.73,220,7.33,2.60,ENTRY->WAIT->OUT,5.83s: ENTRY->WAIT; 6.27s: WAIT->OUT
33,True,Valid Sequence,144,4.80,265,8.83,4.03,ENTRY->WAIT->OUT,6.27s: ENTRY->WAIT; 6.93s: WAIT->OUT
34,False,Ghost (Started in OUT),146,4.87,150,5.00,0.13,OUT,
35,True,Valid Sequence,147,4.90,246,8.20,3.30,ENTRY->WAIT->OUT,6.73s: ENTRY->WAIT; 7.27s: WAIT->OUT
36,True,Valid Sequence,148,4.93,280,9.33,4.40,ENTRY->WAIT->OUT,6.37s: ENTRY->WAIT; 7.17s: WAIT->OUT
37,True,Valid Sequence,154,5.13,256,8.53,3.40,ENTRY->WAIT->OUT,6.30s: ENTRY->WAIT; 7.07s: WAIT->OUT
38,True,Valid Sequence,157,5.23,268,8.93,3.70,ENTRY->WAIT->OUT,6.60s: ENTRY->WAIT; 7.53s: WAIT->OUT
39,True,Valid Sequence,159,5.30,263,8.77,3.47,ENTRY->WAIT->OUT,6.27s: ENTRY->WAIT; 6.97s: WAIT->OUT
40,True,Valid Sequence,160,5.33,307,10.23,4.90,ENTRY->WAIT->OUT,6.87s: ENTRY->WAIT; 7.77s: WAIT->OUT
41,True,Valid Sequence,162,5.40,276,9.20,3.80,ENTRY->WAIT->OUT,6.93s: ENTRY->WAIT; 7.80s: WAIT->OUT
42,True,Valid Sequence,163,5.43,253,8.43,3.00,ENTRY->WAIT->OUT,6.50s: ENTRY->WAIT; 7.17s: WAIT->OUT
43,True,Valid Sequence,165,5.50,291,9.70,4.20,ENTRY->WAIT->OUT,7.27s: ENTRY->WAIT; 8.00s: WAIT->OUT
44,True,Valid Sequence,165,5.50,241,8.03,2.53,ENTRY->WAIT->OUT,6.70s: ENTRY->WAIT; 7.10s: WAIT->OUT
45,True,Valid Sequence,166,5.53,261,8.70,3.17,ENTRY->WAIT->OUT,6.63s: ENTRY->WAIT; 7.50s: WAIT->OUT
46,True,Valid Sequence,168,5.60,237,7.90,2.30,ENTRY->WAIT->OUT,6.43s: ENTRY->WAIT; 6.90s: WAIT->OUT
47,True,Valid Sequence,171,5.70,277,9.23,3.53,ENTRY->WAIT->OUT,7.13s: ENTRY->WAIT; 7.90s: WAIT->OUT
48,True,Valid Sequence,173,5.77,239,7.97,2.20,ENTRY->WAIT->OUT,6.90s: ENTRY->WAIT; 7.27s: WAIT->OUT
49,True,Valid Sequence,177,5.90,282,9.40,3.50,ENTRY->WAIT->OUT,7.17s: ENTRY->WAIT; 7.87s: WAIT->OUT
50,True,Valid Sequence,177,5.90,256,8.53,2.63,ENTRY->WAIT->OUT,6.73s: ENTRY->WAIT; 7.40s: WAIT->OUT
51,True,Valid Sequence,177,5.90,308,10.27,4.37,ENTRY->WAIT->OUT,7.57s: ENTRY->WAIT; 8.67s: WAIT->OUT
52,True,Valid Sequence,182,6.07,247,8.23,2.17,ENTRY->WAIT->OUT,6.73s: ENTRY->WAIT; 7.27s: WAIT->OUT
53,True,Valid Sequence,185,6.17,274,9.13,2.97,ENTRY->WAIT->OUT,7.10s: ENTRY->WAIT; 7.73s: WAIT->OUT
54,True,Valid Sequence,185,6.17,293,9.77,3.60,ENTRY->WAIT->OUT,7.53s: ENTRY->WAIT; 8.13s: WAIT->OUT
55,True,Valid Sequence,185,6.17,310,10.33,4.17,ENTRY->WAIT->OUT,8.50s: ENTRY->WAIT; 9.23s: WAIT->OUT
56,True,Valid Sequence,187,6.23,261,8.70,2.47,ENTRY->WAIT->OUT,7.30s: ENTRY->WAIT; 7.87s: WAIT->OUT
57,True,Valid Sequence,189,6.30,265,8.83,2.53,ENTRY->WAIT->OUT,7.47s: ENTRY->WAIT; 7.83s: WAIT->OUT
58,True,Valid Sequence,189,6.30,274,9.13,2.83,ENTRY->WAIT->OUT,7.10s: ENTRY->WAIT; 7.60s: WAIT->OUT
59,True,Valid Sequence,194,6.47,255,8.50,2.03,ENTRY->WAIT->OUT,7.43s: ENTRY->WAIT; 7.77s: WAIT->OUT
60,True,Valid Sequence,195,6.50,295,9.83,3.33,ENTRY->WAIT->OUT,7.60s: ENTRY->WAIT; 8.27s: WAIT->OUT
61,True,Valid Sequence,195,6.50,288,9.60,3.10,ENTRY->WAIT->OUT,7.47s: ENTRY->WAIT; 8.13s: WAIT->OUT
62,True,Valid Sequence,196,6.53,249,8.30,1.77,ENTRY->WAIT->OUT,7.20s: ENTRY->WAIT; 7.50s: WAIT->OUT
63,True,Valid Sequence,198,6.60,268,8.93,2.33,ENTRY->WAIT->OUT,7.47s: ENTRY->WAIT; 7.90s: WAIT->OUT
64,True,Valid Sequence,201,6.70,263,8.77,2.07,ENTRY->WAIT->OUT,7.37s: ENTRY->WAIT; 7.77s: WAIT->OUT
65,True,Valid Sequence,203,6.77,274,9.13,2.37,ENTRY->WAIT->OUT,7.37s: ENTRY->WAIT; 8.00s: WAIT->OUT
66,True,Valid Sequence,206,6.87,272,9.07,2.20,ENTRY->WAIT->OUT,7.90s: ENTRY->WAIT; 8.27s: WAIT->OUT
67,True,Valid Sequence,206,6.87,334,11.13,4.27,ENTRY->WAIT->OUT,8.60s: ENTRY->WAIT; 9.27s: WAIT->OUT
68,True,Valid Sequence,207,6.90,268,8.93,2.03,ENTRY->WAIT->OUT,7.53s: ENTRY->WAIT; 7.97s: WAIT->OUT
69,True,Valid Sequence,209,6.97,283,9.43,2.47,ENTRY->WAIT->OUT,7.80s: ENTRY->WAIT; 8.23s: WAIT->OUT
70,True,Valid Sequence,213,7.10,301,10.03,2.93,ENTRY->WAIT->OUT,8.57s: ENTRY->WAIT; 9.13s: WAIT->OUT
71,False,Ghost (Started in OUT),213,7.10,216,7.20,0.10,OUT,
72,False,Turned Back,226,7.53,229,7.63,0.10,ENTRY,
74,False,Turned Back,233,7.77,253,8.43,0.67,ENTRY,
75,False,Turned Back,252,8.40,254,8.47,0.07,ENTRY,
78,False,Ghost (Started in OUT),312,10.40,312,10.40,0.00,OUT,

[SUMMARY],,,,,,,,,
Line0,65,,,,,,,,
Line1,65,,,,,,,,
Line2,65,,,,,,,,
AvgRaw,65.00,,,,,,,,
TOTAL COUNT,65,,,,,,,,
TOTAL VALID (轨迹验证),65,,,,,,,,
TOTAL IDs,74,,,,,,,,
