TrackID,IsValid,Reason,FirstFrame,FirstTime(s),LastFrame,LastTime(s),Duration(s),ZoneHistory,StateChanges
1,False,Turned Back,33,1.10,241,8.03,6.93,ENTRY->WAIT->ENTRY,3.50s: ENTRY->WAIT; 4.20s: WAIT->ENTRY
2,True,Valid Sequence,35,1.17,159,5.30,4.13,ENTRY->WAIT->OUT,2.13s: ENTRY->WAIT; 2.70s: WAIT->OUT
3,True,Valid Sequence,39,1.30,149,4.97,3.67,ENTRY->WAIT->OUT,2.30s: ENTRY->WAIT; 2.87s: WAIT->OUT
4,True,Valid Sequence,47,1.57,304,10.13,8.57,ENTRY->WAIT->OUT,7.70s: ENTRY->WAIT; 8.47s: WAIT->OUT
5,True,Valid Sequence,49,1.63,182,6.07,4.43,ENTRY->WAIT->OUT,3.03s: ENTRY->WAIT; 3.90s: WAIT->OUT
6,True,Valid Sequence,51,1.70,141,4.70,3.00,ENTRY->WAIT->OUT,2.30s: ENTRY->WAIT; 2.77s: WAIT->OUT
7,True,Valid Sequence,56,1.87,195,6.50,4.63,ENTRY->WAIT->OUT,2.57s: ENTRY->WAIT; 3.33s: WAIT->OUT
8,True,Valid Sequence,57,1.90,143,4.77,2.87,ENTRY->WAIT->OUT,2.37s: ENTRY->WAIT; 2.80s: WAIT->OUT
9,True,Valid Sequence,57,1.90,184,6.13,4.23,ENTRY->WAIT->OUT,3.10s: ENTRY->WAIT; 4.30s: WAIT->OUT
10,True,Valid Sequence,62,2.07,163,5.43,3.37,ENTRY->WAIT->OUT,2.70s: ENTRY->WAIT; 3.27s: WAIT->OUT
11,True,Valid Sequence,63,2.10,196,6.53,4.43,ENTRY->WAIT->OUT,3.70s: ENTRY->WAIT; 4.60s: WAIT->OUT
12,True,Valid Sequence,64,2.13,156,5.20,3.07,ENTRY->WAIT->OUT,2.70s: ENTRY->WAIT; 3.20s: WAIT->OUT
13,True,Valid Sequence,64,2.13,162,5.40,3.27,ENTRY->WAIT->OUT,2.57s: ENTRY->WAIT; 2.83s: WAIT->OUT
14,True,Valid Sequence,66,2.20,146,4.87,2.67,ENTRY->WAIT->OUT,2.80s: ENTRY->WAIT; 3.20s: WAIT->OUT
15,True,Valid Sequence,73,2.43,170,5.67,3.23,ENTRY->WAIT->OUT,3.03s: ENTRY->WAIT; 3.60s: WAIT->OUT
16,True,Valid Sequence,74,2.47,174,5.80,3.33,ENTRY->WAIT->OUT,3.33s: ENTRY->WAIT; 3.93s: WAIT->OUT
17,True,Valid Sequence,74,2.47,193,6.43,3.97,ENTRY->WAIT->OUT,3.47s: ENTRY->WAIT; 4.27s: WAIT->OUT
18,True,Valid Sequence,75,2.50,182,6.07,3.57,ENTRY->WAIT->OUT,3.23s: ENTRY->WAIT; 3.87s: WAIT->OUT
19,True,Valid Sequence,75,2.50,204,6.80,4.30,ENTRY->WAIT->OUT,3.60s: ENTRY->WAIT; 4.63s: WAIT->OUT
