TrackID,IsValid,Reason,FirstFrame,FirstTime(s),LastFrame,LastTime(s),Duration(s),ZoneHistory,StateChanges
1,True,Valid Sequence,0,0.00,229,7.63,7.63,ENTRY->WAIT->OUT,3.53s: ENTRY->WAIT; 4.50s: WAIT->OUT
2,True,Valid Sequence,6,0.20,235,7.83,7.63,ENTRY->WAIT->OUT,3.60s: ENTRY->WAIT; 4.20s: WAIT->OUT
3,True,Valid Sequence,8,0.27,213,7.10,6.83,ENTRY->WAIT->OUT,3.27s: ENTRY->WAIT; 4.40s: WAIT->OUT
4,True,Valid Sequence,13,0.43,236,7.87,7.43,ENTRY->WAIT->OUT,3.60s: ENTRY->WAIT; 5.23s: WAIT->OUT
5,True,Valid Sequence,19,0.63,242,8.07,7.43,ENTRY->WAIT->OUT,3.67s: ENTRY->WAIT; 4.63s: WAIT->OUT
6,True,Valid Sequence,23,0.77,211,7.03,6.27,ENTRY->WAIT->OUT,3.40s: ENTRY->WAIT; 4.40s: WAIT->OUT
7,True,Valid Sequence,25,0.83,228,7.60,6.77,ENTRY->WAIT->OUT,3.33s: ENTRY->WAIT; 4.33s: WAIT->OUT
8,True,Valid Sequence,32,1.07,252,8.40,7.33,ENTRY->WAIT->OUT,3.53s: ENTRY->WAIT; 4.93s: WAIT->OUT
9,True,Valid Sequence,39,1.30,223,7.43,6.13,ENTRY->WAIT->OUT,4.03s: ENTRY->WAIT; 5.03s: WAIT->OUT
10,True,Valid Sequence,39,1.30,269,8.97,7.67,ENTRY->WAIT->OUT,3.77s: ENTRY->WAIT; 5.03s: WAIT->OUT
11,True,Valid Sequence,39,1.30,226,7.53,6.23,ENTRY->WAIT->OUT,4.10s: ENTRY->WAIT; 5.17s: WAIT->OUT
12,True,Valid Sequence,41,1.37,214,7.13,5.77,ENTRY->WAIT->OUT,3.53s: ENTRY->WAIT; 4.33s: WAIT->OUT
13,True,Valid Sequence,43,1.43,218,7.27,5.83,ENTRY->WAIT->OUT,3.37s: ENTRY->WAIT; 4.40s: WAIT->OUT
14,True,Valid Sequence,53,1.77,247,8.23,6.47,ENTRY->WAIT->OUT,4.00s: ENTRY->WAIT; 5.27s: WAIT->OUT
15,True,Valid Sequence,54,1.80,248,8.27,6.47,ENTRY->WAIT->OUT,4.07s: ENTRY->WAIT; 6.73s: WAIT->OUT
16,True,Valid Sequence,56,1.87,222,7.40,5.53,ENTRY->WAIT->OUT,4.43s: ENTRY->WAIT; 5.90s: WAIT->OUT
17,True,Valid Sequence,58,1.93,251,8.37,6.43,ENTRY->WAIT->OUT,4.23s: ENTRY->WAIT; 5.63s: WAIT->OUT
18,True,Valid Sequence,60,2.00,237,7.90,5.90,ENTRY->WAIT->OUT,5.27s: ENTRY->WAIT; 6.60s: WAIT->OUT
19,True,Valid Sequence,62,2.07,209,6.97,4.90,ENTRY->WAIT->OUT,3.80s: ENTRY->WAIT; 4.63s: WAIT->OUT
22,True,Valid Sequence,63,2.10,256,8.53,6.43,ENTRY->WAIT->OUT,3.73s: ENTRY->WAIT; 4.77s: WAIT->OUT
23,True,Valid Sequence,66,2.20,263,8.77,6.57,ENTRY->WAIT->OUT,4.40s: ENTRY->WAIT; 5.93s: WAIT->OUT
24,True,Valid Sequence,67,2.23,233,7.77,5.53,ENTRY->WAIT->OUT,3.47s: ENTRY->WAIT; 4.60s: WAIT->OUT
25,True,Valid Sequence,70,2.33,195,6.50,4.17,ENTRY->WAIT->OUT,3.93s: ENTRY->WAIT; 5.00s: WAIT->OUT
26,True,Valid Sequence,72,2.40,236,7.87,5.47,ENTRY->WAIT->OUT,5.13s: ENTRY->WAIT; 5.87s: WAIT->OUT
27,True,Valid Sequence,77,2.57,215,7.17,4.60,ENTRY->WAIT->OUT,3.93s: ENTRY->WAIT; 4.80s: WAIT->OUT
28,True,Valid Sequence,81,2.70,248,8.27,5.57,ENTRY->WAIT->OUT,4.07s: ENTRY->WAIT; 5.13s: WAIT->OUT
29,True,Valid Sequence,83,2.77,235,7.83,5.07,ENTRY->WAIT->OUT,4.63s: ENTRY->WAIT; 5.43s: WAIT->OUT
