TrackID,IsValid,Reason,FirstFrame,FirstTime(s),LastFrame,LastTime(s),Duration(s),ZoneHistory,StateChanges
1,True,Valid Sequence,76,2.53,226,7.53,5.00,ENTRY->WAIT->OUT,4.27s: ENTRY->WAIT; 5.63s: WAIT->OUT
2,True,Valid Sequence,76,2.53,224,7.47,4.93,ENTRY->WAIT->OUT,3.77s: ENTRY->WAIT; 5.23s: WAIT->OUT
3,True,Valid Sequence,78,2.60,254,8.47,5.87,ENTRY->WAIT->OUT,5.60s: ENTRY->WAIT; 6.77s: WAIT->OUT
4,True,Valid Sequence,82,2.73,242,8.07,5.33,ENTRY->WAIT->OUT,5.00s: ENTRY->WAIT; 6.07s: WAIT->OUT
5,True,Valid Sequence,84,2.80,232,7.73,4.93,ENTRY->WAIT->OUT,3.90s: ENTRY->WAIT; 5.37s: WAIT->OUT
6,True,Valid Sequence,84,2.80,232,7.73,4.93,ENTRY->WAIT->OUT,4.47s: ENTRY->WAIT; 5.73s: WAIT->OUT
7,True,Valid Sequence,85,2.83,235,7.83,5.00,ENTRY->WAIT->OUT,4.83s: ENTRY->WAIT; 5.80s: WAIT->OUT
8,True,Valid (Retried),96,3.20,246,8.20,5.00,ENTRY->WAIT->ENTRY->WAIT->OUT,4.60s: ENTRY->WAIT; 4.67s: WAIT->ENTRY; 5.07s: ENTRY->WAIT; 6.27s: WAIT->OUT
9,True,Valid Sequence,96,3.20,225,7.50,4.30,ENTRY->WAIT->OUT,4.80s: ENTRY->WAIT; 5.57s: WAIT->OUT
10,True,Valid Sequence,96,3.20,238,7.93,4.73,ENTRY->WAIT->OUT,5.03s: ENTRY->WAIT; 5.93s: WAIT->OUT
11,True,Valid Sequence,101,3.37,235,7.83,4.47,ENTRY->WAIT->OUT,5.07s: ENTRY->WAIT; 6.00s: WAIT->OUT
12,True,Valid Sequence,105,3.50,250,8.33,4.83,ENTRY->WAIT->OUT,5.33s: ENTRY->WAIT; 6.30s: WAIT->OUT
13,True,Valid Sequence,108,3.60,250,8.33,4.73,ENTRY->WAIT->OUT,5.10s: ENTRY->WAIT; 6.27s: WAIT->OUT
14,True,Valid Sequence,113,3.77,249,8.30,4.53,ENTRY->WAIT->OUT,5.47s: ENTRY->WAIT; 6.37s: WAIT->OUT
15,True,Valid Sequence,115,3.83,230,7.67,3.83,ENTRY->WAIT->OUT,5.27s: ENTRY->WAIT; 6.13s: WAIT->OUT
16,True,Valid Sequence,120,4.00,225,7.50,3.50,ENTRY->WAIT->OUT,5.07s: ENTRY->WAIT; 6.07s: WAIT->OUT
17,True,Valid Sequence,123,4.10,244,8.13,4.03,ENTRY->WAIT->OUT,5.47s: ENTRY->WAIT; 6.47s: WAIT->OUT
18,True,Valid Sequence,129,4.30,238,7.93,3.63,ENTRY->WAIT->OUT,5.40s: ENTRY->WAIT; 6.07s: WAIT->OUT
19,True,Valid Sequence,144,4.80,327,10.90,6.10,ENTRY->WAIT->OUT,5.70s: ENTRY->WAIT; 7.17s: WAIT->OUT
20,True,Valid Sequence,145,4.83,338,11.27,6.43,ENTRY->WAIT->OUT,9.20s: ENTRY->WAIT; 9.97s: WAIT->OUT
21,True,Valid Sequence,146,4.87,268,8.93,4.07,ENTRY->WAIT->OUT,5.97s: ENTRY->WAIT; 7.00s: WAIT->OUT
22,True,Valid Sequence,147,4.90,262,8.73,3.83,ENTRY->WAIT->OUT,5.67s: ENTRY->WAIT; 6.50s: WAIT->OUT
23,True,Valid Sequence,149,4.97,246,8.20,3.23,ENTRY->WAIT->OUT,5.63s: ENTRY->WAIT; 6.40s: WAIT->OUT
24,True,Valid Sequence,155,5.17,244,8.13,2.97,ENTRY->WAIT->OUT,5.80s: ENTRY->WAIT; 6.50s: WAIT->OUT
25,True,Valid Sequence,156,5.20,268,8.93,3.73,ENTRY->WAIT->OUT,6.27s: ENTRY->WAIT; 7.07s: WAIT->OUT
26,True,Valid Sequence,158,5.27,255,8.50,3.23,ENTRY->WAIT->OUT,6.13s: ENTRY->WAIT; 6.83s: WAIT->OUT
27,True,Valid Sequence,161,5.37,265,8.83,3.47,ENTRY->WAIT->OUT,6.30s: ENTRY->WAIT; 6.97s: WAIT->OUT
28,True,Valid Sequence,163,5.43,254,8.47,3.03,ENTRY->WAIT->OUT,6.33s: ENTRY->WAIT; 6.90s: WAIT->OUT
29,True,Valid Sequence,167,5.57,262,8.73,3.17,ENTRY->WAIT->OUT,6.57s: ENTRY->WAIT; 7.20s: WAIT->OUT
30,True,Valid Sequence,171,5.70,269,8.97,3.27,ENTRY->WAIT->OUT,6.30s: ENTRY->WAIT; 7.00s: WAIT->OUT
31,True,Valid Sequence,172,5.73,297,9.90,4.17,ENTRY->WAIT->OUT,6.87s: ENTRY->WAIT; 8.20s: WAIT->OUT
32,True,Valid Sequence,173,5.77,281,9.37,3.60,ENTRY->WAIT->OUT,6.50s: ENTRY->WAIT; 7.37s: WAIT->OUT
33,True,Valid Sequence,177,5.90,259,8.63,2.73,ENTRY->WAIT->OUT,6.53s: ENTRY->WAIT; 7.20s: WAIT->OUT
34,True,Valid Sequence,179,5.97,274,9.13,3.17,ENTRY->WAIT->OUT,6.93s: ENTRY->WAIT; 7.57s: WAIT->OUT
