frame,timestamp,event,track_id,zone,details
76,2.53s,NEW_ID,1,ENTRY,ID 1 appeared in ENTRY
76,2.53s,NEW_ID,2,ENTRY,ID 2 appeared in ENTRY
78,2.60s,NEW_ID,3,ENTRY,ID 3 appeared in ENTRY
82,2.73s,NEW_ID,4,ENTRY,ID 4 appeared in ENTRY
84,2.80s,NEW_ID,5,ENTRY,ID 5 appeared in ENTRY
84,2.80s,NEW_ID,6,ENTRY,ID 6 appeared in ENTRY
85,2.83s,NEW_ID,7,ENTRY,ID 7 appeared in ENTRY
96,3.20s,NEW_ID,8,ENTRY,ID 8 appeared in ENTRY
96,3.20s,NEW_ID,9,ENTRY,ID 9 appeared in ENTRY
96,3.20s,NEW_ID,10,ENTRY,ID 10 appeared in ENTRY
101,3.37s,NEW_ID,11,ENTRY,ID 11 appeared in ENTRY
105,3.50s,NEW_ID,12,ENTRY,ID 12 appeared in ENTRY
108,3.60s,NEW_ID,13,ENTRY,ID 13 appeared in ENTRY
113,3.77s,ZONE_CHANGE,2,WAIT,ID 2: ENTRY -> WAIT
113,3.77s,NEW_ID,14,ENTRY,ID 14 appeared in ENTRY
115,3.83s,NEW_ID,15,ENTRY,ID 15 appeared in ENTRY
117,3.90s,ZONE_CHANGE,5,WAIT,ID 5: ENTRY -> WAIT
120,4.00s,NEW_ID,16,ENTRY,ID 16 appeared in ENTRY
123,4.10s,NEW_ID,17,ENTRY,ID 17 appeared in ENTRY
128,4.27s,ZONE_CHANGE,1,WAIT,ID 1: ENTRY -> WAIT
129,4.30s,NEW_ID,18,ENTRY,ID 18 appeared in ENTRY
134,4.47s,ZONE_CHANGE,6,WAIT,ID 6: ENTRY -> WAIT
138,4.60s,ZONE_CHANGE,8,WAIT,ID 8: ENTRY -> WAIT
140,4.67s,ZONE_CHANGE,8,ENTRY,ID 8: WAIT -> ENTRY
144,4.80s,ZONE_CHANGE,9,WAIT,ID 9: ENTRY -> WAIT
144,4.80s,NEW_ID,19,ENTRY,ID 19 appeared in ENTRY
145,4.83s,ZONE_CHANGE,7,WAIT,ID 7: ENTRY -> WAIT
145,4.83s,NEW_ID,20,ENTRY,ID 20 appeared in ENTRY
146,4.87s,NEW_ID,21,ENTRY,ID 21 appeared in ENTRY
147,4.90s,NEW_ID,22,ENTRY,ID 22 appeared in ENTRY
149,4.97s,NEW_ID,23,ENTRY,ID 23 appeared in ENTRY
150,5.00s,ZONE_CHANGE,4,WAIT,ID 4: ENTRY -> WAIT
151,5.03s,ZONE_CHANGE,10,WAIT,ID 10: ENTRY -> WAIT
152,5.07s,ZONE_CHANGE,8,WAIT,ID 8: ENTRY -> WAIT
152,5.07s,ZONE_CHANGE,11,WAIT,ID 11: ENTRY -> WAIT
152,5.07s,ZONE_CHANGE,16,WAIT,ID 16: ENTRY -> WAIT
153,5.10s,ZONE_CHANGE,13,WAIT,ID 13: ENTRY -> WAIT
155,5.17s,NEW_ID,24,ENTRY,ID 24 appeared in ENTRY
156,5.20s,NEW_ID,25,ENTRY,ID 25 appeared in ENTRY
157,5.23s,ZONE_CHANGE,2,OUT,ID 2: WAIT -> OUT
158,5.27s,ZONE_CHANGE,15,WAIT,ID 15: ENTRY -> WAIT
158,5.27s,NEW_ID,26,ENTRY,ID 26 appeared in ENTRY
160,5.33s,ZONE_CHANGE,12,WAIT,ID 12: ENTRY -> WAIT
161,5.37s,ZONE_CHANGE,5,OUT,ID 5: WAIT -> OUT
161,5.37s,NEW_ID,27,ENTRY,ID 27 appeared in ENTRY
162,5.40s,ZONE_CHANGE,18,WAIT,ID 18: ENTRY -> WAIT
163,5.43s,NEW_ID,28,ENTRY,ID 28 appeared in ENTRY
164,5.47s,ZONE_CHANGE,14,WAIT,ID 14: ENTRY -> WAIT
164,5.47s,ZONE_CHANGE,17,WAIT,ID 17: ENTRY -> WAIT
167,5.57s,ZONE_CHANGE,9,OUT,ID 9: WAIT -> OUT
167,5.57s,NEW_ID,29,ENTRY,ID 29 appeared in ENTRY
168,5.60s,ZONE_CHANGE,3,WAIT,ID 3: ENTRY -> WAIT
169,5.63s,ZONE_CHANGE,1,OUT,ID 1: WAIT -> OUT
169,5.63s,ZONE_CHANGE,23,WAIT,ID 23: ENTRY -> WAIT
170,5.67s,ZONE_CHANGE,22,WAIT,ID 22: ENTRY -> WAIT
171,5.70s,ZONE_CHANGE,19,WAIT,ID 19: ENTRY -> WAIT
171,5.70s,NEW_ID,30,ENTRY,ID 30 appeared in ENTRY
172,5.73s,ZONE_CHANGE,6,OUT,ID 6: WAIT -> OUT
172,5.73s,NEW_ID,31,ENTRY,ID 31 appeared in ENTRY
173,5.77s,NEW_ID,32,ENTRY,ID 32 appeared in ENTRY
174,5.80s,ZONE_CHANGE,7,OUT,ID 7: WAIT -> OUT
174,5.80s,ZONE_CHANGE,24,WAIT,ID 24: ENTRY -> WAIT
177,5.90s,NEW_ID,33,ENTRY,ID 33 appeared in ENTRY
178,5.93s,ZONE_CHANGE,10,OUT,ID 10: WAIT -> OUT
179,5.97s,ZONE_CHANGE,21,WAIT,ID 21: ENTRY -> WAIT
179,5.97s,NEW_ID,34,ENTRY,ID 34 appeared in ENTRY
180,6.00s,ZONE_CHANGE,11,OUT,ID 11: WAIT -> OUT
