TrackID,IsValid,Reason,FirstFrame,FirstTime(s),LastFrame,LastTime(s),Duration(s),ZoneHistory,StateChanges
1,False,Ghost (Started in OUT),0,0.00,395,13.17,13.17,OUT->WAIT->ENTRY->WAIT->OUT,1.27s: OUT->WAIT; 5.70s: WAIT->ENTRY; 10.23s: ENTRY->WAIT; 10.67s: WAIT->OUT
2,True,Valid Sequence,31,1.03,380,12.67,11.63,ENTRY->WAIT->OUT,6.30s: ENTRY->WAIT; 8.13s: WAIT->OUT
3,False,Turned Back,40,1.33,44,1.47,0.13,ENTRY,
4,True,Valid Sequence,46,1.53,415,13.83,12.30,ENTRY->WAIT->OUT,8.33s: ENTRY->WAIT; 9.50s: WAIT->OUT
5,True,Valid Sequence,55,1.83,419,13.97,12.13,ENTRY->WAIT->OUT,6.50s: ENTRY->WAIT; 8.30s: WAIT->OUT
6,True,Valid Sequence,60,2.00,403,13.43,11.43,ENTRY->WAIT->OUT,9.13s: ENTRY->WAIT; 10.33s: WAIT->OUT
7,True,Valid Sequence,65,2.17,373,12.43,10.27,ENTRY->WAIT->OUT,8.13s: ENTRY->WAIT; 9.80s: WAIT->OUT
8,True,Valid Sequence,76,2.53,415,13.83,11.30,ENTRY->WAIT->OUT,6.93s: ENTRY->WAIT; 9.60s: WAIT->OUT
9,True,Valid Sequence,95,3.17,424,14.13,10.97,ENTRY->WAIT->OUT,7.40s: ENTRY->WAIT; 8.63s: WAIT->OUT
10,True,Valid Sequence,97,3.23,415,13.83,10.60,ENTRY->WAIT->OUT,9.57s: ENTRY->WAIT; 10.47s: WAIT->OUT
11,True,Valid Sequence,97,3.23,412,13.73,10.50,ENTRY->WAIT->OUT,8.03s: ENTRY->WAIT; 9.37s: WAIT->OUT
12,True,Valid Sequence,104,3.47,423,14.10,10.63,ENTRY->WAIT->OUT,7.67s: ENTRY->WAIT; 9.23s: WAIT->OUT
13,True,Valid Sequence,107,3.57,367,12.23,8.67,ENTRY->WAIT->OUT,7.50s: ENTRY->WAIT; 9.67s: WAIT->OUT
14,True,Valid Sequence,113,3.77,399,13.30,9.53,ENTRY->WAIT->OUT,10.57s: ENTRY->WAIT; 12.13s: WAIT->OUT
15,True,Valid Sequence,116,3.87,406,13.53,9.67,ENTRY->WAIT->OUT,6.60s: ENTRY->WAIT; 8.37s: WAIT->OUT
16,False,Turned Back,117,3.90,117,3.90,0.00,ENTRY,
17,True,Valid (Retried),121,4.03,426,14.20,10.17,ENTRY->WAIT->ENTRY->WAIT->OUT,8.03s: ENTRY->WAIT; 8.07s: WAIT->ENTRY; 8.13s: ENTRY->WAIT; 11.23s: WAIT->OUT
18,True,Valid Sequence,126,4.20,433,14.43,10.23,ENTRY->WAIT->OUT,8.47s: ENTRY->WAIT; 12.00s: WAIT->OUT
19,True,Valid Sequence,138,4.60,447,14.90,10.30,ENTRY->WAIT->OUT,7.57s: ENTRY->WAIT; 8.50s: WAIT->OUT
20,True,Valid Sequence,147,4.90,428,14.27,9.37,ENTRY->WAIT->OUT,7.90s: ENTRY->WAIT; 9.50s: WAIT->OUT
21,True,Valid Sequence,152,5.07,388,12.93,7.87,ENTRY->WAIT->OUT,7.40s: ENTRY->WAIT; 9.27s: WAIT->OUT
22,True,Valid Sequence,157,5.23,377,12.57,7.33,ENTRY->WAIT->OUT,6.97s: ENTRY->WAIT; 8.93s: WAIT->OUT
23,True,Valid Sequence,157,5.23,414,13.80,8.57,ENTRY->WAIT->OUT,8.00s: ENTRY->WAIT; 10.40s: WAIT->OUT
24,True,Valid Sequence,161,5.37,430,14.33,8.97,ENTRY->WAIT->OUT,10.13s: ENTRY->WAIT; 11.50s: WAIT->OUT
25,True,Valid Sequence,169,5.63,446,14.87,9.23,ENTRY->WAIT->OUT,11.37s: ENTRY->WAIT; 12.40s: WAIT->OUT
26,True,Valid Sequence,172,5.73,403,13.43,7.70,ENTRY->WAIT->OUT,7.47s: ENTRY->WAIT; 9.33s: WAIT->OUT
27,True,Valid Sequence,178,5.93,417,13.90,7.97,ENTRY->WAIT->OUT,7.77s: ENTRY->WAIT; 9.93s: WAIT->OUT
28,True,Valid Sequence,189,6.30,413,13.77,7.47,ENTRY->WAIT->OUT,8.87s: ENTRY->WAIT; 11.70s: WAIT->OUT
29,True,Valid Sequence,190,6.33,409,13.63,7.30,ENTRY->WAIT->OUT,8.97s: ENTRY->WAIT; 11.40s: WAIT->OUT
30,True,Valid Sequence,195,6.50,428,14.27,7.77,ENTRY->WAIT->OUT,8.37s: ENTRY->WAIT; 10.43s: WAIT->OUT
31,True,Valid Sequence,197,6.57,390,13.00,6.43,ENTRY->WAIT->OUT,8.03s: ENTRY->WAIT; 9.67s: WAIT->OUT
32,True,Valid Sequence,199,6.63,413,13.77,7.13,ENTRY->WAIT->OUT,8.20s: ENTRY->WAIT; 11.47s: WAIT->OUT
33,False,Turned Back,203,6.77,204,6.80,0.03,ENTRY,
35,False,Ghost (Started in OUT),336,11.20,451,15.03,3.83,OUT,
38,False,Ghost (Started in OUT),383,12.77,429,14.30,1.53,OUT,
39,False,Ghost (Started in OUT),385,12.83,387,12.90,0.07,OUT,
41,False,Ghost (Started in OUT),396,13.20,396,13.20,0.00,OUT,
43,False,Ghost (Started in OUT),401,13.37,401,13.37,0.00,OUT,
