TrackID,IsValid,Reason,FirstFrame,FirstTime(s),LastFrame,LastTime(s),Duration(s),ZoneHistory,StateChanges
1,True,Valid Sequence,50,1.67,749,24.97,23.30,ENTRY->WAIT->OUT,7.00s: ENTRY->WAIT; 8.90s: WAIT->OUT
2,True,Valid Sequence,52,1.73,717,23.90,22.17,ENTRY->WAIT->OUT,7.23s: ENTRY->WAIT; 9.63s: WAIT->OUT
3,True,Valid Sequence,82,2.73,736,24.53,21.80,ENTRY->WAIT->OUT,18.67s: ENTRY->WAIT; 22.33s: WAIT->OUT
4,True,Valid Sequence,107,3.57,707,23.57,20.00,ENTRY->WAIT->OUT,6.87s: ENTRY->WAIT; 8.80s: WAIT->OUT
5,True,Valid Sequence,111,3.70,576,19.20,15.50,ENTRY->WAIT->OUT,7.10s: ENTRY->WAIT; 8.70s: WAIT->OUT
6,True,Valid Sequence,121,4.03,707,23.57,19.53,ENTRY->WAIT->OUT,7.33s: ENTRY->WAIT; 9.10s: WAIT->OUT
7,True,Valid Sequence,125,4.17,691,23.03,18.87,ENTRY->WAIT->OUT,7.60s: ENTRY->WAIT; 10.20s: WAIT->OUT
8,True,Valid Sequence,129,4.30,736,24.53,20.23,ENTRY->WAIT->OUT,6.67s: ENTRY->WAIT; 8.27s: WAIT->OUT
9,True,Valid Sequence,135,4.50,587,19.57,15.07,ENTRY->WAIT->OUT,8.17s: ENTRY->WAIT; 9.87s: WAIT->OUT
10,True,Valid Sequence,138,4.60,713,23.77,19.17,ENTRY->WAIT->OUT,7.13s: ENTRY->WAIT; 8.90s: WAIT->OUT
11,True,Valid Sequence,139,4.63,751,25.03,20.40,ENTRY->WAIT->OUT,19.90s: ENTRY->WAIT; 21.67s: WAIT->OUT
12,True,Valid Sequence,141,4.70,712,23.73,19.03,ENTRY->WAIT->OUT,6.93s: ENTRY->WAIT; 8.47s: WAIT->OUT
13,True,Valid Sequence,143,4.77,459,15.30,10.53,ENTRY->WAIT->OUT,7.20s: ENTRY->WAIT; 8.40s: WAIT->OUT
14,False,Stuck in Wait,144,4.80,253,8.43,3.63,ENTRY->WAIT,7.77s: ENTRY->WAIT
15,True,Valid (Hesitated),163,5.43,727,24.23,18.80,ENTRY->WAIT->OUT->WAIT->OUT,7.57s: ENTRY->WAIT; 9.47s: WAIT->OUT; 10.07s: OUT->WAIT; 15.40s: WAIT->OUT
16,True,Valid Sequence,164,5.47,757,25.23,19.77,ENTRY->WAIT->OUT,7.83s: ENTRY->WAIT; 9.23s: WAIT->OUT
17,True,Valid Sequence,165,5.50,726,24.20,18.70,ENTRY->WAIT->OUT,8.40s: ENTRY->WAIT; 21.03s: WAIT->OUT
18,True,Valid Sequence,166,5.53,735,24.50,18.97,ENTRY->WAIT->OUT,7.20s: ENTRY->WAIT; 8.67s: WAIT->OUT
19,True,Valid Sequence,171,5.70,739,24.63,18.93,ENTRY->WAIT->OUT,8.07s: ENTRY->WAIT; 9.60s: WAIT->OUT
20,True,Valid Sequence,172,5.73,745,24.83,19.10,ENTRY->WAIT->OUT,8.00s: ENTRY->WAIT; 9.57s: WAIT->OUT
21,True,Valid Sequence,180,6.00,727,24.23,18.23,ENTRY->WAIT->OUT,9.40s: ENTRY->WAIT; 9.93s: WAIT->OUT
22,True,Valid Sequence,186,6.20,733,24.43,18.23,ENTRY->WAIT->OUT,7.93s: ENTRY->WAIT; 9.47s: WAIT->OUT
23,True,Valid Sequence,188,6.27,601,20.03,13.77,ENTRY->WAIT->OUT,8.30s: ENTRY->WAIT; 9.67s: WAIT->OUT
24,True,Valid Sequence,191,6.37,619,20.63,14.27,ENTRY->WAIT->OUT,8.37s: ENTRY->WAIT; 9.80s: WAIT->OUT
25,False,Ghost (Started in WAIT),269,8.97,708,23.60,14.63,WAIT->OUT,9.13s: WAIT->OUT
26,True,Valid (Hesitated),273,9.10,735,24.50,15.40,ENTRY->WAIT->OUT->WAIT->OUT,11.33s: ENTRY->WAIT; 12.30s: WAIT->OUT; 18.50s: OUT->WAIT; 21.73s: WAIT->OUT
27,True,Valid Sequence,309,10.30,727,24.23,13.93,ENTRY->WAIT->OUT,16.10s: ENTRY->WAIT; 18.10s: WAIT->OUT
28,False,Ghost (Started in OUT),552,18.40,743,24.77,6.37,OUT,
29,False,Ghost (Started in OUT),582,19.40,582,19.40,0.00,OUT,
30,False,Ghost (Started in OUT),667,22.23,776,25.87,3.63,OUT,
31,False,Ghost (Started in OUT),687,22.90,689,22.97,0.07,OUT,
32,True,Valid Sequence,705,23.50,800,26.67,3.17,ENTRY->WAIT->OUT,24.77s: ENTRY->WAIT; 25.33s: WAIT->OUT
33,True,Valid Sequence,705,23.50,792,26.40,2.90,ENTRY->WAIT->OUT,24.67s: ENTRY->WAIT; 25.40s: WAIT->OUT
34,True,Valid Sequence,706,23.53,799,26.63,3.10,ENTRY->WAIT->OUT,24.83s: ENTRY->WAIT; 25.40s: WAIT->OUT
35,False,Turned Back,721,24.03,733,24.43,0.40,ENTRY,
37,True,Valid Sequence,749,24.97,789,26.30,1.33,ENTRY->WAIT->OUT,25.20s: ENTRY->WAIT; 25.87s: WAIT->OUT
38,False,Ghost (Started in OUT),796,26.53,799,26.63,0.10,OUT,
