TrackID,IsValid,Reason,FirstFrame,FirstTime(s),LastFrame,LastTime(s),Duration(s),ZoneHistory,StateChanges
1,True,Valid (Retried),115,3.83,397,13.23,9.40,ENTRY->WAIT->ENTRY->WAIT->OUT,9.43s: ENTRY->WAIT; 9.67s: WAIT->ENTRY; 10.03s: ENTRY->WAIT; 11.30s: WAIT->OUT
2,True,Valid Sequence,127,4.23,404,13.47,9.23,ENTRY->WAIT->OUT,8.23s: ENTRY->WAIT; 10.20s: WAIT->OUT
3,True,Valid Sequence,127,4.23,425,14.17,9.93,ENTRY->WAIT->OUT,8.63s: ENTRY->WAIT; 10.20s: WAIT->OUT
4,True,Valid Sequence,142,4.73,425,14.17,9.43,ENTRY->WAIT->OUT,8.67s: ENTRY->WAIT; 10.87s: WAIT->OUT
5,True,Valid Sequence,150,5.00,420,14.00,9.00,ENTRY->WAIT->OUT,10.10s: ENTRY->WAIT; 11.83s: WAIT->OUT
6,True,Valid Sequence,159,5.30,395,13.17,7.87,ENTRY->WAIT->OUT,8.17s: ENTRY->WAIT; 9.77s: WAIT->OUT
8,True,Valid Sequence,167,5.57,387,12.90,7.33,ENTRY->WAIT->OUT,7.83s: ENTRY->WAIT; 9.47s: WAIT->OUT
9,True,Valid Sequence,168,5.60,403,13.43,7.83,ENTRY->WAIT->OUT,9.33s: ENTRY->WAIT; 10.37s: WAIT->OUT
10,True,Valid Sequence,169,5.63,401,13.37,7.73,ENTRY->WAIT->OUT,9.10s: ENTRY->WAIT; 10.33s: WAIT->OUT
11,True,Valid Sequence,187,6.23,393,13.10,6.87,ENTRY->WAIT->OUT,8.23s: ENTRY->WAIT; 9.87s: WAIT->OUT
12,True,Valid Sequence,198,6.60,420,14.00,7.40,ENTRY->WAIT->OUT,8.23s: ENTRY->WAIT; 10.63s: WAIT->OUT
13,True,Valid Sequence,200,6.67,386,12.87,6.20,ENTRY->WAIT->OUT,8.43s: ENTRY->WAIT; 9.90s: WAIT->OUT
14,True,Valid Sequence,200,6.67,391,13.03,6.37,ENTRY->WAIT->OUT,8.67s: ENTRY->WAIT; 10.17s: WAIT->OUT
15,True,Valid Sequence,201,6.70,409,13.63,6.93,ENTRY->WAIT->OUT,10.27s: ENTRY->WAIT; 11.10s: WAIT->OUT
16,True,Valid Sequence,208,6.93,406,13.53,6.60,ENTRY->WAIT->OUT,9.33s: ENTRY->WAIT; 10.33s: WAIT->OUT
17,True,Valid Sequence,210,7.00,429,14.30,7.30,ENTRY->WAIT->OUT,9.17s: ENTRY->WAIT; 10.50s: WAIT->OUT
18,True,Valid Sequence,218,7.27,396,13.20,5.93,ENTRY->WAIT->OUT,9.70s: ENTRY->WAIT; 10.47s: WAIT->OUT
19,True,Valid Sequence,222,7.40,408,13.60,6.20,ENTRY->WAIT->OUT,9.07s: ENTRY->WAIT; 10.57s: WAIT->OUT
20,True,Valid Sequence,226,7.53,407,13.57,6.03,ENTRY->WAIT->OUT,11.20s: ENTRY->WAIT; 11.60s: WAIT->OUT
21,True,Valid Sequence,231,7.70,403,13.43,5.73,ENTRY->WAIT->OUT,9.63s: ENTRY->WAIT; 10.87s: WAIT->OUT
22,True,Valid Sequence,242,8.07,415,13.83,5.77,ENTRY->WAIT->OUT,9.67s: ENTRY->WAIT; 10.63s: WAIT->OUT
23,True,Valid Sequence,246,8.20,419,13.97,5.77,ENTRY->WAIT->OUT,9.83s: ENTRY->WAIT; 10.67s: WAIT->OUT
24,True,Valid Sequence,253,8.43,396,13.20,4.77,ENTRY->WAIT->OUT,10.13s: ENTRY->WAIT; 10.73s: WAIT->OUT
25,True,Valid Sequence,255,8.50,418,13.93,5.43,ENTRY->WAIT->OUT,9.97s: ENTRY->WAIT; 10.67s: WAIT->OUT
26,False,Turned Back,263,8.77,270,9.00,0.23,ENTRY,
27,True,Valid Sequence,266,8.87,411,13.70,4.83,ENTRY->WAIT->OUT,10.67s: ENTRY->WAIT; 11.50s: WAIT->OUT
28,True,Valid Sequence,266,8.87,403,13.43,4.57,ENTRY->WAIT->OUT,10.43s: ENTRY->WAIT; 11.10s: WAIT->OUT
29,False,Ghost (Started in WAIT),359,11.97,359,11.97,0.00,WAIT,
30,False,Ghost (Started in OUT),422,14.07,435,14.50,0.43,OUT,
31,False,Ghost (Started in OUT),506,16.87,506,16.87,0.00,OUT,
