TrackID,IsValid,Reason,FirstFrame,FirstTime(s),LastFrame,LastTime(s),Duration(s),ZoneHistory,StateChanges
1,True,Valid Sequence,0,0.00,415,13.83,13.83,ENTRY->WAIT->OUT,11.60s: ENTRY->WAIT; 12.27s: WAIT->OUT
2,True,Valid Sequence,0,0.00,181,6.03,6.03,ENTRY->WAIT->OUT,2.73s: ENTRY->WAIT; 3.73s: WAIT->OUT
3,True,Valid Sequence,0,0.00,128,4.27,4.27,ENTRY->WAIT->OUT,1.60s: ENTRY->WAIT; 2.20s: WAIT->OUT
4,True,Valid Sequence,8,0.27,143,4.77,4.50,ENTRY->WAIT->OUT,1.57s: ENTRY->WAIT; 2.23s: WAIT->OUT
5,True,Valid Sequence,13,0.43,155,5.17,4.73,ENTRY->WAIT->OUT,2.10s: ENTRY->WAIT; 2.77s: WAIT->OUT
6,True,Valid Sequence,17,0.57,152,5.07,4.50,ENTRY->WAIT->OUT,1.87s: ENTRY->WAIT; 2.83s: WAIT->OUT
7,True,Valid Sequence,22,0.73,193,6.43,5.70,ENTRY->WAIT->OUT,1.70s: ENTRY->WAIT; 2.73s: WAIT->OUT
8,True,Valid Sequence,25,0.83,117,3.90,3.07,ENTRY->WAIT->OUT,1.63s: ENTRY->WAIT; 2.23s: WAIT->OUT
9,True,Valid Sequence,31,1.03,139,4.63,3.60,ENTRY->WAIT->OUT,1.73s: ENTRY->WAIT; 2.40s: WAIT->OUT
10,True,Valid Sequence,34,1.13,140,4.67,3.53,ENTRY->WAIT->OUT,2.00s: ENTRY->WAIT; 2.63s: WAIT->OUT
11,True,Valid Sequence,37,1.23,173,5.77,4.53,ENTRY->WAIT->OUT,2.17s: ENTRY->WAIT; 3.10s: WAIT->OUT
12,True,Valid Sequence,41,1.37,161,5.37,4.00,ENTRY->WAIT->OUT,2.43s: ENTRY->WAIT; 3.20s: WAIT->OUT
13,True,Valid Sequence,43,1.43,145,4.83,3.40,ENTRY->WAIT->OUT,2.23s: ENTRY->WAIT; 2.90s: WAIT->OUT
14,True,Valid Sequence,47,1.57,157,5.23,3.67,ENTRY->WAIT->OUT,2.27s: ENTRY->WAIT; 2.97s: WAIT->OUT
15,True,Valid Sequence,49,1.63,174,5.80,4.17,ENTRY->WAIT->OUT,3.20s: ENTRY->WAIT; 3.73s: WAIT->OUT
16,True,Valid Sequence,54,1.80,160,5.33,3.53,ENTRY->WAIT->OUT,3.00s: ENTRY->WAIT; 3.50s: WAIT->OUT
17,True,Valid Sequence,55,1.83,152,5.07,3.23,ENTRY->WAIT->OUT,2.63s: ENTRY->WAIT; 3.40s: WAIT->OUT
18,False,Turned Back,67,2.23,85,2.83,0.60,ENTRY,
19,True,Valid Sequence,71,2.37,173,5.77,3.40,ENTRY->WAIT->OUT,3.10s: ENTRY->WAIT; 3.73s: WAIT->OUT
20,True,Valid Sequence,75,2.50,174,5.80,3.30,ENTRY->WAIT->OUT,3.27s: ENTRY->WAIT; 3.73s: WAIT->OUT
21,True,Valid Sequence,79,2.63,151,5.03,2.40,ENTRY->WAIT->OUT,3.23s: ENTRY->WAIT; 3.63s: WAIT->OUT
22,True,Valid Sequence,85,2.83,191,6.37,3.53,ENTRY->WAIT->OUT,3.60s: ENTRY->WAIT; 4.77s: WAIT->OUT
23,True,Valid Sequence,85,2.83,169,5.63,2.80,ENTRY->WAIT->OUT,3.53s: ENTRY->WAIT; 4.03s: WAIT->OUT
24,False,Turned Back,90,3.00,91,3.03,0.03,ENTRY,
25,True,Valid Sequence,91,3.03,169,5.63,2.60,ENTRY->WAIT->OUT,3.60s: ENTRY->WAIT; 4.13s: WAIT->OUT
26,True,Valid Sequence,91,3.03,217,7.23,4.20,ENTRY->WAIT->OUT,4.53s: ENTRY->WAIT; 5.43s: WAIT->OUT
27,True,Valid Sequence,96,3.20,190,6.33,3.13,ENTRY->WAIT->OUT,4.07s: ENTRY->WAIT; 4.60s: WAIT->OUT
28,True,Valid Sequence,96,3.20,191,6.37,3.17,ENTRY->WAIT->OUT,4.00s: ENTRY->WAIT; 4.53s: WAIT->OUT
29,True,Valid Sequence,100,3.33,214,7.13,3.80,ENTRY->WAIT->OUT,4.23s: ENTRY->WAIT; 4.87s: WAIT->OUT
30,True,Valid Sequence,100,3.33,185,6.17,2.83,ENTRY->WAIT->OUT,4.20s: ENTRY->WAIT; 4.80s: WAIT->OUT
31,True,Valid Sequence,103,3.43,250,8.33,4.90,ENTRY->WAIT->OUT,5.17s: ENTRY->WAIT; 5.90s: WAIT->OUT
32,True,Valid Sequence,104,3.47,216,7.20,3.73,ENTRY->WAIT->OUT,4.70s: ENTRY->WAIT; 5.43s: WAIT->OUT
33,True,Valid Sequence,105,3.50,206,6.87,3.37,ENTRY->WAIT->OUT,4.23s: ENTRY->WAIT; 4.87s: WAIT->OUT
34,True,Valid Sequence,107,3.57,196,6.53,2.97,ENTRY->WAIT->OUT,4.40s: ENTRY->WAIT; 5.17s: WAIT->OUT
35,True,Valid Sequence,109,3.63,178,5.93,2.30,ENTRY->WAIT->OUT,4.30s: ENTRY->WAIT; 4.87s: WAIT->OUT
36,True,Valid Sequence,109,3.63,189,6.30,2.67,ENTRY->WAIT->OUT,4.27s: ENTRY->WAIT; 4.73s: WAIT->OUT
37,True,Valid Sequence,109,3.63,182,6.07,2.43,ENTRY->WAIT->OUT,4.30s: ENTRY->WAIT; 4.80s: WAIT->OUT
38,True,Valid Sequence,112,3.73,180,6.00,2.27,ENTRY->WAIT->OUT,4.40s: ENTRY->WAIT; 4.87s: WAIT->OUT
39,True,Valid Sequence,113,3.77,237,7.90,4.13,ENTRY->WAIT->OUT,5.63s: ENTRY->WAIT; 6.33s: WAIT->OUT
40,False,Ghost (Started in WAIT),114,3.80,118,3.93,0.13,WAIT,
41,True,Valid Sequence,114,3.80,197,6.57,2.77,ENTRY->WAIT->OUT,4.70s: ENTRY->WAIT; 5.20s: WAIT->OUT
