TrackID,IsValid,Reason,FirstFrame,FirstTime(s),LastFrame,LastTime(s),Duration(s),ZoneHistory,StateChanges
1,True,Valid Sequence,10,0.33,236,7.87,7.53,ENTRY->WAIT->OUT,3.03s: ENTRY->WAIT; 4.33s: WAIT->OUT
2,True,Valid Sequence,20,0.67,264,8.80,8.13,ENTRY->WAIT->OUT,3.37s: ENTRY->WAIT; 4.97s: WAIT->OUT
3,True,Valid Sequence,27,0.90,243,8.10,7.20,ENTRY->WAIT->OUT,3.10s: ENTRY->WAIT; 4.43s: WAIT->OUT
4,True,Valid Sequence,35,1.17,252,8.40,7.23,ENTRY->WAIT->OUT,3.43s: ENTRY->WAIT; 4.60s: WAIT->OUT
5,True,Valid Sequence,36,1.20,266,8.87,7.67,ENTRY->WAIT->OUT,3.23s: ENTRY->WAIT; 4.57s: WAIT->OUT
6,True,Valid Sequence,37,1.23,252,8.40,7.17,ENTRY->WAIT->OUT,3.53s: ENTRY->WAIT; 4.77s: WAIT->OUT
7,True,Valid Sequence,41,1.37,267,8.90,7.53,ENTRY->WAIT->OUT,3.53s: ENTRY->WAIT; 4.70s: WAIT->OUT
8,True,Valid Sequence,42,1.40,256,8.53,7.13,ENTRY->WAIT->OUT,4.40s: ENTRY->WAIT; 5.80s: WAIT->OUT
9,True,Valid (Hesitated),46,1.53,273,9.10,7.57,ENTRY->WAIT->OUT->WAIT->OUT,3.37s: ENTRY->WAIT; 4.50s: WAIT->OUT; 5.53s: OUT->WAIT; 6.23s: WAIT->OUT
10,True,Valid Sequence,48,1.60,235,7.83,6.23,ENTRY->WAIT->OUT,3.57s: ENTRY->WAIT; 4.80s: WAIT->OUT
11,True,Valid Sequence,49,1.63,250,8.33,6.70,ENTRY->WAIT->OUT,3.53s: ENTRY->WAIT; 4.57s: WAIT->OUT
12,True,Valid Sequence,50,1.67,238,7.93,6.27,ENTRY->WAIT->OUT,3.47s: ENTRY->WAIT; 4.97s: WAIT->OUT
13,True,Valid Sequence,54,1.80,243,8.10,6.30,ENTRY->WAIT->OUT,4.00s: ENTRY->WAIT; 5.53s: WAIT->OUT
14,True,Valid Sequence,54,1.80,261,8.70,6.90,ENTRY->WAIT->OUT,4.10s: ENTRY->WAIT; 5.70s: WAIT->OUT
15,True,Valid Sequence,59,1.97,253,8.43,6.47,ENTRY->WAIT->OUT,3.80s: ENTRY->WAIT; 5.03s: WAIT->OUT
16,True,Valid Sequence,63,2.10,243,8.10,6.00,ENTRY->WAIT->OUT,4.20s: ENTRY->WAIT; 5.40s: WAIT->OUT
17,True,Valid Sequence,66,2.20,243,8.10,5.90,ENTRY->WAIT->OUT,3.67s: ENTRY->WAIT; 4.83s: WAIT->OUT
18,True,Valid Sequence,66,2.20,266,8.87,6.67,ENTRY->WAIT->OUT,4.17s: ENTRY->WAIT; 5.27s: WAIT->OUT
19,True,Valid Sequence,67,2.23,216,7.20,4.97,ENTRY->WAIT->OUT,4.03s: ENTRY->WAIT; 5.00s: WAIT->OUT
20,True,Valid Sequence,69,2.30,263,8.77,6.47,ENTRY->WAIT->OUT,3.90s: ENTRY->WAIT; 5.00s: WAIT->OUT
21,True,Valid Sequence,73,2.43,238,7.93,5.50,ENTRY->WAIT->OUT,4.17s: ENTRY->WAIT; 5.17s: WAIT->OUT
22,True,Valid Sequence,74,2.47,262,8.73,6.27,ENTRY->WAIT->OUT,4.20s: ENTRY->WAIT; 5.10s: WAIT->OUT
23,True,Valid Sequence,86,2.87,260,8.67,5.80,ENTRY->WAIT->OUT,4.57s: ENTRY->WAIT; 5.37s: WAIT->OUT
24,True,Valid Sequence,88,2.93,267,8.90,5.97,ENTRY->WAIT->OUT,4.47s: ENTRY->WAIT; 5.37s: WAIT->OUT
25,True,Valid Sequence,98,3.27,272,9.07,5.80,ENTRY->WAIT->OUT,5.10s: ENTRY->WAIT; 6.03s: WAIT->OUT
26,False,Ghost (Started in OUT),230,7.67,252,8.40,0.73,OUT,
27,False,Ghost (Started in OUT),260,8.67,260,8.67,0.00,OUT,
