TrackID,IsValid,Reason,FirstFrame,FirstTime(s),LastFrame,LastTime(s),Duration(s),ZoneHistory,StateChanges
1,True,Valid Sequence,3,0.10,237,7.90,7.80,ENTRY->WAIT->OUT,4.20s: ENTRY->WAIT; 5.77s: WAIT->OUT
2,True,Valid Sequence,5,0.17,245,8.17,8.00,ENTRY->WAIT->OUT,5.53s: ENTRY->WAIT; 6.17s: WAIT->OUT
3,True,Valid Sequence,6,0.20,212,7.07,6.87,ENTRY->WAIT->OUT,2.87s: ENTRY->WAIT; 4.73s: WAIT->OUT
4,True,Valid Sequence,6,0.20,262,8.73,8.53,ENTRY->WAIT->OUT,5.83s: ENTRY->WAIT; 6.70s: WAIT->OUT
5,True,Valid Sequence,11,0.37,251,8.37,8.00,ENTRY->WAIT->OUT,4.67s: ENTRY->WAIT; 5.57s: WAIT->OUT
6,True,Valid Sequence,13,0.43,219,7.30,6.87,ENTRY->WAIT->OUT,4.03s: ENTRY->WAIT; 5.30s: WAIT->OUT
7,True,Valid Sequence,16,0.53,221,7.37,6.83,ENTRY->WAIT->OUT,3.47s: ENTRY->WAIT; 5.27s: WAIT->OUT
8,True,Valid Sequence,17,0.57,211,7.03,6.47,ENTRY->WAIT->OUT,3.13s: ENTRY->WAIT; 5.17s: WAIT->OUT
9,True,Valid Sequence,19,0.63,208,6.93,6.30,ENTRY->WAIT->OUT,2.70s: ENTRY->WAIT; 4.73s: WAIT->OUT
10,True,Valid Sequence,21,0.70,236,7.87,7.17,ENTRY->WAIT->OUT,5.13s: ENTRY->WAIT; 5.90s: WAIT->OUT
11,True,Valid Sequence,21,0.70,225,7.50,6.80,ENTRY->WAIT->OUT,3.77s: ENTRY->WAIT; 5.33s: WAIT->OUT
12,True,Valid Sequence,21,0.70,254,8.47,7.77,ENTRY->WAIT->OUT,4.93s: ENTRY->WAIT; 5.90s: WAIT->OUT
13,True,Valid Sequence,22,0.73,259,8.63,7.90,ENTRY->WAIT->OUT,4.70s: ENTRY->WAIT; 5.63s: WAIT->OUT
14,False,Turned Back,26,0.87,126,4.20,3.33,ENTRY,
15,True,Valid Sequence,26,0.87,230,7.67,6.80,ENTRY->WAIT->OUT,3.90s: ENTRY->WAIT; 5.37s: WAIT->OUT
16,True,Valid Sequence,29,0.97,268,8.93,7.97,ENTRY->WAIT->OUT,4.97s: ENTRY->WAIT; 5.87s: WAIT->OUT
17,True,Valid Sequence,35,1.17,228,7.60,6.43,ENTRY->WAIT->OUT,5.30s: ENTRY->WAIT; 5.93s: WAIT->OUT
18,True,Valid Sequence,36,1.20,243,8.10,6.90,ENTRY->WAIT->OUT,5.30s: ENTRY->WAIT; 6.00s: WAIT->OUT
19,True,Valid Sequence,36,1.20,217,7.23,6.03,ENTRY->WAIT->OUT,3.93s: ENTRY->WAIT; 5.03s: WAIT->OUT
20,True,Valid Sequence,41,1.37,211,7.03,5.67,ENTRY->WAIT->OUT,2.97s: ENTRY->WAIT; 4.70s: WAIT->OUT
21,True,Valid Sequence,44,1.47,235,7.83,6.37,ENTRY->WAIT->OUT,4.83s: ENTRY->WAIT; 5.80s: WAIT->OUT
22,True,Valid Sequence,47,1.57,215,7.17,5.60,ENTRY->WAIT->OUT,3.30s: ENTRY->WAIT; 4.83s: WAIT->OUT
23,False,Turned Back,54,1.80,136,4.53,2.73,ENTRY,
24,True,Valid Sequence,57,1.90,243,8.10,6.20,ENTRY->WAIT->OUT,4.73s: ENTRY->WAIT; 5.67s: WAIT->OUT
25,True,Valid Sequence,58,1.93,266,8.87,6.93,ENTRY->WAIT->OUT,6.03s: ENTRY->WAIT; 6.77s: WAIT->OUT
26,True,Valid Sequence,69,2.30,213,7.10,4.80,ENTRY->WAIT->OUT,4.13s: ENTRY->WAIT; 5.13s: WAIT->OUT
27,True,Valid Sequence,73,2.43,228,7.60,5.17,ENTRY->WAIT->OUT,4.13s: ENTRY->WAIT; 5.20s: WAIT->OUT
28,True,Valid Sequence,74,2.47,244,8.13,5.67,ENTRY->WAIT->OUT,4.87s: ENTRY->WAIT; 5.93s: WAIT->OUT
29,True,Valid Sequence,78,2.60,233,7.77,5.17,ENTRY->WAIT->OUT,4.57s: ENTRY->WAIT; 5.57s: WAIT->OUT
30,True,Valid Sequence,84,2.80,266,8.87,6.07,ENTRY->WAIT->OUT,5.47s: ENTRY->WAIT; 6.57s: WAIT->OUT
31,True,Valid Sequence,88,2.93,267,8.90,5.97,ENTRY->WAIT->OUT,5.50s: ENTRY->WAIT; 6.23s: WAIT->OUT
32,True,Valid Sequence,92,3.07,224,7.47,4.40,ENTRY->WAIT->OUT,4.70s: ENTRY->WAIT; 5.67s: WAIT->OUT
33,True,Valid Sequence,96,3.20,253,8.43,5.23,ENTRY->WAIT->OUT,5.30s: ENTRY->WAIT; 6.17s: WAIT->OUT
34,True,Valid Sequence,96,3.20,254,8.47,5.27,ENTRY->WAIT->OUT,5.57s: ENTRY->WAIT; 6.40s: WAIT->OUT
