TrackID,IsValid,Reason,FirstFrame,FirstTime(s),LastFrame,LastTime(s),Duration(s),ZoneHistory,StateChanges
1,True,Valid Sequence,156,5.20,403,13.43,8.23,ENTRY->WAIT->OUT,9.10s: ENTRY->WAIT; 10.47s: WAIT->OUT
2,True,Valid Sequence,162,5.40,364,12.13,6.73,ENTRY->WAIT->OUT,8.80s: ENTRY->WAIT; 10.30s: WAIT->OUT
3,True,Valid Sequence,165,5.50,372,12.40,6.90,ENTRY->WAIT->OUT,10.77s: ENTRY->WAIT; 11.30s: WAIT->OUT
4,True,Valid Sequence,167,5.57,366,12.20,6.63,ENTRY->WAIT->OUT,9.50s: ENTRY->WAIT; 10.47s: WAIT->OUT
5,True,Valid Sequence,171,5.70,673,22.43,16.73,ENTRY->WAIT->OUT,19.43s: ENTRY->WAIT; 20.83s: WAIT->OUT
6,True,Valid Sequence,180,6.00,368,12.27,6.27,ENTRY->WAIT->OUT,9.97s: ENTRY->WAIT; 10.97s: WAIT->OUT
7,True,Valid Sequence,193,6.43,386,12.87,6.43,ENTRY->WAIT->OUT,10.37s: ENTRY->WAIT; 11.37s: WAIT->OUT
8,True,Valid Sequence,198,6.60,556,18.53,11.93,ENTRY->WAIT->OUT,13.73s: ENTRY->WAIT; 15.43s: WAIT->OUT
9,True,Valid Sequence,213,7.10,377,12.57,5.47,ENTRY->WAIT->OUT,8.83s: ENTRY->WAIT; 10.37s: WAIT->OUT
10,True,Valid Sequence,216,7.20,407,13.57,6.37,ENTRY->WAIT->OUT,11.10s: ENTRY->WAIT; 11.83s: WAIT->OUT
11,True,Valid Sequence,216,7.20,557,18.57,11.37,ENTRY->WAIT->OUT,12.77s: ENTRY->WAIT; 16.73s: WAIT->OUT
12,True,Valid Sequence,224,7.47,557,18.57,11.10,ENTRY->WAIT->OUT,13.63s: ENTRY->WAIT; 15.03s: WAIT->OUT
13,True,Valid Sequence,225,7.50,376,12.53,5.03,ENTRY->WAIT->OUT,9.33s: ENTRY->WAIT; 10.37s: WAIT->OUT
14,True,Valid Sequence,228,7.60,362,12.07,4.47,ENTRY->WAIT->OUT,9.53s: ENTRY->WAIT; 10.60s: WAIT->OUT
15,True,Valid Sequence,239,7.97,374,12.47,4.50,ENTRY->WAIT->OUT,9.77s: ENTRY->WAIT; 10.87s: WAIT->OUT
