TrackID,IsValid,Reason,FirstFrame,FirstTime(s),LastFrame,LastTime(s),Duration(s),ZoneHistory,StateChanges
1,True,Valid Sequence,56,1.87,728,24.27,22.40,ENTRY->WAIT->OUT,7.53s: ENTRY->WAIT; 9.93s: WAIT->OUT
2,True,Valid Sequence,58,1.93,760,25.33,23.40,ENTRY->WAIT->OUT,7.30s: ENTRY->WAIT; 9.20s: WAIT->OUT
3,True,Valid Sequence,84,2.80,747,24.90,22.10,ENTRY->WAIT->OUT,18.97s: ENTRY->WAIT; 22.63s: WAIT->OUT
4,True,Valid Sequence,110,3.67,713,23.77,20.10,ENTRY->WAIT->OUT,7.17s: ENTRY->WAIT; 9.10s: WAIT->OUT
5,True,Valid Sequence,120,4.00,594,19.80,15.80,ENTRY->WAIT->OUT,7.37s: ENTRY->WAIT; 9.00s: WAIT->OUT
6,True,Valid Sequence,132,4.40,700,23.33,18.93,ENTRY->WAIT->OUT,7.90s: ENTRY->WAIT; 10.50s: WAIT->OUT
8,True,Valid Sequence,138,4.60,718,23.93,19.33,ENTRY->WAIT->OUT,7.63s: ENTRY->WAIT; 9.40s: WAIT->OUT
9,True,Valid Sequence,138,4.60,742,24.73,20.13,ENTRY->WAIT->OUT,6.97s: ENTRY->WAIT; 8.57s: WAIT->OUT
10,True,Valid Sequence,145,4.83,502,16.73,11.90,ENTRY->WAIT->OUT,8.47s: ENTRY->WAIT; 10.17s: WAIT->OUT
11,True,Valid Sequence,149,4.97,761,25.37,20.40,ENTRY->WAIT->OUT,20.20s: ENTRY->WAIT; 21.97s: WAIT->OUT
12,True,Valid Sequence,150,5.00,626,20.87,15.87,ENTRY->WAIT->OUT,7.23s: ENTRY->WAIT; 8.77s: WAIT->OUT
13,True,Valid Sequence,151,5.03,721,24.03,19.00,ENTRY->WAIT->OUT,7.43s: ENTRY->WAIT; 9.20s: WAIT->OUT
14,True,Valid Sequence,152,5.07,477,15.90,10.83,ENTRY->WAIT->OUT,7.50s: ENTRY->WAIT; 8.70s: WAIT->OUT
15,False,Stuck in Wait,154,5.13,262,8.73,3.60,ENTRY->WAIT,8.07s: ENTRY->WAIT
16,True,Valid (Hesitated),170,5.67,736,24.53,18.87,ENTRY->WAIT->OUT->WAIT->OUT,7.87s: ENTRY->WAIT; 9.77s: WAIT->OUT; 10.37s: OUT->WAIT; 15.70s: WAIT->OUT
17,True,Valid Sequence,172,5.73,733,24.43,18.70,ENTRY->WAIT->OUT,8.70s: ENTRY->WAIT; 21.33s: WAIT->OUT
18,True,Valid Sequence,173,5.77,700,23.33,17.57,ENTRY->WAIT->OUT,8.13s: ENTRY->WAIT; 9.53s: WAIT->OUT
19,True,Valid Sequence,174,5.80,748,24.93,19.13,ENTRY->WAIT->OUT,7.47s: ENTRY->WAIT; 8.97s: WAIT->OUT
20,True,Valid Sequence,177,5.90,751,25.03,19.13,ENTRY->WAIT->OUT,8.37s: ENTRY->WAIT; 9.90s: WAIT->OUT
21,True,Valid Sequence,179,5.97,754,25.13,19.17,ENTRY->WAIT->OUT,8.30s: ENTRY->WAIT; 9.87s: WAIT->OUT
22,True,Valid Sequence,188,6.27,737,24.57,18.30,ENTRY->WAIT->OUT,9.70s: ENTRY->WAIT; 10.23s: WAIT->OUT
23,True,Valid Sequence,195,6.50,744,24.80,18.30,ENTRY->WAIT->OUT,8.23s: ENTRY->WAIT; 9.77s: WAIT->OUT
24,False,Ghost (Started in WAIT),196,6.53,196,6.53,0.00,WAIT,
25,True,Valid Sequence,197,6.57,610,20.33,13.77,ENTRY->WAIT->OUT,8.60s: ENTRY->WAIT; 9.97s: WAIT->OUT
26,True,Valid Sequence,202,6.73,634,21.13,14.40,ENTRY->WAIT->OUT,8.70s: ENTRY->WAIT; 10.10s: WAIT->OUT
27,False,Ghost (Started in WAIT),279,9.30,748,24.93,15.63,WAIT->OUT,9.47s: WAIT->OUT
28,True,Valid (Hesitated),281,9.37,743,24.77,15.40,ENTRY->WAIT->OUT->WAIT->OUT,11.63s: ENTRY->WAIT; 12.60s: WAIT->OUT; 18.80s: OUT->WAIT; 22.03s: WAIT->OUT
29,True,Valid Sequence,318,10.60,739,24.63,14.03,ENTRY->WAIT->OUT,16.40s: ENTRY->WAIT; 18.40s: WAIT->OUT
30,False,Ghost (Started in OUT),333,11.10,334,11.13,0.03,OUT,
31,False,Ghost (Started in OUT),438,14.60,455,15.17,0.57,OUT,
32,False,Ghost (Started in OUT),470,15.67,472,15.73,0.07,OUT,
33,False,Ghost (Started in OUT),516,17.20,599,19.97,2.77,OUT,
34,False,Ghost (Started in OUT),561,18.70,754,25.13,6.43,OUT,
35,False,Ghost (Started in OUT),589,19.63,592,19.73,0.10,OUT,
36,False,Ghost (Started in OUT),630,21.00,724,24.13,3.13,OUT,
37,False,Ghost (Started in OUT),634,21.13,638,21.27,0.13,OUT,
38,False,Ghost (Started in OUT),636,21.20,638,21.27,0.07,OUT,
39,False,Ghost (Started in OUT),638,21.27,642,21.40,0.13,OUT,
40,False,Ghost (Started in OUT),675,22.50,772,25.73,3.23,OUT,
41,False,Ghost (Started in OUT),696,23.20,701,23.37,0.17,OUT,
42,False,Ghost (Started in OUT),701,23.37,770,25.67,2.30,OUT,
43,True,Valid Sequence,712,23.73,801,26.70,2.97,ENTRY->WAIT->OUT,24.97s: ENTRY->WAIT; 25.70s: WAIT->OUT
44,True,Valid Sequence,712,23.73,809,26.97,3.23,ENTRY->WAIT->OUT,25.03s: ENTRY->WAIT; 25.63s: WAIT->OUT
45,True,Valid Sequence,715,23.83,808,26.93,3.10,ENTRY->WAIT->OUT,25.13s: ENTRY->WAIT; 25.73s: WAIT->OUT
46,False,Ghost (Started in OUT),723,24.10,730,24.33,0.23,OUT,
47,False,Turned Back,730,24.33,743,24.77,0.43,ENTRY,
48,False,Ghost (Started in WAIT),756,25.20,756,25.20,0.00,WAIT,
49,True,Valid Sequence,758,25.27,799,26.63,1.37,ENTRY->WAIT->OUT,25.50s: ENTRY->WAIT; 26.17s: WAIT->OUT
50,False,Ghost (Started in OUT),774,25.80,788,26.27,0.47,OUT,
51,False,Ghost (Started in OUT),775,25.83,775,25.83,0.00,OUT,
53,False,Ghost (Started in OUT),805,26.83,809,26.97,0.13,OUT,
54,False,Ghost (Started in OUT),853,28.43,856,28.53,0.10,OUT,
55,False,Ghost (Started in OUT),854,28.47,856,28.53,0.07,OUT,

[SUMMARY],,,,,,,,,
Line0,30,,,,,,,,
Line1,30,,,,,,,,
Line2,30,,,,,,,,
AvgRaw,30.00,,,,,,,,
TOTAL COUNT,30,,,,,,,,
TOTAL VALID (轨迹验证),29,,,,,,,,
TOTAL IDs,53,,,,,,,,
