TrackID,IsValid,Reason,FirstFrame,FirstTime(s),LastFrame,LastTime(s),Duration(s),ZoneHistory,StateChanges
1,True,Valid Sequence,78,2.60,418,13.93,11.33,ENTRY->WAIT->OUT,3.67s: ENTRY->WAIT; 4.77s: WAIT->OUT
2,True,Valid Sequence,85,2.83,331,11.03,8.20,ENTRY->WAIT->OUT,3.83s: ENTRY->WAIT; 4.67s: WAIT->OUT
3,True,Valid Sequence,91,3.03,245,8.17,5.13,ENTRY->WAIT->OUT,4.60s: ENTRY->WAIT; 5.13s: WAIT->OUT
4,False,Turned Back,97,3.23,241,8.03,4.80,ENTRY,
5,True,Valid Sequence,97,3.23,377,12.57,9.33,ENTRY->WAIT->OUT,5.07s: ENTRY->WAIT; 6.13s: WAIT->OUT
6,True,Valid Sequence,102,3.40,506,16.87,13.47,ENTRY->WAIT->OUT,4.60s: ENTRY->WAIT; 5.17s: WAIT->OUT
7,True,Valid Sequence,107,3.57,534,17.80,14.23,ENTRY->WAIT->OUT,16.10s: ENTRY->WAIT; 16.77s: WAIT->OUT
8,True,Valid Sequence,111,3.70,372,12.40,8.70,ENTRY->WAIT->OUT,5.13s: ENTRY->WAIT; 7.67s: WAIT->OUT
9,True,Valid Sequence,115,3.83,274,9.13,5.30,ENTRY->WAIT->OUT,5.40s: ENTRY->WAIT; 6.17s: WAIT->OUT
10,True,Valid Sequence,118,3.93,444,14.80,10.87,ENTRY->WAIT->OUT,5.60s: ENTRY->WAIT; 7.00s: WAIT->OUT
11,True,Valid Sequence,120,4.00,320,10.67,6.67,ENTRY->WAIT->OUT,6.20s: ENTRY->WAIT; 7.03s: WAIT->OUT
12,True,Valid Sequence,123,4.10,266,8.87,4.77,ENTRY->WAIT->OUT,5.63s: ENTRY->WAIT; 6.33s: WAIT->OUT
13,True,Valid Sequence,127,4.23,286,9.53,5.30,ENTRY->WAIT->OUT,5.63s: ENTRY->WAIT; 6.43s: WAIT->OUT
14,True,Valid Sequence,129,4.30,409,13.63,9.33,ENTRY->WAIT->OUT,5.60s: ENTRY->WAIT; 6.83s: WAIT->OUT
15,True,Valid Sequence,132,4.40,371,12.37,7.97,ENTRY->WAIT->OUT,7.13s: ENTRY->WAIT; 9.47s: WAIT->OUT
