TrackID,IsValid,Reason,FirstFrame,FirstTime(s),LastFrame,LastTime(s),Duration(s),ZoneHistory,StateChanges
1,True,Valid Sequence,8,0.27,387,12.90,12.63,ENTRY->WAIT->OUT,8.07s: ENTRY->WAIT; 8.90s: WAIT->OUT
2,True,Valid Sequence,18,0.60,327,10.90,10.30,ENTRY->WAIT->OUT,2.33s: ENTRY->WAIT; 4.40s: WAIT->OUT
3,True,Valid Sequence,29,0.97,352,11.73,10.77,ENTRY->WAIT->OUT,3.83s: ENTRY->WAIT; 5.60s: WAIT->OUT
4,True,Valid Sequence,41,1.37,363,12.10,10.73,ENTRY->WAIT->OUT,6.40s: ENTRY->WAIT; 6.97s: WAIT->OUT
5,False,Jumped Over,63,2.10,333,11.10,9.00,ENTRY->WAIT->OUT->WAIT->ENTRY,5.77s: ENTRY->WAIT; 6.47s: WAIT->OUT; 9.33s: OUT->WAIT; 9.93s: WAIT->ENTRY
6,True,Valid Sequence,75,2.50,357,11.90,9.40,ENTRY->WAIT->OUT,6.67s: ENTRY->WAIT; 7.40s: WAIT->OUT
7,False,Jumped Over,92,3.07,425,14.17,11.10,ENTRY->WAIT->OUT->WAIT->OUT->WAIT->OUT->WAIT->ENTRY,6.30s: ENTRY->WAIT; 7.27s: WAIT->OUT; 8.47s: OUT->WAIT; 11.20s: WAIT->OUT; 12.10s: OUT->WAIT; 12.17s: WAIT->OUT; 12.27s: OUT->WAIT; 13.20s: WAIT->ENTRY
8,True,Valid Sequence,97,3.23,476,15.87,12.63,ENTRY->WAIT->OUT,7.23s: ENTRY->WAIT; 8.20s: WAIT->OUT
9,True,Valid Sequence,152,5.07,409,13.63,8.57,ENTRY->WAIT->OUT,6.20s: ENTRY->WAIT; 6.80s: WAIT->OUT
10,False,Turned Back,208,6.93,343,11.43,4.50,ENTRY,
11,False,Turned Back,228,7.60,361,12.03,4.43,ENTRY,
12,False,Turned Back,415,13.83,428,14.27,0.43,ENTRY,
