TrackID,IsValid,Reason,FirstFrame,FirstTime(s),LastFrame,LastTime(s),Duration(s),ZoneHistory,StateChanges
1,True,Valid Sequence,59,2.57,175,7.61,5.04,ENTRY->WAIT->OUT,4.35s: ENTRY->WAIT; 5.70s: WAIT->OUT
2,True,Valid Sequence,60,2.61,173,7.52,4.91,ENTRY->WAIT->OUT,3.83s: ENTRY->WAIT; 5.30s: WAIT->OUT
3,True,Valid Sequence,61,2.65,195,8.48,5.83,ENTRY->WAIT->OUT,5.65s: ENTRY->WAIT; 6.83s: WAIT->OUT
4,True,Valid Sequence,63,2.74,185,8.04,5.30,ENTRY->WAIT->OUT,5.04s: ENTRY->WAIT; 6.13s: WAIT->OUT
5,True,Valid Sequence,65,2.83,177,7.70,4.87,ENTRY->WAIT->OUT,3.96s: ENTRY->WAIT; 5.43s: WAIT->OUT
6,True,Valid Sequence,65,2.83,178,7.74,4.91,ENTRY->WAIT->OUT,4.52s: ENTRY->WAIT; 5.78s: WAIT->OUT
7,True,Valid Sequence,68,2.96,182,7.91,4.96,ENTRY->WAIT->OUT,4.91s: ENTRY->WAIT; 5.87s: WAIT->OUT
8,True,Valid Sequence,74,3.22,174,7.57,4.35,ENTRY->WAIT->OUT,4.87s: ENTRY->WAIT; 5.65s: WAIT->OUT
9,True,Valid (Retried),74,3.22,188,8.17,4.96,ENTRY->WAIT->ENTRY->WAIT->OUT,4.65s: ENTRY->WAIT; 4.78s: WAIT->ENTRY; 5.13s: ENTRY->WAIT; 6.35s: WAIT->OUT
10,True,Valid Sequence,75,3.26,184,8.00,4.74,ENTRY->WAIT->OUT,5.09s: ENTRY->WAIT; 6.00s: WAIT->OUT
11,True,Valid Sequence,77,3.35,180,7.83,4.48,ENTRY->WAIT->OUT,5.13s: ENTRY->WAIT; 6.09s: WAIT->OUT
12,True,Valid Sequence,83,3.61,192,8.35,4.74,ENTRY->WAIT->OUT,5.39s: ENTRY->WAIT; 6.39s: WAIT->OUT
13,True,Valid Sequence,84,3.65,192,8.35,4.70,ENTRY->WAIT->OUT,5.13s: ENTRY->WAIT; 6.35s: WAIT->OUT
14,True,Valid Sequence,88,3.83,192,8.35,4.52,ENTRY->WAIT->OUT,5.57s: ENTRY->WAIT; 6.43s: WAIT->OUT
15,True,Valid Sequence,90,3.91,178,7.74,3.83,ENTRY->WAIT->OUT,5.35s: ENTRY->WAIT; 6.22s: WAIT->OUT
16,True,Valid Sequence,94,4.09,174,7.57,3.48,ENTRY->WAIT->OUT,5.13s: ENTRY->WAIT; 6.13s: WAIT->OUT
17,True,Valid Sequence,96,4.17,188,8.17,4.00,ENTRY->WAIT->OUT,5.52s: ENTRY->WAIT; 6.52s: WAIT->OUT
18,True,Valid Sequence,99,4.30,184,8.00,3.70,ENTRY->WAIT->OUT,5.48s: ENTRY->WAIT; 6.13s: WAIT->OUT
19,True,Valid Sequence,112,4.87,253,11.00,6.13,ENTRY->WAIT->OUT,5.78s: ENTRY->WAIT; 7.22s: WAIT->OUT
20,True,Valid Sequence,113,4.91,262,11.39,6.48,ENTRY->WAIT->OUT,9.26s: ENTRY->WAIT; 10.04s: WAIT->OUT
21,True,Valid Sequence,114,4.96,199,8.65,3.70,ENTRY->WAIT->OUT,5.74s: ENTRY->WAIT; 6.57s: WAIT->OUT
22,True,Valid Sequence,115,5.00,207,9.00,4.00,ENTRY->WAIT->OUT,6.04s: ENTRY->WAIT; 7.04s: WAIT->OUT
23,True,Valid Sequence,116,5.04,190,8.26,3.22,ENTRY->WAIT->OUT,5.70s: ENTRY->WAIT; 6.48s: WAIT->OUT
24,True,Valid Sequence,121,5.26,189,8.22,2.96,ENTRY->WAIT->OUT,5.87s: ENTRY->WAIT; 6.57s: WAIT->OUT
25,True,Valid Sequence,121,5.26,198,8.61,3.35,ENTRY->WAIT->OUT,6.22s: ENTRY->WAIT; 6.91s: WAIT->OUT
26,True,Valid Sequence,121,5.26,207,9.00,3.74,ENTRY->WAIT->OUT,6.35s: ENTRY->WAIT; 7.13s: WAIT->OUT
27,True,Valid Sequence,124,5.39,203,8.83,3.43,ENTRY->WAIT->OUT,6.39s: ENTRY->WAIT; 7.04s: WAIT->OUT
28,True,Valid Sequence,127,5.52,195,8.48,2.96,ENTRY->WAIT->OUT,6.39s: ENTRY->WAIT; 6.96s: WAIT->OUT
29,True,Valid Sequence,131,5.70,203,8.83,3.13,ENTRY->WAIT->OUT,6.65s: ENTRY->WAIT; 7.26s: WAIT->OUT
30,True,Valid Sequence,132,5.74,207,9.00,3.26,ENTRY->WAIT->OUT,6.39s: ENTRY->WAIT; 7.09s: WAIT->OUT
31,True,Valid Sequence,134,5.83,228,9.91,4.09,ENTRY->WAIT->OUT,6.91s: ENTRY->WAIT; 8.26s: WAIT->OUT
32,True,Valid Sequence,134,5.83,218,9.48,3.65,ENTRY->WAIT->OUT,6.57s: ENTRY->WAIT; 7.43s: WAIT->OUT
33,True,Valid Sequence,138,6.00,208,9.04,3.04,ENTRY->WAIT->OUT,7.00s: ENTRY->WAIT; 7.65s: WAIT->OUT
34,True,Valid Sequence,140,6.09,199,8.65,2.57,ENTRY->WAIT->OUT,6.61s: ENTRY->WAIT; 7.26s: WAIT->OUT
35,True,Valid Sequence,140,6.09,230,10.00,3.91,ENTRY->WAIT->OUT,7.87s: ENTRY->WAIT; 8.70s: WAIT->OUT
36,True,Valid Sequence,141,6.13,252,10.96,4.83,ENTRY->WAIT->OUT,7.65s: ENTRY->WAIT; 9.09s: WAIT->OUT
37,True,Valid Sequence,144,6.26,234,10.17,3.91,ENTRY->WAIT->OUT,6.96s: ENTRY->WAIT; 8.65s: WAIT->OUT
38,True,Valid Sequence,144,6.26,221,9.61,3.35,ENTRY->WAIT->OUT,7.00s: ENTRY->WAIT; 8.04s: WAIT->OUT
39,True,Valid Sequence,147,6.39,221,9.61,3.22,ENTRY->WAIT->OUT,7.09s: ENTRY->WAIT; 8.09s: WAIT->OUT
41,True,Valid Sequence,149,6.48,229,9.96,3.48,ENTRY->WAIT->OUT,7.30s: ENTRY->WAIT; 8.65s: WAIT->OUT
42,True,Valid Sequence,156,6.78,241,10.48,3.70,ENTRY->WAIT->OUT,7.91s: ENTRY->WAIT; 8.78s: WAIT->OUT
43,True,Valid Sequence,156,6.78,230,10.00,3.22,ENTRY->WAIT->OUT,7.65s: ENTRY->WAIT; 8.26s: WAIT->OUT
44,True,Valid Sequence,167,7.26,229,9.96,2.70,ENTRY->WAIT->OUT,8.13s: ENTRY->WAIT; 8.78s: WAIT->OUT
45,False,Turned Back,169,7.35,172,7.48,0.13,ENTRY,
48,True,Valid Sequence,178,7.74,225,9.78,2.04,ENTRY->WAIT->OUT,8.17s: ENTRY->WAIT; 8.78s: WAIT->OUT
49,True,Valid Sequence,184,8.00,245,10.65,2.65,ENTRY->WAIT->OUT,9.04s: ENTRY->WAIT; 9.48s: WAIT->OUT
50,True,Valid Sequence,187,8.13,251,10.91,2.78,ENTRY->WAIT->OUT,9.13s: ENTRY->WAIT; 9.65s: WAIT->OUT
51,False,Ghost (Started in OUT),191,8.30,192,8.35,0.04,OUT,
52,True,Valid Sequence,192,8.35,251,10.91,2.57,ENTRY->WAIT->OUT,9.09s: ENTRY->WAIT; 9.57s: WAIT->OUT
53,True,Valid Sequence,194,8.43,257,11.17,2.74,ENTRY->WAIT->OUT,9.22s: ENTRY->WAIT; 10.04s: WAIT->OUT
54,True,Valid Sequence,195,8.48,264,11.48,3.00,ENTRY->WAIT->OUT,9.39s: ENTRY->WAIT; 9.96s: WAIT->OUT
55,True,Valid Sequence,195,8.48,262,11.39,2.91,ENTRY->WAIT->OUT,9.43s: ENTRY->WAIT; 10.09s: WAIT->OUT
56,True,Valid Sequence,197,8.57,272,11.83,3.26,ENTRY->WAIT->OUT,9.30s: ENTRY->WAIT; 9.96s: WAIT->OUT
57,True,Valid Sequence,197,8.57,257,11.17,2.61,ENTRY->WAIT->OUT,9.39s: ENTRY->WAIT; 9.87s: WAIT->OUT
58,True,Valid Sequence,199,8.65,263,11.43,2.78,ENTRY->WAIT->OUT,9.26s: ENTRY->WAIT; 9.83s: WAIT->OUT
59,True,Valid Sequence,200,8.70,291,12.65,3.96,ENTRY->WAIT->OUT,9.74s: ENTRY->WAIT; 10.87s: WAIT->OUT
60,True,Valid Sequence,200,8.70,251,10.91,2.22,ENTRY->WAIT->OUT,9.39s: ENTRY->WAIT; 9.96s: WAIT->OUT
61,False,Turned Back,202,8.78,202,8.78,0.00,ENTRY,
62,True,Valid Sequence,202,8.78,267,11.61,2.83,ENTRY->WAIT->OUT,9.70s: ENTRY->WAIT; 10.26s: WAIT->OUT
63,True,Valid Sequence,204,8.87,287,12.48,3.61,ENTRY->WAIT->OUT,9.74s: ENTRY->WAIT; 10.78s: WAIT->OUT
64,True,Valid Sequence,207,9.00,275,11.96,2.96,ENTRY->WAIT->OUT,9.70s: ENTRY->WAIT; 10.43s: WAIT->OUT
65,True,Valid Sequence,207,9.00,274,11.91,2.91,ENTRY->WAIT->OUT,9.83s: ENTRY->WAIT; 10.43s: WAIT->OUT
66,True,Valid Sequence,208,9.04,278,12.09,3.04,ENTRY->WAIT->OUT,9.91s: ENTRY->WAIT; 10.48s: WAIT->OUT
67,True,Valid Sequence,209,9.09,287,12.48,3.39,ENTRY->WAIT->OUT,10.30s: ENTRY->WAIT; 11.17s: WAIT->OUT
68,False,Turned Back,211,9.17,214,9.30,0.13,ENTRY,
69,True,Valid Sequence,216,9.39,331,14.39,5.00,ENTRY->WAIT->OUT,11.26s: ENTRY->WAIT; 12.26s: WAIT->OUT
70,True,Valid Sequence,218,9.48,280,12.17,2.70,ENTRY->WAIT->OUT,10.13s: ENTRY->WAIT; 11.04s: WAIT->OUT
71,True,Valid Sequence,232,10.09,326,14.17,4.09,ENTRY->WAIT->OUT,11.43s: ENTRY->WAIT; 12.39s: WAIT->OUT
72,True,Valid Sequence,233,10.13,320,13.91,3.78,ENTRY->WAIT->OUT,11.26s: ENTRY->WAIT; 12.39s: WAIT->OUT
73,True,Valid Sequence,234,10.17,303,13.17,3.00,ENTRY->WAIT->OUT,11.13s: ENTRY->WAIT; 11.96s: WAIT->OUT
