TrackID,IsValid,Reason,FirstFrame,FirstTime(s),LastFrame,LastTime(s),Duration(s),ZoneHistory,StateChanges
1,True,Valid Sequence,157,5.23,402,13.40,8.17,ENTRY->WAIT->OUT,9.10s: ENTRY->WAIT; 10.47s: WAIT->OUT
2,True,Valid Sequence,161,5.37,364,12.13,6.77,ENTRY->WAIT->OUT,8.80s: ENTRY->WAIT; 10.30s: WAIT->OUT
3,True,Valid Sequence,165,5.50,367,12.23,6.73,ENTRY->WAIT->OUT,9.50s: ENTRY->WAIT; 10.47s: WAIT->OUT
4,False,Turned Back,167,5.57,286,9.53,3.97,ENTRY,
5,True,Valid Sequence,171,5.70,376,12.53,6.83,ENTRY->WAIT->OUT,10.73s: ENTRY->WAIT; 11.30s: WAIT->OUT
6,True,Valid Sequence,178,5.93,366,12.20,6.27,ENTRY->WAIT->OUT,9.97s: ENTRY->WAIT; 10.97s: WAIT->OUT
7,True,Valid Sequence,192,6.40,384,12.80,6.40,ENTRY->WAIT->OUT,10.37s: ENTRY->WAIT; 11.37s: WAIT->OUT
8,True,Valid Sequence,198,6.60,556,18.53,11.93,ENTRY->WAIT->OUT,13.73s: ENTRY->WAIT; 15.43s: WAIT->OUT
9,True,Valid Sequence,203,6.77,558,18.60,11.83,ENTRY->WAIT->OUT,12.80s: ENTRY->WAIT; 16.73s: WAIT->OUT
10,True,Valid Sequence,213,7.10,380,12.67,5.57,ENTRY->WAIT->OUT,8.83s: ENTRY->WAIT; 10.37s: WAIT->OUT
11,True,Valid Sequence,216,7.20,408,13.60,6.40,ENTRY->WAIT->OUT,11.10s: ENTRY->WAIT; 11.83s: WAIT->OUT
12,True,Valid Sequence,222,7.40,556,18.53,11.13,ENTRY->WAIT->OUT,13.63s: ENTRY->WAIT; 15.03s: WAIT->OUT
13,True,Valid Sequence,227,7.57,362,12.07,4.50,ENTRY->WAIT->OUT,9.53s: ENTRY->WAIT; 10.60s: WAIT->OUT
14,True,Valid Sequence,227,7.57,378,12.60,5.03,ENTRY->WAIT->OUT,9.33s: ENTRY->WAIT; 10.40s: WAIT->OUT
15,True,Valid Sequence,239,7.97,374,12.47,4.50,ENTRY->WAIT->OUT,9.77s: ENTRY->WAIT; 10.87s: WAIT->OUT
16,True,Valid Sequence,240,8.00,395,13.17,5.17,ENTRY->WAIT->OUT,10.60s: ENTRY->WAIT; 11.37s: WAIT->OUT
17,True,Valid Sequence,244,8.13,358,11.93,3.80,ENTRY->WAIT->OUT,10.00s: ENTRY->WAIT; 10.63s: WAIT->OUT
18,True,Valid Sequence,247,8.23,417,13.90,5.67,ENTRY->WAIT->OUT,11.20s: ENTRY->WAIT; 12.10s: WAIT->OUT
19,True,Valid Sequence,248,8.27,392,13.07,4.80,ENTRY->WAIT->OUT,9.87s: ENTRY->WAIT; 10.97s: WAIT->OUT
20,True,Valid Sequence,248,8.27,387,12.90,4.63,ENTRY->WAIT->OUT,10.57s: ENTRY->WAIT; 11.20s: WAIT->OUT
21,True,Valid Sequence,261,8.70,383,12.77,4.07,ENTRY->WAIT->OUT,10.30s: ENTRY->WAIT; 11.00s: WAIT->OUT
22,True,Valid Sequence,270,9.00,382,12.73,3.73,ENTRY->WAIT->OUT,10.63s: ENTRY->WAIT; 11.27s: WAIT->OUT
23,True,Valid Sequence,270,9.00,381,12.70,3.70,ENTRY->WAIT->OUT,10.63s: ENTRY->WAIT; 11.37s: WAIT->OUT
24,True,Valid Sequence,276,9.20,371,12.37,3.17,ENTRY->WAIT->OUT,10.43s: ENTRY->WAIT; 11.00s: WAIT->OUT
25,True,Valid Sequence,278,9.27,402,13.40,4.13,ENTRY->WAIT->OUT,10.73s: ENTRY->WAIT; 11.60s: WAIT->OUT
26,True,Valid Sequence,282,9.40,385,12.83,3.43,ENTRY->WAIT->OUT,10.70s: ENTRY->WAIT; 11.33s: WAIT->OUT
27,True,Valid Sequence,283,9.43,408,13.60,4.17,ENTRY->WAIT->OUT,11.20s: ENTRY->WAIT; 12.10s: WAIT->OUT
28,True,Valid Sequence,284,9.47,389,12.97,3.50,ENTRY->WAIT->OUT,11.17s: ENTRY->WAIT; 11.97s: WAIT->OUT
29,True,Valid Sequence,288,9.60,677,22.57,12.97,ENTRY->WAIT->OUT,19.43s: ENTRY->WAIT; 20.83s: WAIT->OUT
30,True,Valid Sequence,288,9.60,453,15.10,5.50,ENTRY->WAIT->OUT,10.93s: ENTRY->WAIT; 12.30s: WAIT->OUT
31,False,Ghost (Started in WAIT),288,9.60,289,9.63,0.03,WAIT,
32,True,Valid Sequence,293,9.77,391,13.03,3.27,ENTRY->WAIT->OUT,10.90s: ENTRY->WAIT; 11.57s: WAIT->OUT
33,True,Valid Sequence,294,9.80,392,13.07,3.27,ENTRY->WAIT->OUT,10.93s: ENTRY->WAIT; 11.57s: WAIT->OUT
34,True,Valid Sequence,295,9.83,394,13.13,3.30,ENTRY->WAIT->OUT,10.97s: ENTRY->WAIT; 11.87s: WAIT->OUT
35,True,Valid Sequence,295,9.83,386,12.87,3.03,ENTRY->WAIT->OUT,10.97s: ENTRY->WAIT; 11.73s: WAIT->OUT
36,True,Valid Sequence,296,9.87,426,14.20,4.33,ENTRY->WAIT->OUT,11.77s: ENTRY->WAIT; 12.90s: WAIT->OUT
37,True,Valid Sequence,297,9.90,354,11.80,1.90,ENTRY->WAIT->OUT,10.30s: ENTRY->WAIT; 10.80s: WAIT->OUT
38,True,Valid Sequence,298,9.93,393,13.10,3.17,ENTRY->WAIT->OUT,10.83s: ENTRY->WAIT; 11.63s: WAIT->OUT
39,True,Valid Sequence,301,10.03,629,20.97,10.93,ENTRY->WAIT->OUT,18.37s: ENTRY->WAIT; 19.37s: WAIT->OUT
40,True,Valid Sequence,302,10.07,392,13.07,3.00,ENTRY->WAIT->OUT,11.13s: ENTRY->WAIT; 11.90s: WAIT->OUT
41,True,Valid Sequence,303,10.10,412,13.73,3.63,ENTRY->WAIT->OUT,11.53s: ENTRY->WAIT; 12.33s: WAIT->OUT
43,True,Valid Sequence,305,10.17,398,13.27,3.10,ENTRY->WAIT->OUT,11.30s: ENTRY->WAIT; 11.97s: WAIT->OUT
44,True,Valid Sequence,306,10.20,418,13.93,3.73,ENTRY->WAIT->OUT,11.73s: ENTRY->WAIT; 12.57s: WAIT->OUT
45,True,Valid Sequence,306,10.20,422,14.07,3.87,ENTRY->WAIT->OUT,11.77s: ENTRY->WAIT; 12.47s: WAIT->OUT
46,True,Valid Sequence,307,10.23,429,14.30,4.07,ENTRY->WAIT->OUT,11.47s: ENTRY->WAIT; 12.40s: WAIT->OUT
47,True,Valid Sequence,310,10.33,424,14.13,3.80,ENTRY->WAIT->OUT,11.40s: ENTRY->WAIT; 12.13s: WAIT->OUT
48,True,Valid Sequence,312,10.40,399,13.30,2.90,ENTRY->WAIT->OUT,11.03s: ENTRY->WAIT; 11.87s: WAIT->OUT
49,True,Valid Sequence,317,10.57,403,13.43,2.87,ENTRY->WAIT->OUT,11.60s: ENTRY->WAIT; 12.20s: WAIT->OUT
51,True,Valid Sequence,321,10.70,413,13.77,3.07,ENTRY->WAIT->OUT,11.60s: ENTRY->WAIT; 12.13s: WAIT->OUT
52,True,Valid Sequence,326,10.87,442,14.73,3.87,ENTRY->WAIT->OUT,12.53s: ENTRY->WAIT; 13.37s: WAIT->OUT
53,False,Turned Back,327,10.90,329,10.97,0.07,ENTRY,
54,True,Valid Sequence,331,11.03,427,14.23,3.20,ENTRY->WAIT->OUT,12.37s: ENTRY->WAIT; 12.80s: WAIT->OUT
55,True,Valid Sequence,331,11.03,609,20.30,9.27,ENTRY->WAIT->OUT,14.37s: ENTRY->WAIT; 15.97s: WAIT->OUT
56,True,Valid Sequence,336,11.20,446,14.87,3.67,ENTRY->WAIT->OUT,12.10s: ENTRY->WAIT; 13.40s: WAIT->OUT
57,True,Valid Sequence,347,11.57,441,14.70,3.13,ENTRY->WAIT->OUT,12.80s: ENTRY->WAIT; 13.50s: WAIT->OUT
58,False,Turned Back,347,11.57,354,11.80,0.23,ENTRY,
59,True,Valid Sequence,353,11.77,613,20.43,8.67,ENTRY->WAIT->OUT,13.80s: ENTRY->WAIT; 17.17s: WAIT->OUT
