frame,timestamp,event,track_id,zone,details
49,2.58s,NEW_ID,1,ENTRY,ID 1 appeared in ENTRY
50,2.63s,NEW_ID,2,ENTRY,ID 2 appeared in ENTRY
51,2.68s,NEW_ID,3,ENTRY,ID 3 appeared in ENTRY
53,2.79s,NEW_ID,4,ENTRY,ID 4 appeared in ENTRY
55,2.89s,NEW_ID,5,ENTRY,ID 5 appeared in ENTRY
55,2.89s,NEW_ID,6,ENTRY,ID 6 appeared in ENTRY
56,2.95s,NEW_ID,7,ENTRY,ID 7 appeared in ENTRY
62,3.26s,NEW_ID,8,ENTRY,ID 8 appeared in ENTRY
62,3.26s,NEW_ID,9,ENTRY,ID 9 appeared in ENTRY
63,3.32s,NEW_ID,10,ENTRY,ID 10 appeared in ENTRY
65,3.42s,NEW_ID,11,ENTRY,ID 11 appeared in ENTRY
69,3.63s,NEW_ID,12,ENTRY,ID 12 appeared in ENTRY
70,3.68s,NEW_ID,13,ENTRY,ID 13 appeared in ENTRY
73,3.84s,ZONE_CHANGE,2,WAIT,ID 2: ENTRY -> WAIT
73,3.84s,NEW_ID,14,ENTRY,ID 14 appeared in ENTRY
75,3.95s,ZONE_CHANGE,5,WAIT,ID 5: ENTRY -> WAIT
75,3.95s,NEW_ID,15,ENTRY,ID 15 appeared in ENTRY
78,4.11s,NEW_ID,16,ENTRY,ID 16 appeared in ENTRY
80,4.21s,NEW_ID,17,ENTRY,ID 17 appeared in ENTRY
82,4.32s,NEW_ID,18,ENTRY,ID 18 appeared in ENTRY
83,4.37s,ZONE_CHANGE,1,WAIT,ID 1: ENTRY -> WAIT
86,4.53s,ZONE_CHANGE,6,WAIT,ID 6: ENTRY -> WAIT
89,4.68s,ZONE_CHANGE,9,WAIT,ID 9: ENTRY -> WAIT
92,4.84s,ZONE_CHANGE,9,ENTRY,ID 9: WAIT -> ENTRY
93,4.89s,ZONE_CHANGE,7,WAIT,ID 7: ENTRY -> WAIT
93,4.89s,ZONE_CHANGE,8,WAIT,ID 8: ENTRY -> WAIT
93,4.89s,NEW_ID,19,ENTRY,ID 19 appeared in ENTRY
94,4.95s,NEW_ID,20,ENTRY,ID 20 appeared in ENTRY
94,4.95s,NEW_ID,21,ENTRY,ID 21 appeared in ENTRY
95,5.00s,NEW_ID,22,ENTRY,ID 22 appeared in ENTRY
96,5.05s,NEW_ID,23,ENTRY,ID 23 appeared in ENTRY
97,5.11s,ZONE_CHANGE,4,WAIT,ID 4: ENTRY -> WAIT
97,5.11s,ZONE_CHANGE,9,WAIT,ID 9: ENTRY -> WAIT
97,5.11s,ZONE_CHANGE,10,WAIT,ID 10: ENTRY -> WAIT
98,5.16s,ZONE_CHANGE,11,WAIT,ID 11: ENTRY -> WAIT
98,5.16s,ZONE_CHANGE,13,WAIT,ID 13: ENTRY -> WAIT
98,5.16s,ZONE_CHANGE,16,WAIT,ID 16: ENTRY -> WAIT
101,5.32s,ZONE_CHANGE,2,OUT,ID 2: WAIT -> OUT
101,5.32s,NEW_ID,24,ENTRY,ID 24 appeared in ENTRY
101,5.32s,NEW_ID,25,ENTRY,ID 25 appeared in ENTRY
101,5.32s,NEW_ID,26,ENTRY,ID 26 appeared in ENTRY
102,5.37s,ZONE_CHANGE,15,WAIT,ID 15: ENTRY -> WAIT
103,5.42s,ZONE_CHANGE,12,WAIT,ID 12: ENTRY -> WAIT
104,5.47s,ZONE_CHANGE,5,OUT,ID 5: WAIT -> OUT
104,5.47s,ZONE_CHANGE,18,WAIT,ID 18: ENTRY -> WAIT
104,5.47s,NEW_ID,27,ENTRY,ID 27 appeared in ENTRY
105,5.53s,ZONE_CHANGE,17,WAIT,ID 17: ENTRY -> WAIT
105,5.53s,NEW_ID,28,ENTRY,ID 28 appeared in ENTRY
106,5.58s,ZONE_CHANGE,14,WAIT,ID 14: ENTRY -> WAIT
108,5.68s,ZONE_CHANGE,3,WAIT,ID 3: ENTRY -> WAIT
108,5.68s,ZONE_CHANGE,8,OUT,ID 8: WAIT -> OUT
108,5.68s,NEW_ID,29,ENTRY,ID 29 appeared in ENTRY
108,5.68s,NEW_ID,30,ENTRY,ID 30 appeared in ENTRY
109,5.74s,ZONE_CHANGE,1,OUT,ID 1: WAIT -> OUT
109,5.74s,ZONE_CHANGE,21,WAIT,ID 21: ENTRY -> WAIT
109,5.74s,ZONE_CHANGE,23,WAIT,ID 23: ENTRY -> WAIT
110,5.79s,ZONE_CHANGE,19,WAIT,ID 19: ENTRY -> WAIT
110,5.79s,NEW_ID,31,ENTRY,ID 31 appeared in ENTRY
111,5.84s,ZONE_CHANGE,6,OUT,ID 6: WAIT -> OUT
111,5.84s,NEW_ID,32,ENTRY,ID 32 appeared in ENTRY
111,5.84s,NEW_ID,33,ENTRY,ID 33 appeared in ENTRY
112,5.89s,ZONE_CHANGE,7,OUT,ID 7: WAIT -> OUT
112,5.89s,ZONE_CHANGE,29,WAIT,ID 29: ENTRY -> WAIT
114,6.00s,ZONE_CHANGE,10,OUT,ID 10: WAIT -> OUT
115,6.05s,ZONE_CHANGE,22,WAIT,ID 22: ENTRY -> WAIT
115,6.05s,NEW_ID,34,ENTRY,ID 34 appeared in ENTRY
116,6.11s,ZONE_CHANGE,11,OUT,ID 11: WAIT -> OUT
116,6.11s,NEW_ID,35,ENTRY,ID 35 appeared in ENTRY
116,6.11s,NEW_ID,36,ENTRY,ID 36 appeared in ENTRY
117,6.16s,ZONE_CHANGE,4,OUT,ID 4: WAIT -> OUT
117,6.16s,ZONE_CHANGE,16,OUT,ID 16: WAIT -> OUT
117,6.16s,ZONE_CHANGE,18,OUT,ID 18: WAIT -> OUT
117,6.16s,NEW_ID,37,ENTRY,ID 37 appeared in ENTRY
118,6.21s,ZONE_CHANGE,15,OUT,ID 15: WAIT -> OUT
118,6.21s,ZONE_CHANGE,26,WAIT,ID 26: ENTRY -> WAIT
119,6.26s,NEW_ID,38,ENTRY,ID 38 appeared in ENTRY
119,6.26s,NEW_ID,39,ENTRY,ID 39 appeared in ENTRY
119,6.26s,NEW_ID,40,ENTRY,ID 40 appeared in ENTRY
121,6.37s,ZONE_CHANGE,9,OUT,ID 9: WAIT -> OUT
121,6.37s,ZONE_CHANGE,12,OUT,ID 12: WAIT -> OUT
121,6.37s,ZONE_CHANGE,13,OUT,ID 13: WAIT -> OUT
121,6.37s,ZONE_CHANGE,25,WAIT,ID 25: ENTRY -> WAIT
121,6.37s,ZONE_CHANGE,27,WAIT,ID 27: ENTRY -> WAIT
121,6.37s,ZONE_CHANGE,31,WAIT,ID 31: ENTRY -> WAIT
121,6.37s,NEW_ID,41,ENTRY,ID 41 appeared in ENTRY
122,6.42s,ZONE_CHANGE,28,WAIT,ID 28: ENTRY -> WAIT
122,6.42s,NEW_ID,42,ENTRY,ID 42 appeared in ENTRY
123,6.47s,ZONE_CHANGE,14,OUT,ID 14: WAIT -> OUT
124,6.53s,ZONE_CHANGE,17,OUT,ID 17: WAIT -> OUT
124,6.53s,ZONE_CHANGE,23,OUT,ID 23: WAIT -> OUT
124,6.53s,NEW_ID,43,ENTRY,ID 43 appeared in ENTRY
125,6.58s,ZONE_CHANGE,21,OUT,ID 21: WAIT -> OUT
125,6.58s,ZONE_CHANGE,29,OUT,ID 29: WAIT -> OUT
125,6.58s,ZONE_CHANGE,33,WAIT,ID 33: ENTRY -> WAIT
126,6.63s,ZONE_CHANGE,30,WAIT,ID 30: ENTRY -> WAIT
126,6.63s,ZONE_CHANGE,40,WAIT,ID 40: ENTRY -> WAIT
129,6.79s,NEW_ID,44,ENTRY,ID 44 appeared in ENTRY
129,6.79s,NEW_ID,45,ENTRY,ID 45 appeared in ENTRY
130,6.84s,ZONE_CHANGE,3,OUT,ID 3: WAIT -> OUT
