TrackID,IsValid,Reason,FirstFrame,FirstTime(s),LastFrame,LastTime(s),Duration(s),ZoneHistory,StateChanges
1,True,Valid Sequence,49,2.58,144,7.58,5.00,ENTRY->WAIT->OUT,4.37s: ENTRY->WAIT; 5.74s: WAIT->OUT
2,True,Valid Sequence,50,2.63,143,7.53,4.89,ENTRY->WAIT->OUT,3.84s: ENTRY->WAIT; 5.32s: WAIT->OUT
3,True,Valid Sequence,51,2.68,160,8.42,5.74,ENTRY->WAIT->OUT,5.68s: ENTRY->WAIT; 6.84s: WAIT->OUT
4,True,Valid Sequence,53,2.79,153,8.05,5.26,ENTRY->WAIT->OUT,5.11s: ENTRY->WAIT; 6.16s: WAIT->OUT
5,True,Valid Sequence,55,2.89,147,7.74,4.84,ENTRY->WAIT->OUT,3.95s: ENTRY->WAIT; 5.47s: WAIT->OUT
6,True,Valid Sequence,55,2.89,148,7.79,4.89,ENTRY->WAIT->OUT,4.53s: ENTRY->WAIT; 5.84s: WAIT->OUT
7,True,Valid Sequence,56,2.95,149,7.84,4.89,ENTRY->WAIT->OUT,4.89s: ENTRY->WAIT; 5.89s: WAIT->OUT
8,True,Valid Sequence,62,3.26,143,7.53,4.26,ENTRY->WAIT->OUT,4.89s: ENTRY->WAIT; 5.68s: WAIT->OUT
9,True,Valid (Retried),62,3.26,156,8.21,4.95,ENTRY->WAIT->ENTRY->WAIT->OUT,4.68s: ENTRY->WAIT; 4.84s: WAIT->ENTRY; 5.11s: ENTRY->WAIT; 6.37s: WAIT->OUT
10,True,Valid Sequence,63,3.32,152,8.00,4.68,ENTRY->WAIT->OUT,5.11s: ENTRY->WAIT; 6.00s: WAIT->OUT
11,True,Valid Sequence,65,3.42,149,7.84,4.42,ENTRY->WAIT->OUT,5.16s: ENTRY->WAIT; 6.11s: WAIT->OUT
12,True,Valid Sequence,69,3.63,159,8.37,4.74,ENTRY->WAIT->OUT,5.42s: ENTRY->WAIT; 6.37s: WAIT->OUT
13,True,Valid Sequence,70,3.68,159,8.37,4.68,ENTRY->WAIT->OUT,5.16s: ENTRY->WAIT; 6.37s: WAIT->OUT
14,True,Valid Sequence,73,3.84,158,8.32,4.47,ENTRY->WAIT->OUT,5.58s: ENTRY->WAIT; 6.47s: WAIT->OUT
15,True,Valid Sequence,75,3.95,148,7.79,3.84,ENTRY->WAIT->OUT,5.37s: ENTRY->WAIT; 6.21s: WAIT->OUT
16,True,Valid Sequence,78,4.11,144,7.58,3.47,ENTRY->WAIT->OUT,5.16s: ENTRY->WAIT; 6.16s: WAIT->OUT
17,True,Valid Sequence,80,4.21,156,8.21,4.00,ENTRY->WAIT->OUT,5.53s: ENTRY->WAIT; 6.53s: WAIT->OUT
18,True,Valid Sequence,82,4.32,151,7.95,3.63,ENTRY->WAIT->OUT,5.47s: ENTRY->WAIT; 6.16s: WAIT->OUT
19,True,Valid Sequence,93,4.89,208,10.95,6.05,ENTRY->WAIT->OUT,5.79s: ENTRY->WAIT; 7.26s: WAIT->OUT
20,True,Valid Sequence,94,4.95,217,11.42,6.47,ENTRY->WAIT->OUT,9.32s: ENTRY->WAIT; 10.05s: WAIT->OUT
