TrackID,IsValid,Reason,FirstFrame,FirstTime(s),LastFrame,LastTime(s),Duration(s),ZoneHistory,StateChanges
1,True,Valid Sequence,35,1.17,134,4.47,3.30,ENTRY->WAIT->OUT,2.23s: ENTRY->WAIT; 2.97s: WAIT->OUT
2,True,Valid Sequence,39,1.30,142,4.73,3.43,ENTRY->WAIT->OUT,2.33s: ENTRY->WAIT; 3.13s: WAIT->OUT
3,True,Valid Sequence,99,3.30,186,6.20,2.90,ENTRY->WAIT->OUT,4.37s: ENTRY->WAIT; 4.93s: WAIT->OUT
4,True,Valid Sequence,100,3.33,185,6.17,2.83,ENTRY->WAIT->OUT,4.23s: ENTRY->WAIT; 4.80s: WAIT->OUT
5,True,Valid Sequence,116,3.87,227,7.57,3.70,ENTRY->WAIT->OUT,4.77s: ENTRY->WAIT; 5.43s: WAIT->OUT
6,True,Valid Sequence,117,3.90,192,6.40,2.50,ENTRY->WAIT->OUT,4.57s: ENTRY->WAIT; 5.10s: WAIT->OUT
7,True,Valid Sequence,118,3.93,239,7.97,4.03,ENTRY->WAIT->OUT,4.53s: ENTRY->WAIT; 5.10s: WAIT->OUT
8,True,Valid Sequence,121,4.03,217,7.23,3.20,ENTRY->WAIT->OUT,4.67s: ENTRY->WAIT; 5.13s: WAIT->OUT
9,True,Valid Sequence,124,4.13,192,6.40,2.27,ENTRY->WAIT->OUT,4.67s: ENTRY->WAIT; 5.10s: WAIT->OUT
10,True,Valid Sequence,131,4.37,201,6.70,2.33,ENTRY->WAIT->OUT,5.20s: ENTRY->WAIT; 5.67s: WAIT->OUT
11,True,Valid Sequence,134,4.47,200,6.67,2.20,ENTRY->WAIT->OUT,5.07s: ENTRY->WAIT; 5.43s: WAIT->OUT
12,True,Valid Sequence,135,4.50,249,8.30,3.80,ENTRY->WAIT->OUT,5.43s: ENTRY->WAIT; 6.17s: WAIT->OUT
13,True,Valid Sequence,136,4.53,222,7.40,2.87,ENTRY->WAIT->OUT,5.50s: ENTRY->WAIT; 6.17s: WAIT->OUT
14,True,Valid Sequence,140,4.67,212,7.07,2.40,ENTRY->WAIT->OUT,5.27s: ENTRY->WAIT; 5.57s: WAIT->OUT
15,True,Valid Sequence,140,4.67,297,9.90,5.23,ENTRY->WAIT->OUT,7.60s: ENTRY->WAIT; 8.33s: WAIT->OUT
16,True,Valid Sequence,140,4.67,227,7.57,2.90,ENTRY->WAIT->OUT,5.73s: ENTRY->WAIT; 6.23s: WAIT->OUT
17,True,Valid Sequence,141,4.70,215,7.17,2.47,ENTRY->WAIT->OUT,5.47s: ENTRY->WAIT; 5.97s: WAIT->OUT
18,True,Valid Sequence,141,4.70,211,7.03,2.33,ENTRY->WAIT->OUT,5.43s: ENTRY->WAIT; 5.90s: WAIT->OUT
19,True,Valid Sequence,146,4.87,225,7.50,2.63,ENTRY->WAIT->OUT,5.70s: ENTRY->WAIT; 6.23s: WAIT->OUT
20,True,Valid Sequence,147,4.90,207,6.90,2.00,ENTRY->WAIT->OUT,5.53s: ENTRY->WAIT; 5.93s: WAIT->OUT
21,True,Valid Sequence,149,4.97,267,8.90,3.93,ENTRY->WAIT->OUT,6.27s: ENTRY->WAIT; 6.93s: WAIT->OUT
22,True,Valid Sequence,151,5.03,245,8.17,3.13,ENTRY->WAIT->OUT,5.97s: ENTRY->WAIT; 6.50s: WAIT->OUT
23,True,Valid Sequence,151,5.03,281,9.37,4.33,ENTRY->WAIT->OUT,6.40s: ENTRY->WAIT; 7.60s: WAIT->OUT
24,True,Valid Sequence,155,5.17,241,8.03,2.87,ENTRY->WAIT->OUT,5.90s: ENTRY->WAIT; 6.50s: WAIT->OUT
25,True,Valid Sequence,155,5.17,238,7.93,2.77,ENTRY->WAIT->OUT,5.87s: ENTRY->WAIT; 6.73s: WAIT->OUT
26,True,Valid Sequence,156,5.20,231,7.70,2.50,ENTRY->WAIT->OUT,5.97s: ENTRY->WAIT; 6.43s: WAIT->OUT
27,True,Valid Sequence,162,5.40,275,9.17,3.77,ENTRY->WAIT->OUT,6.80s: ENTRY->WAIT; 7.40s: WAIT->OUT
28,True,Valid Sequence,164,5.47,255,8.50,3.03,ENTRY->WAIT->OUT,6.20s: ENTRY->WAIT; 6.97s: WAIT->OUT
29,True,Valid Sequence,164,5.47,264,8.80,3.33,ENTRY->WAIT->OUT,6.43s: ENTRY->WAIT; 7.07s: WAIT->OUT
30,True,Valid Sequence,166,5.53,238,7.93,2.40,ENTRY->WAIT->OUT,6.13s: ENTRY->WAIT; 6.63s: WAIT->OUT
31,True,Valid Sequence,167,5.57,242,8.07,2.50,ENTRY->WAIT->OUT,6.23s: ENTRY->WAIT; 6.83s: WAIT->OUT
32,True,Valid Sequence,174,5.80,249,8.30,2.50,ENTRY->WAIT->OUT,6.60s: ENTRY->WAIT; 7.17s: WAIT->OUT
33,True,Valid Sequence,179,5.97,258,8.60,2.63,ENTRY->WAIT->OUT,6.70s: ENTRY->WAIT; 7.33s: WAIT->OUT
34,True,Valid Sequence,179,5.97,293,9.77,3.80,ENTRY->WAIT->OUT,7.00s: ENTRY->WAIT; 7.93s: WAIT->OUT
35,True,Valid Sequence,179,5.97,282,9.40,3.43,ENTRY->WAIT->OUT,6.97s: ENTRY->WAIT; 7.73s: WAIT->OUT
36,True,Valid Sequence,179,5.97,255,8.50,2.53,ENTRY->WAIT->OUT,6.67s: ENTRY->WAIT; 7.13s: WAIT->OUT
37,True,Valid Sequence,180,6.00,311,10.37,4.37,ENTRY->WAIT->OUT,8.00s: ENTRY->WAIT; 8.73s: WAIT->OUT
38,True,Valid Sequence,181,6.03,267,8.90,2.87,ENTRY->WAIT->OUT,6.73s: ENTRY->WAIT; 7.33s: WAIT->OUT
39,True,Valid Sequence,185,6.17,303,10.10,3.93,ENTRY->WAIT->OUT,7.77s: ENTRY->WAIT; 8.67s: WAIT->OUT
40,True,Valid Sequence,186,6.20,278,9.27,3.07,ENTRY->WAIT->OUT,7.03s: ENTRY->WAIT; 7.70s: WAIT->OUT
41,True,Valid Sequence,186,6.20,296,9.87,3.67,ENTRY->WAIT->OUT,7.43s: ENTRY->WAIT; 8.17s: WAIT->OUT
42,True,Valid Sequence,189,6.30,308,10.27,3.97,ENTRY->WAIT->OUT,7.47s: ENTRY->WAIT; 8.33s: WAIT->OUT
43,True,Valid Sequence,191,6.37,276,9.20,2.83,ENTRY->WAIT->OUT,7.13s: ENTRY->WAIT; 7.70s: WAIT->OUT
44,True,Valid Sequence,192,6.40,287,9.57,3.17,ENTRY->WAIT->OUT,7.43s: ENTRY->WAIT; 8.13s: WAIT->OUT
45,True,Valid Sequence,200,6.67,296,9.87,3.20,ENTRY->WAIT->OUT,7.63s: ENTRY->WAIT; 8.67s: WAIT->OUT
46,True,Valid Sequence,201,6.70,333,11.10,4.40,ENTRY->WAIT->OUT,8.37s: ENTRY->WAIT; 9.40s: WAIT->OUT
47,True,Valid Sequence,201,6.70,307,10.23,3.53,ENTRY->WAIT->OUT,7.93s: ENTRY->WAIT; 8.63s: WAIT->OUT
