TrackID,IsValid,Reason,FirstFrame,FirstTime(s),LastFrame,LastTime(s),Duration(s),ZoneHistory,StateChanges
1,True,Valid Sequence,40,1.33,212,7.07,5.73,ENTRY->WAIT->OUT,3.10s: ENTRY->WAIT; 4.67s: WAIT->OUT
2,False,Turned Back,63,2.10,269,8.97,6.87,ENTRY,
3,True,Valid Sequence,75,2.50,408,13.60,11.10,ENTRY->WAIT->OUT,6.27s: ENTRY->WAIT; 9.07s: WAIT->OUT
4,True,Valid Sequence,78,2.60,371,12.37,9.77,ENTRY->WAIT->OUT,5.63s: ENTRY->WAIT; 8.97s: WAIT->OUT
5,True,Valid Sequence,80,2.67,499,16.63,13.97,ENTRY->WAIT->OUT,11.80s: ENTRY->WAIT; 13.00s: WAIT->OUT
6,True,Valid Sequence,84,2.80,520,17.33,14.53,ENTRY->WAIT->OUT,14.07s: ENTRY->WAIT; 15.17s: WAIT->OUT
7,False,Turned Back,92,3.07,207,6.90,3.83,ENTRY,
8,True,Valid Sequence,93,3.10,413,13.77,10.67,ENTRY->WAIT->OUT,6.47s: ENTRY->WAIT; 10.43s: WAIT->OUT
9,True,Valid Sequence,100,3.33,411,13.70,10.37,ENTRY->WAIT->OUT,7.23s: ENTRY->WAIT; 10.00s: WAIT->OUT
10,True,Valid Sequence,105,3.50,379,12.63,9.13,ENTRY->WAIT->OUT,6.87s: ENTRY->WAIT; 9.27s: WAIT->OUT
11,False,Turned Back,107,3.57,267,8.90,5.33,ENTRY,
12,True,Valid Sequence,107,3.57,417,13.90,10.33,ENTRY->WAIT->OUT,8.43s: ENTRY->WAIT; 10.57s: WAIT->OUT
14,True,Valid Sequence,110,3.67,400,13.33,9.67,ENTRY->WAIT->OUT,8.77s: ENTRY->WAIT; 10.23s: WAIT->OUT
15,True,Valid Sequence,118,3.93,465,15.50,11.57,ENTRY->WAIT->OUT,12.43s: ENTRY->WAIT; 13.37s: WAIT->OUT
16,True,Valid Sequence,121,4.03,398,13.27,9.23,ENTRY->WAIT->OUT,6.53s: ENTRY->WAIT; 9.77s: WAIT->OUT
17,True,Valid Sequence,122,4.07,404,13.47,9.40,ENTRY->WAIT->OUT,7.20s: ENTRY->WAIT; 9.83s: WAIT->OUT
18,True,Valid Sequence,123,4.10,400,13.33,9.23,ENTRY->WAIT->OUT,8.57s: ENTRY->WAIT; 11.57s: WAIT->OUT
19,True,Valid Sequence,134,4.47,380,12.67,8.20,ENTRY->WAIT->OUT,6.50s: ENTRY->WAIT; 9.63s: WAIT->OUT
20,True,Valid Sequence,134,4.47,426,14.20,9.73,ENTRY->WAIT->OUT,9.30s: ENTRY->WAIT; 10.87s: WAIT->OUT
21,True,Valid Sequence,136,4.53,385,12.83,8.30,ENTRY->WAIT->OUT,7.70s: ENTRY->WAIT; 9.70s: WAIT->OUT
22,True,Valid Sequence,139,4.63,433,14.43,9.80,ENTRY->WAIT->OUT,9.17s: ENTRY->WAIT; 11.13s: WAIT->OUT
23,True,Valid Sequence,139,4.63,414,13.80,9.17,ENTRY->WAIT->OUT,8.80s: ENTRY->WAIT; 10.20s: WAIT->OUT
24,True,Valid Sequence,142,4.73,406,13.53,8.80,ENTRY->WAIT->OUT,8.37s: ENTRY->WAIT; 9.97s: WAIT->OUT
26,True,Valid Sequence,156,5.20,420,14.00,8.80,ENTRY->WAIT->OUT,9.03s: ENTRY->WAIT; 10.93s: WAIT->OUT
27,True,Valid Sequence,158,5.27,534,17.80,12.53,ENTRY->WAIT->OUT,15.43s: ENTRY->WAIT; 16.27s: WAIT->OUT
