TrackID,IsValid,Reason,FirstFrame,FirstTime(s),LastFrame,LastTime(s),Duration(s),ZoneHistory,StateChanges
1,True,Valid Sequence,17,0.57,270,9.00,8.43,ENTRY->WAIT->OUT,3.50s: ENTRY->WAIT; 4.90s: WAIT->OUT
2,True,Valid Sequence,19,0.63,263,8.77,8.13,ENTRY->WAIT->OUT,3.53s: ENTRY->WAIT; 5.63s: WAIT->OUT
3,True,Valid Sequence,19,0.63,275,9.17,8.53,ENTRY->WAIT->OUT,3.40s: ENTRY->WAIT; 5.07s: WAIT->OUT
4,True,Valid Sequence,22,0.73,270,9.00,8.27,ENTRY->WAIT->OUT,3.53s: ENTRY->WAIT; 4.80s: WAIT->OUT
5,True,Valid Sequence,27,0.90,277,9.23,8.33,ENTRY->WAIT->OUT,3.00s: ENTRY->WAIT; 4.60s: WAIT->OUT
6,True,Valid Sequence,29,0.97,295,9.83,8.87,ENTRY->WAIT->OUT,4.40s: ENTRY->WAIT; 5.40s: WAIT->OUT
7,True,Valid Sequence,31,1.03,334,11.13,10.10,ENTRY->WAIT->OUT,3.37s: ENTRY->WAIT; 7.77s: WAIT->OUT
8,True,Valid Sequence,51,1.70,287,9.57,7.87,ENTRY->WAIT->OUT,4.50s: ENTRY->WAIT; 6.67s: WAIT->OUT
9,True,Valid Sequence,57,1.90,268,8.93,7.03,ENTRY->WAIT->OUT,4.60s: ENTRY->WAIT; 5.90s: WAIT->OUT
10,True,Valid Sequence,57,1.90,286,9.53,7.63,ENTRY->WAIT->OUT,4.30s: ENTRY->WAIT; 5.47s: WAIT->OUT
11,True,Valid Sequence,60,2.00,281,9.37,7.37,ENTRY->WAIT->OUT,4.83s: ENTRY->WAIT; 6.90s: WAIT->OUT
12,True,Valid Sequence,61,2.03,270,9.00,6.97,ENTRY->WAIT->OUT,5.07s: ENTRY->WAIT; 6.23s: WAIT->OUT
13,True,Valid Sequence,70,2.33,285,9.50,7.17,ENTRY->WAIT->OUT,4.60s: ENTRY->WAIT; 5.60s: WAIT->OUT
14,True,Valid Sequence,73,2.43,276,9.20,6.77,ENTRY->WAIT->OUT,4.90s: ENTRY->WAIT; 6.53s: WAIT->OUT
15,True,Valid Sequence,81,2.70,308,10.27,7.57,ENTRY->WAIT->OUT,4.20s: ENTRY->WAIT; 7.00s: WAIT->OUT
16,True,Valid Sequence,82,2.73,302,10.07,7.33,ENTRY->WAIT->OUT,4.63s: ENTRY->WAIT; 6.80s: WAIT->OUT
17,True,Valid Sequence,85,2.83,275,9.17,6.33,ENTRY->WAIT->OUT,4.53s: ENTRY->WAIT; 5.53s: WAIT->OUT
18,True,Valid Sequence,92,3.07,314,10.47,7.40,ENTRY->WAIT->OUT,6.03s: ENTRY->WAIT; 7.63s: WAIT->OUT
19,True,Valid Sequence,96,3.20,305,10.17,6.97,ENTRY->WAIT->OUT,5.23s: ENTRY->WAIT; 7.10s: WAIT->OUT
20,True,Valid Sequence,96,3.20,352,11.73,8.53,ENTRY->WAIT->OUT,6.03s: ENTRY->WAIT; 8.80s: WAIT->OUT
21,True,Valid Sequence,97,3.23,293,9.77,6.53,ENTRY->WAIT->OUT,5.23s: ENTRY->WAIT; 7.73s: WAIT->OUT
22,True,Valid Sequence,99,3.30,314,10.47,7.17,ENTRY->WAIT->OUT,7.00s: ENTRY->WAIT; 8.10s: WAIT->OUT
23,True,Valid (Retried),104,3.47,340,11.33,7.87,ENTRY->WAIT->ENTRY->WAIT->OUT,5.57s: ENTRY->WAIT; 6.20s: WAIT->ENTRY; 7.67s: ENTRY->WAIT; 9.63s: WAIT->OUT
24,True,Valid Sequence,112,3.73,341,11.37,7.63,ENTRY->WAIT->OUT,9.70s: ENTRY->WAIT; 10.17s: WAIT->OUT
25,True,Valid Sequence,115,3.83,287,9.57,5.73,ENTRY->WAIT->OUT,5.90s: ENTRY->WAIT; 7.03s: WAIT->OUT
26,True,Valid Sequence,116,3.87,299,9.97,6.10,ENTRY->WAIT->OUT,6.03s: ENTRY->WAIT; 7.23s: WAIT->OUT
27,True,Valid Sequence,117,3.90,335,11.17,7.27,ENTRY->WAIT->OUT,7.43s: ENTRY->WAIT; 9.03s: WAIT->OUT
28,True,Valid Sequence,119,3.97,341,11.37,7.40,ENTRY->WAIT->OUT,8.07s: ENTRY->WAIT; 9.23s: WAIT->OUT
29,True,Valid Sequence,119,3.97,288,9.60,5.63,ENTRY->WAIT->OUT,6.50s: ENTRY->WAIT; 7.47s: WAIT->OUT
