TrackID,IsValid,Reason,FirstFrame,FirstTime(s),LastFrame,LastTime(s),Duration(s),ZoneHistory,StateChanges
1,True,Valid Sequence,45,1.50,261,8.70,7.20,ENTRY->WAIT->OUT,6.53s: ENTRY->WAIT; 7.40s: WAIT->OUT
2,True,Valid Sequence,50,1.67,448,14.93,13.27,ENTRY->WAIT->OUT,4.47s: ENTRY->WAIT; 9.30s: WAIT->OUT
3,False,Turned Back,51,1.70,55,1.83,0.13,ENTRY,
4,True,Valid Sequence,53,1.77,245,8.17,6.40,ENTRY->WAIT->OUT,3.63s: ENTRY->WAIT; 4.50s: WAIT->OUT
5,True,Valid Sequence,56,1.87,243,8.10,6.23,ENTRY->WAIT->OUT,3.70s: ENTRY->WAIT; 5.70s: WAIT->OUT
6,True,Valid (Hesitated),67,2.23,683,22.77,20.53,ENTRY->WAIT->OUT->WAIT->OUT,3.67s: ENTRY->WAIT; 4.63s: WAIT->OUT; 5.37s: OUT->WAIT; 6.57s: WAIT->OUT
7,True,Valid Sequence,67,2.23,244,8.13,5.90,ENTRY->WAIT->OUT,3.57s: ENTRY->WAIT; 4.43s: WAIT->OUT
8,True,Valid Sequence,70,2.33,261,8.70,6.37,ENTRY->WAIT->OUT,6.00s: ENTRY->WAIT; 6.73s: WAIT->OUT
9,True,Valid Sequence,70,2.33,277,9.23,6.90,ENTRY->WAIT->OUT,4.10s: ENTRY->WAIT; 6.40s: WAIT->OUT
10,True,Valid Sequence,72,2.40,262,8.73,6.33,ENTRY->WAIT->OUT,3.90s: ENTRY->WAIT; 4.87s: WAIT->OUT
11,True,Valid Sequence,105,3.50,240,8.00,4.50,ENTRY->WAIT->OUT,4.37s: ENTRY->WAIT; 5.20s: WAIT->OUT
12,True,Valid Sequence,113,3.77,259,8.63,4.87,ENTRY->WAIT->OUT,4.67s: ENTRY->WAIT; 5.70s: WAIT->OUT
13,True,Valid Sequence,125,4.17,281,9.37,5.20,ENTRY->WAIT->OUT,6.50s: ENTRY->WAIT; 7.27s: WAIT->OUT
14,True,Valid Sequence,138,4.60,264,8.80,4.20,ENTRY->WAIT->OUT,6.07s: ENTRY->WAIT; 6.63s: WAIT->OUT
15,True,Valid Sequence,138,4.60,275,9.17,4.57,ENTRY->WAIT->OUT,6.07s: ENTRY->WAIT; 6.83s: WAIT->OUT
16,True,Valid Sequence,151,5.03,272,9.07,4.03,ENTRY->WAIT->OUT,6.27s: ENTRY->WAIT; 6.70s: WAIT->OUT
17,True,Valid Sequence,153,5.10,336,11.20,6.10,ENTRY->WAIT->OUT,6.90s: ENTRY->WAIT; 7.57s: WAIT->OUT
18,True,Valid Sequence,155,5.17,524,17.47,12.30,ENTRY->WAIT->OUT,6.97s: ENTRY->WAIT; 7.80s: WAIT->OUT
19,True,Valid Sequence,160,5.33,691,23.03,17.70,ENTRY->WAIT->OUT,6.93s: ENTRY->WAIT; 7.57s: WAIT->OUT
20,True,Valid Sequence,173,5.77,295,9.83,4.07,ENTRY->WAIT->OUT,6.73s: ENTRY->WAIT; 7.30s: WAIT->OUT
21,True,Valid Sequence,178,5.93,355,11.83,5.90,ENTRY->WAIT->OUT,6.87s: ENTRY->WAIT; 7.63s: WAIT->OUT
22,True,Valid Sequence,183,6.10,266,8.87,2.77,ENTRY->WAIT->OUT,7.30s: ENTRY->WAIT; 7.67s: WAIT->OUT
23,False,Ghost (Started in OUT),433,14.43,673,22.43,8.00,OUT->WAIT->OUT,20.77s: OUT->WAIT; 20.87s: WAIT->OUT
24,False,Ghost (Started in OUT),482,16.07,667,22.23,6.17,OUT,
25,False,Ghost (Started in OUT),524,17.47,673,22.43,4.97,OUT->WAIT->OUT,19.07s: OUT->WAIT; 19.83s: WAIT->OUT
26,False,Ghost (Started in OUT),525,17.50,697,23.23,5.73,OUT,
27,False,Ghost (Started in OUT),547,18.23,667,22.23,4.00,OUT->WAIT->OUT,20.57s: OUT->WAIT; 20.67s: WAIT->OUT
28,False,Ghost (Started in OUT),566,18.87,691,23.03,4.17,OUT->WAIT->OUT,20.67s: OUT->WAIT; 21.20s: WAIT->OUT
29,False,Ghost (Started in OUT),567,18.90,688,22.93,4.03,OUT,
30,False,Ghost (Started in OUT),596,19.87,687,22.90,3.03,OUT,
