TrackID,IsValid,Reason,FirstFrame,FirstTime(s),LastFrame,LastTime(s),Duration(s),ZoneHistory,StateChanges
1,True,Valid Sequence,0,0.00,140,4.67,4.67,ENTRY->WAIT->OUT,1.57s: ENTRY->WAIT; 2.50s: WAIT->OUT
2,True,Valid Sequence,0,0.00,122,4.07,4.07,ENTRY->WAIT->OUT,1.40s: ENTRY->WAIT; 2.20s: WAIT->OUT
3,True,Valid Sequence,5,0.17,137,4.57,4.40,ENTRY->WAIT->OUT,1.73s: ENTRY->WAIT; 2.73s: WAIT->OUT
4,True,Valid Sequence,9,0.30,136,4.53,4.23,ENTRY->WAIT->OUT,1.80s: ENTRY->WAIT; 2.47s: WAIT->OUT
5,True,Valid Sequence,18,0.60,190,6.33,5.73,ENTRY->WAIT->OUT,1.90s: ENTRY->WAIT; 2.80s: WAIT->OUT
6,True,Valid Sequence,25,0.83,126,4.20,3.37,ENTRY->WAIT->OUT,1.67s: ENTRY->WAIT; 2.37s: WAIT->OUT
7,True,Valid Sequence,28,0.93,121,4.03,3.10,ENTRY->WAIT->OUT,1.70s: ENTRY->WAIT; 2.13s: WAIT->OUT
8,True,Valid (Retried),29,0.97,700,23.33,22.37,ENTRY->WAIT->ENTRY->WAIT->ENTRY->WAIT->OUT,3.47s: ENTRY->WAIT; 4.03s: WAIT->ENTRY; 4.73s: ENTRY->WAIT; 5.20s: WAIT->ENTRY; 10.97s: ENTRY->WAIT; 11.37s: WAIT->OUT
9,True,Valid Sequence,37,1.23,142,4.73,3.50,ENTRY->WAIT->OUT,2.03s: ENTRY->WAIT; 2.57s: WAIT->OUT
10,True,Valid Sequence,43,1.43,195,6.50,5.07,ENTRY->WAIT->OUT,2.40s: ENTRY->WAIT; 4.23s: WAIT->OUT
11,True,Valid Sequence,64,2.13,193,6.43,4.30,ENTRY->WAIT->OUT,3.13s: ENTRY->WAIT; 3.80s: WAIT->OUT
12,True,Valid Sequence,75,2.50,1071,35.70,33.20,ENTRY->WAIT->OUT,5.20s: ENTRY->WAIT; 8.73s: WAIT->OUT
13,True,Valid Sequence,160,5.33,1024,34.13,28.80,ENTRY->WAIT->OUT,7.47s: ENTRY->WAIT; 9.33s: WAIT->OUT
14,True,Valid Sequence,187,6.23,732,24.40,18.17,ENTRY->WAIT->OUT,8.07s: ENTRY->WAIT; 9.13s: WAIT->OUT
15,True,Valid Sequence,328,10.93,1016,33.87,22.93,ENTRY->WAIT->OUT,11.80s: ENTRY->WAIT; 12.37s: WAIT->OUT
16,False,Ghost (Started in OUT),780,26.00,1051,35.03,9.03,OUT,
17,False,Ghost (Started in OUT),855,28.50,1036,34.53,6.03,OUT,
