TrackID,IsValid,Reason,FirstFrame,FirstTime(s),LastFrame,LastTime(s),Duration(s),ZoneHistory,StateChanges
1,True,Valid Sequence,131,4.37,456,15.20,10.83,ENTRY->WAIT->OUT,8.33s: ENTRY->WAIT; 9.97s: WAIT->OUT
2,True,Valid Sequence,140,4.67,457,15.23,10.57,ENTRY->WAIT->OUT,9.00s: ENTRY->WAIT; 10.67s: WAIT->OUT
3,True,Valid Sequence,146,4.87,469,15.63,10.77,ENTRY->WAIT->OUT,10.30s: ENTRY->WAIT; 11.93s: WAIT->OUT
4,True,Valid Sequence,148,4.93,472,15.73,10.80,ENTRY->WAIT->OUT,10.33s: ENTRY->WAIT; 13.73s: WAIT->OUT
5,True,Valid Sequence,155,5.17,462,15.40,10.23,ENTRY->WAIT->OUT,9.77s: ENTRY->WAIT; 11.67s: WAIT->OUT
6,True,Valid Sequence,164,5.47,483,16.10,10.63,ENTRY->WAIT->OUT,13.70s: ENTRY->WAIT; 14.47s: WAIT->OUT
7,True,Valid Sequence,174,5.80,502,16.73,10.93,ENTRY->WAIT->OUT,13.93s: ENTRY->WAIT; 14.90s: WAIT->OUT
8,True,Valid Sequence,176,5.87,486,16.20,10.33,ENTRY->WAIT->OUT,14.50s: ENTRY->WAIT; 15.00s: WAIT->OUT
9,True,Valid Sequence,178,5.93,481,16.03,10.10,ENTRY->WAIT->OUT,12.83s: ENTRY->WAIT; 14.40s: WAIT->OUT
10,True,Valid Sequence,180,6.00,471,15.70,9.70,ENTRY->WAIT->OUT,11.53s: ENTRY->WAIT; 13.57s: WAIT->OUT
11,True,Valid Sequence,183,6.10,514,17.13,11.03,ENTRY->WAIT->OUT,15.30s: ENTRY->WAIT; 15.87s: WAIT->OUT
12,True,Valid Sequence,188,6.27,495,16.50,10.23,ENTRY->WAIT->OUT,13.57s: ENTRY->WAIT; 14.83s: WAIT->OUT
13,True,Valid Sequence,195,6.50,531,17.70,11.20,ENTRY->WAIT->OUT,15.43s: ENTRY->WAIT; 16.07s: WAIT->OUT
