TrackID,IsValid,Reason,FirstFrame,FirstTime(s),LastFrame,LastTime(s),Duration(s),ZoneHistory,StateChanges
1,True,Valid Sequence,304,10.13,453,15.10,4.97,ENTRY->WAIT->OUT,11.90s: ENTRY->WAIT; 12.77s: WAIT->OUT
2,True,Valid (Retried),318,10.60,903,30.10,19.50,ENTRY->WAIT->OUT->WAIT->ENTRY->WAIT->OUT,12.13s: ENTRY->WAIT; 13.13s: WAIT->OUT; 19.67s: OUT->WAIT; 24.03s: WAIT->ENTRY; 26.33s: ENTRY->WAIT; 28.23s: WAIT->OUT
3,False,Turned Back,332,11.07,696,23.20,12.13,ENTRY,
4,True,Valid (Retried),335,11.17,977,32.57,21.40,ENTRY->WAIT->OUT->WAIT->ENTRY->WAIT->OUT,12.03s: ENTRY->WAIT; 12.93s: WAIT->OUT; 19.23s: OUT->WAIT; 24.17s: WAIT->ENTRY; 29.73s: ENTRY->WAIT; 31.10s: WAIT->OUT
5,True,Valid Sequence,336,11.20,892,29.73,18.53,ENTRY->WAIT->OUT,12.57s: ENTRY->WAIT; 27.50s: WAIT->OUT
6,False,Turned Back,343,11.43,520,17.33,5.90,ENTRY,
7,True,Valid Sequence,343,11.43,1204,40.13,28.70,ENTRY->WAIT->OUT,30.77s: ENTRY->WAIT; 33.33s: WAIT->OUT
8,False,Jumped Over,345,11.50,876,29.20,17.70,ENTRY->WAIT->OUT->WAIT->ENTRY,12.47s: ENTRY->WAIT; 13.57s: WAIT->OUT; 18.93s: OUT->WAIT; 22.27s: WAIT->ENTRY
9,True,Valid Sequence,349,11.63,953,31.77,20.13,ENTRY->WAIT->OUT,29.60s: ENTRY->WAIT; 30.50s: WAIT->OUT
10,True,Valid Sequence,349,11.63,813,27.10,15.47,ENTRY->WAIT->OUT,14.07s: ENTRY->WAIT; 15.30s: WAIT->OUT
11,True,Valid Sequence,351,11.70,914,30.47,18.77,ENTRY->WAIT->OUT,12.77s: ENTRY->WAIT; 14.37s: WAIT->OUT
12,True,Valid Sequence,353,11.77,891,29.70,17.93,ENTRY->WAIT->OUT,12.57s: ENTRY->WAIT; 15.20s: WAIT->OUT
13,True,Valid (Retried),353,11.77,1046,34.87,23.10,ENTRY->WAIT->OUT->WAIT->ENTRY->WAIT->ENTRY->WAIT->OUT,12.67s: ENTRY->WAIT; 14.60s: WAIT->OUT; 18.10s: OUT->WAIT; 20.53s: WAIT->ENTRY; 20.57s: ENTRY->WAIT; 20.60s: WAIT->ENTRY; 31.07s: ENTRY->WAIT; 32.17s: WAIT->OUT
14,True,Valid Sequence,357,11.90,865,28.83,16.93,ENTRY->WAIT->OUT,13.90s: ENTRY->WAIT; 14.90s: WAIT->OUT
