TrackID,IsValid,Reason,FirstFrame,FirstTime(s),LastFrame,LastTime(s),Duration(s),ZoneHistory,StateChanges
1,True,Valid Sequence,58,1.93,200,6.67,4.73,ENTRY->WAIT->OUT,4.17s: ENTRY->WAIT; 4.83s: WAIT->OUT
2,True,Valid Sequence,63,2.10,204,6.80,4.70,ENTRY->WAIT->OUT,4.43s: ENTRY->WAIT; 5.00s: WAIT->OUT
3,True,Valid Sequence,73,2.43,205,6.83,4.40,ENTRY->WAIT->OUT,4.27s: ENTRY->WAIT; 4.83s: WAIT->OUT
4,True,Valid Sequence,75,2.50,248,8.27,5.77,ENTRY->WAIT->OUT,5.07s: ENTRY->WAIT; 5.67s: WAIT->OUT
5,True,Valid Sequence,100,3.33,235,7.83,4.50,ENTRY->WAIT->OUT,5.13s: ENTRY->WAIT; 6.10s: WAIT->OUT
6,True,Valid Sequence,106,3.53,236,7.87,4.33,ENTRY->WAIT->OUT,4.93s: ENTRY->WAIT; 5.57s: WAIT->OUT
7,True,Valid Sequence,118,3.93,208,6.93,3.00,ENTRY->WAIT->OUT,4.80s: ENTRY->WAIT; 5.27s: WAIT->OUT
8,True,Valid Sequence,121,4.03,210,7.00,2.97,ENTRY->WAIT->OUT,5.20s: ENTRY->WAIT; 5.67s: WAIT->OUT
9,True,Valid Sequence,121,4.03,257,8.57,4.53,ENTRY->WAIT->OUT,5.60s: ENTRY->WAIT; 6.43s: WAIT->OUT
10,True,Valid Sequence,121,4.03,264,8.80,4.77,ENTRY->WAIT->OUT,5.47s: ENTRY->WAIT; 6.40s: WAIT->OUT
11,True,Valid Sequence,124,4.13,227,7.57,3.43,ENTRY->WAIT->OUT,5.23s: ENTRY->WAIT; 5.73s: WAIT->OUT
12,True,Valid Sequence,124,4.13,216,7.20,3.07,ENTRY->WAIT->OUT,5.17s: ENTRY->WAIT; 5.63s: WAIT->OUT
13,True,Valid Sequence,127,4.23,622,20.73,16.50,ENTRY->WAIT->OUT,5.47s: ENTRY->WAIT; 6.43s: WAIT->OUT
14,True,Valid Sequence,138,4.60,221,7.37,2.77,ENTRY->WAIT->OUT,5.43s: ENTRY->WAIT; 6.00s: WAIT->OUT
15,True,Valid Sequence,140,4.67,229,7.63,2.97,ENTRY->WAIT->OUT,5.27s: ENTRY->WAIT; 6.03s: WAIT->OUT
16,True,Valid Sequence,141,4.70,240,8.00,3.30,ENTRY->WAIT->OUT,5.80s: ENTRY->WAIT; 6.50s: WAIT->OUT
