TrackID,IsValid,Reason,FirstFrame,FirstTime(s),LastFrame,LastTime(s),Duration(s),ZoneHistory,StateChanges
1,True,Valid Sequence,30,1.00,462,15.40,14.40,ENTRY->WAIT->OUT,13.67s: ENTRY->WAIT; 14.40s: WAIT->OUT
2,False,Turned Back,31,1.03,167,5.57,4.53,ENTRY,
3,False,Turned Back,43,1.43,218,7.27,5.83,ENTRY,
4,True,Valid Sequence,43,1.43,352,11.73,10.30,ENTRY->WAIT->OUT,6.90s: ENTRY->WAIT; 9.27s: WAIT->OUT
5,True,Valid Sequence,65,2.17,553,18.43,16.27,ENTRY->WAIT->OUT,5.57s: ENTRY->WAIT; 16.70s: WAIT->OUT
6,True,Valid Sequence,100,3.33,418,13.93,10.60,ENTRY->WAIT->OUT,5.50s: ENTRY->WAIT; 10.23s: WAIT->OUT
7,True,Valid Sequence,104,3.47,344,11.47,8.00,ENTRY->WAIT->OUT,7.40s: ENTRY->WAIT; 8.73s: WAIT->OUT
8,True,Valid Sequence,106,3.53,385,12.83,9.30,ENTRY->WAIT->OUT,7.03s: ENTRY->WAIT; 9.30s: WAIT->OUT
9,True,Valid Sequence,115,3.83,377,12.57,8.73,ENTRY->WAIT->OUT,8.97s: ENTRY->WAIT; 10.27s: WAIT->OUT
10,True,Valid Sequence,120,4.00,413,13.77,9.77,ENTRY->WAIT->OUT,10.83s: ENTRY->WAIT; 11.93s: WAIT->OUT
11,True,Valid Sequence,127,4.23,570,19.00,14.77,ENTRY->WAIT->OUT,13.03s: ENTRY->WAIT; 14.30s: WAIT->OUT
12,True,Valid Sequence,137,4.57,344,11.47,6.90,ENTRY->WAIT->OUT,6.73s: ENTRY->WAIT; 9.03s: WAIT->OUT
13,True,Valid (Retried),138,4.60,369,12.30,7.70,ENTRY->WAIT->ENTRY->WAIT->OUT,6.27s: ENTRY->WAIT; 7.37s: WAIT->ENTRY; 8.00s: ENTRY->WAIT; 10.87s: WAIT->OUT
14,True,Valid Sequence,138,4.60,442,14.73,10.13,ENTRY->WAIT->OUT,12.00s: ENTRY->WAIT; 13.00s: WAIT->OUT
15,True,Valid Sequence,140,4.67,398,13.27,8.60,ENTRY->WAIT->OUT,7.50s: ENTRY->WAIT; 9.83s: WAIT->OUT
16,True,Valid Sequence,148,4.93,338,11.27,6.33,ENTRY->WAIT->OUT,6.97s: ENTRY->WAIT; 8.97s: WAIT->OUT
17,True,Valid Sequence,150,5.00,350,11.67,6.67,ENTRY->WAIT->OUT,7.60s: ENTRY->WAIT; 8.60s: WAIT->OUT
18,True,Valid Sequence,166,5.53,435,14.50,8.97,ENTRY->WAIT->OUT,12.00s: ENTRY->WAIT; 12.90s: WAIT->OUT
19,True,Valid Sequence,166,5.53,370,12.33,6.80,ENTRY->WAIT->OUT,7.53s: ENTRY->WAIT; 9.70s: WAIT->OUT
20,True,Valid Sequence,166,5.53,363,12.10,6.57,ENTRY->WAIT->OUT,7.43s: ENTRY->WAIT; 10.27s: WAIT->OUT
21,False,Turned Back,172,5.73,172,5.73,0.00,ENTRY,
22,True,Valid Sequence,174,5.80,380,12.67,6.87,ENTRY->WAIT->OUT,8.07s: ENTRY->WAIT; 10.03s: WAIT->OUT
23,True,Valid (Retried),175,5.83,430,14.33,8.50,ENTRY->WAIT->ENTRY->WAIT->OUT,9.67s: ENTRY->WAIT; 10.07s: WAIT->ENTRY; 10.30s: ENTRY->WAIT; 11.90s: WAIT->OUT
24,True,Valid Sequence,177,5.90,367,12.23,6.33,ENTRY->WAIT->OUT,7.67s: ENTRY->WAIT; 9.37s: WAIT->OUT
25,True,Valid Sequence,180,6.00,379,12.63,6.63,ENTRY->WAIT->OUT,9.33s: ENTRY->WAIT; 10.80s: WAIT->OUT
26,True,Valid Sequence,183,6.10,414,13.80,7.70,ENTRY->WAIT->OUT,8.93s: ENTRY->WAIT; 12.20s: WAIT->OUT
