TrackID,IsValid,Reason,FirstFrame,FirstTime(s),LastFrame,LastTime(s),Duration(s),ZoneHistory,StateChanges
1,True,Valid Sequence,2,0.07,154,5.13,5.07,ENTRY->WAIT->OUT,2.07s: ENTRY->WAIT; 3.00s: WAIT->OUT
2,True,Valid Sequence,10,0.33,162,5.40,5.07,ENTRY->WAIT->OUT,2.27s: ENTRY->WAIT; 3.20s: WAIT->OUT
3,True,Valid Sequence,10,0.33,169,5.63,5.30,ENTRY->WAIT->OUT,2.40s: ENTRY->WAIT; 3.20s: WAIT->OUT
4,True,Valid Sequence,16,0.53,194,6.47,5.93,ENTRY->WAIT->OUT,2.53s: ENTRY->WAIT; 3.60s: WAIT->OUT
5,True,Valid Sequence,18,0.60,164,5.47,4.87,ENTRY->WAIT->OUT,2.47s: ENTRY->WAIT; 3.30s: WAIT->OUT
6,True,Valid Sequence,22,0.73,214,7.13,6.40,ENTRY->WAIT->OUT,2.40s: ENTRY->WAIT; 3.67s: WAIT->OUT
7,True,Valid Sequence,22,0.73,175,5.83,5.10,ENTRY->WAIT->OUT,2.47s: ENTRY->WAIT; 3.37s: WAIT->OUT
8,True,Valid Sequence,29,0.97,224,7.47,6.50,ENTRY->WAIT->OUT,2.50s: ENTRY->WAIT; 3.67s: WAIT->OUT
9,True,Valid Sequence,30,1.00,174,5.80,4.80,ENTRY->WAIT->OUT,2.90s: ENTRY->WAIT; 3.50s: WAIT->OUT
10,True,Valid Sequence,30,1.00,200,6.67,5.67,ENTRY->WAIT->OUT,2.83s: ENTRY->WAIT; 4.20s: WAIT->OUT
11,True,Valid Sequence,33,1.10,185,6.17,5.07,ENTRY->WAIT->OUT,2.10s: ENTRY->WAIT; 3.67s: WAIT->OUT
12,True,Valid Sequence,37,1.23,210,7.00,5.77,ENTRY->WAIT->OUT,4.30s: ENTRY->WAIT; 4.93s: WAIT->OUT
13,True,Valid Sequence,38,1.27,185,6.17,4.90,ENTRY->WAIT->OUT,2.73s: ENTRY->WAIT; 3.70s: WAIT->OUT
14,True,Valid Sequence,47,1.57,194,6.47,4.90,ENTRY->WAIT->OUT,2.90s: ENTRY->WAIT; 3.87s: WAIT->OUT
15,True,Valid Sequence,48,1.60,202,6.73,5.13,ENTRY->WAIT->OUT,3.60s: ENTRY->WAIT; 4.47s: WAIT->OUT
16,True,Valid Sequence,51,1.70,201,6.70,5.00,ENTRY->WAIT->OUT,3.33s: ENTRY->WAIT; 4.33s: WAIT->OUT
17,True,Valid Sequence,54,1.80,164,5.47,3.67,ENTRY->WAIT->OUT,2.63s: ENTRY->WAIT; 3.50s: WAIT->OUT
18,True,Valid Sequence,54,1.80,188,6.27,4.47,ENTRY->WAIT->OUT,3.00s: ENTRY->WAIT; 3.87s: WAIT->OUT
19,True,Valid Sequence,72,2.40,256,8.53,6.13,ENTRY->WAIT->OUT,5.30s: ENTRY->WAIT; 6.63s: WAIT->OUT
20,True,Valid Sequence,76,2.53,224,7.47,4.93,ENTRY->WAIT->OUT,4.57s: ENTRY->WAIT; 5.43s: WAIT->OUT
21,True,Valid Sequence,81,2.70,220,7.33,4.63,ENTRY->WAIT->OUT,3.17s: ENTRY->WAIT; 3.90s: WAIT->OUT
22,False,Turned Back,86,2.87,89,2.97,0.10,ENTRY,
23,True,Valid Sequence,88,2.93,211,7.03,4.10,ENTRY->WAIT->OUT,3.90s: ENTRY->WAIT; 4.63s: WAIT->OUT
24,True,Valid Sequence,92,3.07,199,6.63,3.57,ENTRY->WAIT->OUT,3.73s: ENTRY->WAIT; 4.27s: WAIT->OUT
25,True,Valid Sequence,97,3.23,248,8.27,5.03,ENTRY->WAIT->OUT,5.00s: ENTRY->WAIT; 5.93s: WAIT->OUT
26,True,Valid Sequence,100,3.33,218,7.27,3.93,ENTRY->WAIT->OUT,4.53s: ENTRY->WAIT; 5.30s: WAIT->OUT
27,True,Valid Sequence,101,3.37,206,6.87,3.50,ENTRY->WAIT->OUT,4.30s: ENTRY->WAIT; 4.90s: WAIT->OUT
28,True,Valid Sequence,107,3.57,239,7.97,4.40,ENTRY->WAIT->OUT,5.83s: ENTRY->WAIT; 6.30s: WAIT->OUT
29,True,Valid Sequence,126,4.20,236,7.87,3.67,ENTRY->WAIT->OUT,5.03s: ENTRY->WAIT; 5.73s: WAIT->OUT
30,True,Valid Sequence,171,5.70,238,7.93,2.23,ENTRY->WAIT->OUT,6.87s: ENTRY->WAIT; 7.13s: WAIT->OUT
